"telemetry_date","product_type","avg_disconnects","crash_rate","avg_temp_c","rows"
2025-09-21,Aviation Headsets,0.500,0.0000,27.10,2
2024-09-01,Portable PA,0.000,0.0000,26.50,3
2024-02-11,Headphones,0.431,0.0230,32.41,178
2024-02-19,Speakers,1.250,0.0000,35.73,4
2024-01-04,Portable PA,0.000,0.0000,32.50,9
2025-06-25,Headphones,0.542,0.0205,32.61,150
2024-10-02,Earbuds,0.192,0.0000,33.51,28
2025-10-10,Headphones,0.555,0.0139,32.24,145
2025-03-12,Home Theater,0.300,0.0000,30.37,11
2025-09-01,Earbuds,0.375,0.0500,35.15,20
2025-03-03,Aviation Headsets,0.500,0.0000,32.03,4
2024-06-02,Speakers,0.800,0.0000,33.78,5
2024-12-01,Speakers,0.500,0.0000,33.86,7
2024-02-12,Home Theater,0.214,0.0000,32.31,16
2025-08-24,Earbuds,0.565,0.0357,31.09,28
2025-08-03,Headphones,0.370,0.0182,31.77,167
2024-08-13,Earbuds,0.579,0.0000,32.92,21
2024-10-16,Speakers,0.571,0.0000,27.79,8
2025-12-17,Headphones,0.343,0.0126,32.71,159
2025-10-07,Headphones,0.401,0.0194,31.43,159
2024-11-18,Earbuds,0.467,0.0000,34.16,18
2024-01-08,Home Theater,0.222,0.0000,35.13,13
2025-08-31,Home Theater,0.273,0.0000,30.11,12
2025-01-10,Headphones,0.426,0.0000,32.32,159
2025-07-06,Earbuds,0.526,0.0000,32.38,22
2024-10-11,Home Theater,0.000,0.1111,32.80,9
2024-06-16,Speakers,1.000,0.0000,32.40,3
2024-02-02,Earbuds,0.789,0.0000,29.10,22
2024-01-01,Aviation Headsets,0.000,0.0000,33.73,3
2024-08-23,Home Theater,0.200,0.0000,31.44,7
2024-12-18,Headphones,0.457,0.0132,31.68,154
2025-11-30,Earbuds,0.588,0.0000,31.45,21
2024-08-28,Aviation Headsets,0.000,0.0000,31.67,3
2025-01-21,Headphones,0.500,0.0123,32.50,164
2024-10-03,Aviation Headsets,0.000,0.0000,29.55,2
2024-08-07,Earbuds,0.368,0.0000,33.97,20
2024-02-05,Speakers,0.375,0.0000,30.51,9
2025-08-24,Aviation Headsets,0.000,0.0000,28.60,2
2024-11-12,Earbuds,0.571,0.0000,30.62,18
2024-03-07,Headphones,0.454,0.0000,32.27,149
2025-06-15,Home Theater,0.000,0.0000,35.72,5
2024-10-26,Headphones,0.343,0.0164,32.37,187
2024-02-19,Home Theater,0.100,0.0000,28.94,10
2025-09-12,Portable PA,0.600,0.2000,32.58,5
2024-06-29,Speakers,0.667,0.0000,32.72,5
2025-07-13,Headphones,0.452,0.0120,32.16,168
2024-01-02,Earbuds,0.533,0.0000,31.96,16
2024-05-22,Portable PA,0.000,0.0000,34.96,5
2024-02-08,Aviation Headsets,0.500,0.0000,38.70,2
2025-12-18,Home Theater,0.143,0.0000,29.41,9
2025-03-28,Aviation Headsets,0.000,0.0000,29.60,1
2024-06-18,Portable PA,0.000,0.0000,29.78,6
2024-03-06,Headphones,0.413,0.0052,32.02,194
2024-01-28,Earbuds,0.438,0.0000,34.06,20
2025-03-18,Speakers,1.167,0.0000,34.38,6
2024-12-20,Earbuds,0.611,0.0000,32.59,19
2025-11-18,Portable PA,0.400,0.0000,31.94,5
2024-03-12,Aviation Headsets,0.000,0.0000,29.63,4
2024-03-13,Speakers,0.667,0.0000,34.50,3
2024-10-09,Portable PA,0.000,0.0000,31.93,6
2024-03-29,Portable PA,0.250,0.0000,32.18,5
2025-01-07,Headphones,0.430,0.0060,32.01,169
2025-04-08,Portable PA,0.500,0.0000,29.75,4
2025-01-26,Portable PA,0.000,0.0000,30.00,7
2024-06-16,Portable PA,0.000,0.0000,27.49,8
2024-07-05,Speakers,0.500,0.0000,33.83,4
2025-11-19,Earbuds,0.286,0.0000,30.57,15
2024-04-28,Headphones,0.455,0.0191,31.69,160
2024-06-17,Home Theater,0.111,0.0000,32.27,10
2024-12-29,Speakers,0.333,0.0000,34.70,3
2024-05-21,Portable PA,0.000,0.0000,41.40,3
2024-04-17,Speakers,0.286,0.0000,30.90,7
2025-09-17,Aviation Headsets,0.333,0.0000,31.17,3
2025-07-05,Earbuds,0.250,0.0000,31.66,24
2025-10-24,Headphones,0.457,0.0000,31.95,144
2024-12-29,Portable PA,0.000,0.0000,33.81,12
2025-02-20,Home Theater,0.429,0.0000,32.33,7
2025-02-24,Home Theater,0.000,0.0000,32.00,7
2025-05-04,Speakers,0.286,0.0000,28.13,7
2024-04-25,Headphones,0.494,0.0056,31.30,179
2024-02-04,Earbuds,0.417,0.0000,33.91,27
2024-04-11,Headphones,0.516,0.0074,31.50,137
2024-09-07,Aviation Headsets,0.000,0.0000,37.15,2
2024-05-31,Speakers,0.333,0.0000,28.92,6
2025-09-13,Headphones,0.468,0.0294,32.38,174
2025-08-21,Portable PA,0.167,0.0000,28.58,6
2024-05-24,Headphones,0.457,0.0071,30.97,144
2025-08-15,Headphones,0.427,0.0000,32.21,141
2024-11-01,Headphones,0.517,0.0062,32.22,164
2024-04-05,Headphones,0.433,0.0120,32.18,168
2024-07-20,Home Theater,0.125,0.0000,34.73,9
2025-07-30,Earbuds,0.381,0.0000,32.98,23
2024-03-14,Home Theater,0.333,0.0000,31.40,6
2025-04-16,Portable PA,0.286,0.0000,30.30,8
2025-11-14,Aviation Headsets,0.000,0.0000,25.10,3
2024-04-27,Headphones,0.417,0.0116,31.92,177
2024-02-17,Home Theater,0.231,0.0000,30.32,13
2025-10-03,Speakers,0.000,0.0000,27.45,2
2024-06-01,Portable PA,0.143,0.0000,28.39,7
2024-02-23,Aviation Headsets,0.000,0.0000,40.90,3
2024-02-13,Aviation Headsets,0.000,0.0000,31.74,5
2024-09-16,Speakers,0.286,0.1250,29.76,8
2024-10-14,Aviation Headsets,1.000,0.0000,23.30,1
2025-06-20,Aviation Headsets,0.200,0.0000,35.48,5
2025-07-19,Aviation Headsets,0.667,0.3333,28.43,3
2025-04-28,Earbuds,0.222,0.0000,31.68,20
2024-02-03,Portable PA,0.167,0.0000,31.65,6
2024-06-15,Earbuds,0.400,0.0000,31.55,16
2024-03-17,Aviation Headsets,1.000,0.0000,30.80,1
2025-08-02,Speakers,0.500,0.0000,38.90,4
2025-05-27,Speakers,0.600,0.0000,37.80,5
2024-02-21,Portable PA,0.000,0.0000,27.30,3
2024-08-03,Earbuds,0.526,0.0000,33.72,21
2024-12-04,Aviation Headsets,0.500,0.0000,32.75,4
2025-07-03,Earbuds,0.286,0.0000,33.29,15
2025-03-14,Speakers,0.667,0.0000,25.73,4
2024-09-02,Home Theater,0.250,0.0000,31.34,8
2025-02-10,Aviation Headsets,0.000,0.0000,32.10,1
2025-10-16,Home Theater,0.250,0.0000,31.23,12
2024-04-30,Aviation Headsets,0.000,0.0000,29.05,2
2025-09-08,Aviation Headsets,0.500,0.0000,31.13,4
2025-10-12,Portable PA,0.000,0.0000,32.15,2
2024-02-16,Aviation Headsets,1.000,0.0000,36.53,4
2025-11-13,Earbuds,0.294,0.1000,33.89,21
2024-08-30,Portable PA,0.400,0.0000,32.58,6
2024-12-14,Portable PA,0.500,0.0000,28.38,4
2024-08-18,Portable PA,0.500,0.0000,25.83,3
2025-10-20,Headphones,0.467,0.0110,30.42,184
2024-07-29,Aviation Headsets,0.000,0.0000,28.40,2
2025-05-07,Speakers,0.333,0.0000,29.00,3
2024-03-29,Home Theater,0.200,0.0000,30.58,18
2024-12-10,Aviation Headsets,0.000,0.0000,19.00,1
2024-07-29,Earbuds,0.333,0.0500,32.28,20
2024-04-27,Aviation Headsets,0.000,0.0000,28.77,3
2024-06-21,Home Theater,0.125,0.0000,30.41,9
2025-06-24,Headphones,0.486,0.0064,32.99,157
2025-11-03,Earbuds,0.375,0.0000,33.39,18
2025-02-06,Speakers,0.500,0.0000,35.10,2
2024-06-24,Earbuds,0.636,0.0000,32.19,24
2025-01-10,Aviation Headsets,0.000,0.0000,27.80,2
2024-03-15,Home Theater,0.125,0.0000,31.67,17
2025-03-03,Speakers,0.500,0.0000,33.86,5
2024-08-19,Earbuds,0.429,0.0000,34.23,16
2025-10-06,Headphones,0.470,0.0182,31.64,168
2024-12-16,Earbuds,0.667,0.0000,32.10,14
2025-09-24,Headphones,0.450,0.0069,32.40,146
2024-10-31,Speakers,0.250,0.0000,31.52,9
2024-10-16,Home Theater,0.300,0.0000,31.69,10
2024-05-21,Earbuds,0.576,0.0000,32.68,36
2025-11-11,Speakers,1.000,0.2500,39.43,4
2024-12-04,Headphones,0.378,0.0056,33.36,180
2024-08-01,Portable PA,0.333,0.0000,29.85,4
2025-08-04,Earbuds,0.231,0.0000,32.32,14
2024-03-04,Speakers,0.667,0.0000,34.43,3
2024-11-15,Aviation Headsets,0.000,0.0000,32.13,3
2024-11-03,Home Theater,0.444,0.0000,31.47,9
2025-07-18,Headphones,0.478,0.0057,31.59,177
2024-04-30,Portable PA,0.143,0.0000,27.96,7
2024-08-23,Earbuds,0.583,0.0385,32.55,26
2024-08-01,Headphones,0.483,0.0181,31.99,169
2024-11-23,Aviation Headsets,0.000,0.0000,28.60,3
2024-06-24,Speakers,0.500,0.0000,34.37,6
2025-03-14,Earbuds,0.364,0.0769,33.60,13
2024-08-18,Aviation Headsets,0.667,0.0000,29.67,3
2025-12-02,Home Theater,0.000,0.0000,30.33,6
2025-06-21,Home Theater,0.250,0.0833,32.76,12
2024-02-21,Speakers,0.000,0.0000,42.00,2
2024-09-12,Headphones,0.419,0.0216,31.51,141
2024-09-17,Portable PA,0.000,0.0000,33.42,5
2024-02-16,Earbuds,0.480,0.0000,30.66,28
2024-04-03,Headphones,0.405,0.0143,32.67,141
2024-07-23,Headphones,0.510,0.0189,31.68,163
2024-11-22,Home Theater,0.286,0.0000,37.44,8
2025-09-21,Speakers,0.600,0.1429,35.87,7
2025-03-02,Headphones,0.413,0.0178,31.85,171
2025-09-18,Home Theater,0.188,0.0000,32.18,17
2025-04-29,Aviation Headsets,0.000,0.0000,43.80,1
2025-04-11,Speakers,0.500,0.0000,36.33,4
2025-10-23,Earbuds,0.615,0.0000,33.06,14
2024-03-18,Home Theater,0.000,0.0000,33.78,6
2024-10-18,Portable PA,0.333,0.0000,31.60,5
2025-07-21,Portable PA,0.000,0.0000,33.02,6
2024-05-28,Headphones,0.367,0.0121,31.15,169
2024-08-07,Speakers,0.250,0.0000,31.89,9
2025-07-24,Portable PA,0.500,0.0000,32.90,8
2025-11-13,Speakers,0.400,0.0000,30.24,5
2025-07-05,Speakers,1.000,0.0000,33.23,3
2025-04-08,Home Theater,0.000,0.0000,28.24,7
2025-03-28,Portable PA,0.000,0.0000,29.30,3
2024-05-18,Speakers,0.250,0.0000,32.45,4
2024-03-04,Aviation Headsets,0.000,0.0000,33.70,2
2024-04-04,Portable PA,0.000,0.0000,35.75,6
2024-01-08,Earbuds,0.333,0.0000,29.37,25
2024-05-01,Earbuds,0.444,0.0556,32.42,18
2024-05-31,Home Theater,0.600,0.0000,33.36,5
2025-03-10,Earbuds,0.700,0.0000,33.25,21
2024-03-25,Earbuds,0.500,0.0000,30.83,20
2025-08-26,Portable PA,0.250,0.0000,33.38,5
2025-06-17,Speakers,1.000,0.0000,35.85,4
2025-10-02,Home Theater,0.250,0.0000,33.82,9
2024-10-01,Headphones,0.387,0.0114,32.02,177
2024-04-09,Portable PA,0.200,0.0000,35.68,6
2025-11-08,Earbuds,0.231,0.0000,30.52,14
2025-03-02,Aviation Headsets,0.000,0.0000,36.73,3
2024-02-02,Headphones,0.470,0.0121,32.14,166
2024-08-09,Portable PA,0.333,0.1111,32.91,9
2024-07-19,Earbuds,0.375,0.0526,31.77,19
2025-03-14,Home Theater,0.286,0.0000,32.05,15
2024-11-24,Earbuds,0.267,0.0000,29.69,16
2025-11-30,Aviation Headsets,0.000,0.5000,31.80,2
2024-01-10,Speakers,0.700,0.0000,30.57,11
2025-02-11,Speakers,0.500,0.0000,36.30,4
2025-01-26,Headphones,0.376,0.0161,31.31,188
2024-01-15,Headphones,0.484,0.0075,31.18,135
2025-02-10,Headphones,0.448,0.0000,31.52,144
2024-06-30,Speakers,1.000,0.0000,34.80,1
2024-04-26,Earbuds,0.385,0.0000,29.05,13
2025-06-03,Aviation Headsets,0.333,0.0000,28.42,6
2025-12-01,Headphones,0.432,0.0121,32.49,167
2024-11-16,Headphones,0.463,0.0123,31.88,166
2025-08-02,Headphones,0.409,0.0062,32.52,164
2025-10-29,Home Theater,0.333,0.0000,30.44,16
2024-05-02,Headphones,0.479,0.0123,32.53,163
2025-02-25,Aviation Headsets,0.000,0.0000,36.10,1
2025-03-11,Earbuds,0.412,0.0000,29.11,20
2025-02-25,Speakers,0.667,0.0000,34.73,4
2025-07-09,Aviation Headsets,0.000,0.0000,25.20,1
2024-01-24,Home Theater,0.333,0.0000,30.71,8
2024-01-12,Home Theater,0.333,0.0714,29.77,14
2024-01-21,Earbuds,0.400,0.0000,33.93,22
2025-10-19,Home Theater,0.100,0.0000,31.61,10
2024-04-08,Earbuds,0.316,0.0455,31.73,22
2025-07-28,Headphones,0.548,0.0120,31.96,168
2024-07-27,Earbuds,0.769,0.0000,33.15,13
2025-08-24,Portable PA,0.000,0.0000,26.78,8
2024-06-11,Earbuds,0.750,0.0000,32.63,21
2025-09-17,Headphones,0.409,0.0062,32.50,163
2024-11-03,Headphones,0.357,0.0064,32.16,159
2025-03-21,Home Theater,0.071,0.0000,31.19,15
2025-09-26,Headphones,0.564,0.0131,32.24,156
2024-01-18,Portable PA,0.000,0.0000,30.10,1
2024-09-05,Speakers,0.000,0.0000,35.07,3
2025-05-09,Earbuds,0.538,0.0000,34.00,27
2024-08-23,Portable PA,0.333,0.0000,32.63,7
2025-06-23,Earbuds,0.235,0.0000,31.64,18
2025-08-12,Speakers,0.667,0.0000,30.76,5
2024-04-21,Home Theater,0.333,0.0000,32.30,8
2024-01-22,Aviation Headsets,0.000,0.0000,30.80,2
2024-12-04,Earbuds,0.524,0.0000,30.95,24
2025-04-02,Home Theater,0.125,0.0000,32.58,9
2024-07-24,Aviation Headsets,0.000,0.3333,38.30,3
2025-02-10,Portable PA,0.000,0.0000,33.78,5
2024-02-13,Earbuds,0.563,0.0000,30.36,18
2024-07-17,Headphones,0.510,0.0118,32.17,175
2025-02-20,Portable PA,0.200,0.0000,27.18,5
2024-07-22,Speakers,0.000,0.1667,32.10,7
2024-09-03,Aviation Headsets,0.000,0.0000,33.55,2
2024-02-08,Earbuds,0.238,0.0000,33.55,23
2024-01-24,Aviation Headsets,0.000,0.0000,29.47,3
2025-05-11,Speakers,0.250,0.0000,33.45,8
2025-04-09,Speakers,0.143,0.0000,33.53,7
2025-07-22,Speakers,0.286,0.1429,27.20,7
2024-11-29,Portable PA,0.143,0.0000,34.89,7
2024-06-26,Portable PA,0.500,0.0000,35.30,2
2024-05-06,Aviation Headsets,0.000,0.0000,32.30,3
2025-07-07,Home Theater,0.111,0.0000,29.85,11
2024-07-09,Aviation Headsets,0.000,0.0000,30.78,4
2024-06-01,Speakers,0.000,0.0000,28.20,1
2025-07-22,Portable PA,0.111,0.1111,30.99,9
2025-09-30,Portable PA,0.000,0.1667,38.00,6
2025-08-11,Earbuds,0.273,0.0000,31.38,13
2025-04-10,Headphones,0.354,0.0057,32.77,177
2024-04-12,Speakers,0.500,0.0000,29.60,5
2024-12-24,Speakers,0.167,0.0000,30.58,6
2025-02-03,Portable PA,0.200,0.0000,24.70,6
2025-08-17,Speakers,0.000,0.0000,38.10,3
2025-07-04,Home Theater,0.077,0.0000,34.61,14
2025-12-10,Aviation Headsets,0.500,0.0000,34.15,2
2025-05-27,Portable PA,0.333,0.0000,36.10,3
2025-02-14,Headphones,0.473,0.0000,31.74,168
2025-11-12,Home Theater,0.000,0.2000,30.40,5
2025-09-10,Headphones,0.490,0.0186,32.20,164
2024-12-02,Portable PA,0.000,0.0000,36.75,4
2024-05-05,Earbuds,0.455,0.0000,32.55,24
2025-12-28,Home Theater,0.000,0.1250,33.70,8
2024-05-02,Home Theater,0.091,0.0000,32.55,11
2024-11-21,Portable PA,0.143,0.0000,28.93,7
2025-12-24,Speakers,0.000,0.0000,29.48,4
2025-01-13,Portable PA,0.000,0.0000,36.50,1
2025-02-13,Aviation Headsets,0.000,0.0000,32.90,1
2024-04-18,Portable PA,0.111,0.0000,33.08,10
2024-04-26,Portable PA,0.286,0.0000,33.99,7
2025-11-24,Earbuds,0.370,0.0000,33.27,27
2024-12-10,Earbuds,0.077,0.0769,30.70,14
2025-06-10,Speakers,0.500,0.0000,33.35,4
2024-11-17,Speakers,0.500,0.3333,33.60,3
2024-05-24,Earbuds,0.273,0.0435,31.42,23
2025-04-10,Speakers,0.600,0.0000,26.48,5
2024-06-20,Home Theater,0.167,0.0000,29.40,14
2025-04-08,Earbuds,0.412,0.0000,32.19,19
2024-03-12,Portable PA,0.000,0.0000,34.10,3
2025-04-15,Home Theater,0.000,0.0000,30.97,6
2024-04-28,Aviation Headsets,0.000,0.0000,27.50,4
2025-11-05,Speakers,0.500,0.0000,38.83,4
2024-05-21,Aviation Headsets,0.000,0.0000,31.95,2
2024-04-26,Speakers,0.667,0.0000,33.75,4
2024-07-21,Earbuds,0.143,0.0000,30.87,26
2025-03-10,Speakers,0.000,0.0000,23.40,4
2025-01-27,Home Theater,0.364,0.0000,28.88,12
2024-08-09,Earbuds,0.300,0.0000,33.63,21
2025-05-15,Speakers,0.000,0.0000,37.13,4
2024-10-30,Aviation Headsets,0.000,0.0000,30.00,1
2024-05-11,Portable PA,0.000,0.0000,34.86,5
2025-12-27,Portable PA,0.286,0.0000,26.31,8
2025-11-22,Speakers,0.000,0.0000,33.70,1
2024-10-30,Home Theater,0.091,0.0833,33.82,13
2024-05-12,Portable PA,0.286,0.0000,31.31,7
2025-04-24,Home Theater,0.143,0.0000,30.43,7
2024-02-20,Speakers,0.333,0.0000,35.00,4
2024-12-22,Speakers,1.500,0.0000,35.15,2
2025-04-09,Aviation Headsets,0.000,0.0000,30.50,1
2025-12-01,Home Theater,0.444,0.0000,30.54,10
2024-04-16,Home Theater,0.250,0.0000,32.03,4
2024-11-16,Aviation Headsets,0.000,0.0000,41.00,1
2024-07-26,Home Theater,0.000,0.0000,32.50,10
2025-11-01,Aviation Headsets,0.750,0.0000,34.42,5
2025-07-20,Aviation Headsets,0.000,0.0000,31.00,2
2025-03-26,Earbuds,0.364,0.0000,32.47,23
2024-06-02,Headphones,0.401,0.0172,32.89,175
2025-08-11,Speakers,,0.0000,38.60,1
2024-01-25,Headphones,0.494,0.0000,33.23,183
2024-11-22,Speakers,0.000,0.0000,24.87,3
2025-01-06,Headphones,0.496,0.0000,31.85,140
2025-09-29,Earbuds,0.500,0.0000,31.08,20
2025-05-26,Portable PA,0.222,0.0000,36.74,10
2025-06-22,Earbuds,0.438,0.0000,29.71,16
2024-05-14,Aviation Headsets,0.500,0.0000,19.93,3
2024-02-02,Portable PA,0.500,0.0000,33.31,8
2025-03-14,Portable PA,0.000,0.0000,35.05,2
2025-01-20,Portable PA,0.333,0.0000,33.60,4
2024-06-18,Aviation Headsets,0.000,0.0000,34.53,3
2025-12-10,Home Theater,0.143,0.0000,27.54,7
2024-01-25,Speakers,0.667,0.0000,37.00,3
2024-03-13,Aviation Headsets,0.000,0.0000,31.10,4
2025-01-20,Earbuds,0.125,0.0000,29.90,9
2024-05-30,Speakers,0.000,0.0000,27.43,7
2025-07-13,Portable PA,0.000,0.0000,41.58,4
2024-10-04,Portable PA,0.000,0.1000,29.74,10
2024-09-20,Home Theater,0.250,0.0000,31.20,5
2025-04-19,Home Theater,0.222,0.0000,31.84,10
2024-06-08,Portable PA,0.375,0.0000,30.86,8
2024-12-07,Portable PA,0.200,0.0000,31.17,6
2024-07-30,Aviation Headsets,,0.0000,24.00,1
2025-08-09,Headphones,0.500,0.0172,31.20,178
2024-11-10,Portable PA,0.000,0.0000,26.15,4
2025-04-14,Headphones,0.490,0.0000,32.78,158
2024-05-04,Aviation Headsets,0.500,0.0000,26.90,2
2025-03-26,Home Theater,0.286,0.0000,32.19,7
2024-12-10,Portable PA,0.300,0.0000,35.88,12
2025-08-20,Speakers,0.333,0.2500,27.98,4
2025-01-01,Headphones,0.460,0.0000,32.84,157
2025-08-04,Home Theater,0.182,0.0000,29.92,13
2024-07-25,Earbuds,0.688,0.0000,35.77,18
2025-04-11,Home Theater,0.667,0.0000,34.17,3
2024-07-15,Earbuds,0.467,0.0000,32.06,16
2025-09-04,Earbuds,0.714,0.0000,31.24,16
2025-08-04,Aviation Headsets,0.000,0.0000,31.13,3
2024-04-16,Speakers,0.400,0.0000,29.78,5
2025-09-14,Home Theater,0.000,0.0000,33.40,4
2024-03-08,Speakers,0.500,0.0000,30.40,2
2024-11-26,Home Theater,0.286,0.0000,33.20,9
2024-06-22,Aviation Headsets,0.333,0.0000,29.28,4
2025-02-03,Earbuds,0.348,0.0000,33.26,24
2025-01-18,Aviation Headsets,0.500,0.0000,35.25,2
2025-08-15,Home Theater,0.200,0.0625,30.52,16
2025-08-13,Home Theater,0.143,0.0000,34.01,8
2024-03-22,Aviation Headsets,0.000,0.0000,31.30,2
2024-06-16,Headphones,0.447,0.0132,32.01,154
2024-09-13,Speakers,0.500,0.0000,36.37,3
2024-10-20,Aviation Headsets,0.667,0.0000,30.50,3
2024-11-17,Aviation Headsets,0.500,0.0000,27.60,2
2024-09-11,Portable PA,0.000,0.0000,28.83,3
2025-10-28,Speakers,0.000,0.0000,32.72,6
2024-03-15,Speakers,0.000,0.0000,26.38,4
2025-06-13,Portable PA,0.200,0.0000,36.24,5
2025-10-18,Portable PA,0.250,0.0000,32.22,5
2025-04-03,Speakers,0.333,0.0000,30.00,4
2025-01-13,Home Theater,0.200,0.0000,29.46,5
2024-07-07,Headphones,0.437,0.0132,31.56,156
2024-11-11,Speakers,0.000,0.0000,28.25,2
2024-02-06,Portable PA,0.000,0.0000,31.59,9
2025-12-02,Aviation Headsets,0.000,0.0000,33.05,2
2025-05-24,Home Theater,0.250,0.0000,34.33,9
2025-09-20,Speakers,0.667,0.0000,32.71,7
2025-03-11,Portable PA,0.143,0.0000,32.71,8
2025-07-21,Home Theater,0.100,0.0000,32.06,11
2025-06-10,Aviation Headsets,0.333,0.0000,30.68,6
2024-08-20,Aviation Headsets,0.500,0.0000,27.67,3
2025-01-19,Earbuds,0.476,0.0000,31.92,23
2025-04-01,Home Theater,0.222,0.0000,30.41,10
2024-03-12,Earbuds,0.381,0.0385,31.57,26
2025-09-05,Speakers,0.250,0.0000,35.06,5
2025-07-11,Speakers,0.667,0.0000,26.10,3
2025-08-03,Speakers,0.200,0.0000,30.28,6
2025-08-05,Speakers,0.333,0.0000,27.80,9
2025-10-17,Earbuds,0.174,0.0000,30.24,28
2024-09-18,Speakers,0.600,0.0000,31.44,5
2025-09-18,Earbuds,0.769,0.0526,32.99,19
2025-10-16,Portable PA,0.222,0.0000,30.14,10
2025-06-07,Home Theater,0.100,0.0000,30.71,10
2025-06-08,Headphones,0.457,0.0000,32.49,181
2025-07-28,Speakers,0.500,0.0000,32.25,6
2025-04-10,Home Theater,0.800,0.0000,32.68,5
2025-12-26,Earbuds,0.278,0.0000,29.07,19
2025-07-11,Headphones,0.374,0.0205,31.79,147
2024-07-18,Headphones,0.383,0.0192,31.58,157
2025-11-24,Aviation Headsets,0.250,0.0000,27.23,4
2024-03-16,Headphones,0.360,0.0265,30.63,154
2025-01-08,Aviation Headsets,0.333,0.0000,26.17,3
2025-02-13,Home Theater,0.077,0.0769,32.81,13
2025-06-30,Aviation Headsets,0.500,0.0000,34.30,2
2024-10-24,Headphones,0.400,0.0120,31.85,169
2025-07-14,Home Theater,0.000,0.0000,33.04,11
2024-07-25,Aviation Headsets,0.000,0.0000,36.60,2
2025-08-09,Aviation Headsets,0.000,0.0000,28.10,2
2025-05-24,Headphones,0.479,0.0237,31.75,175
2024-01-15,Home Theater,0.091,0.0000,31.65,13
2024-02-18,Earbuds,0.421,0.0000,32.81,21
2024-02-11,Portable PA,0.000,0.0000,28.83,4
2024-03-08,Portable PA,0.000,0.2000,28.98,5
2025-09-19,Portable PA,0.000,0.0000,31.76,7
2025-06-22,Portable PA,0.000,0.1250,34.55,8
2025-07-04,Headphones,0.364,0.0170,31.69,178
2025-12-01,Speakers,0.000,0.0000,37.12,5
2025-08-26,Earbuds,0.533,0.0714,31.71,15
2025-08-06,Headphones,0.417,0.0132,32.33,156
2025-07-04,Portable PA,0.000,0.0000,33.75,6
2024-08-29,Headphones,0.474,0.0067,31.35,149
2025-06-30,Headphones,0.412,0.0064,31.59,158
2024-08-31,Headphones,0.443,0.0071,32.71,142
2024-02-28,Speakers,0.500,0.0000,34.47,6
2025-09-01,Speakers,0.333,0.0000,32.57,3
2025-08-04,Portable PA,0.000,0.0000,30.88,8
2024-10-21,Aviation Headsets,0.000,0.0000,32.65,2
2025-06-09,Speakers,0.833,0.0000,34.22,6
2024-10-10,Speakers,0.667,0.0000,31.93,6
2025-03-15,Earbuds,0.632,0.0000,33.21,19
2024-05-15,Home Theater,0.188,0.0000,32.69,17
2025-01-13,Speakers,0.250,0.0000,33.88,4
2024-05-03,Earbuds,0.833,0.0500,33.20,20
2024-01-29,Aviation Headsets,0.200,0.0000,29.24,5
2024-12-26,Speakers,0.500,0.0000,29.22,5
2024-03-03,Speakers,0.600,0.0000,37.44,5
2025-07-07,Portable PA,0.000,0.0000,35.27,3
2024-07-15,Speakers,0.333,0.0000,41.87,3
2024-08-14,Earbuds,0.579,0.0455,32.24,22
2024-12-22,Earbuds,0.370,0.0000,33.21,29
2024-09-17,Aviation Headsets,0.000,0.0000,30.35,2
2024-10-09,Home Theater,0.222,0.0000,34.65,10
2024-01-21,Aviation Headsets,0.000,0.0000,30.20,2
2024-06-25,Aviation Headsets,0.000,0.0000,29.50,4
2024-09-28,Portable PA,0.000,0.0000,33.09,7
2024-02-22,Speakers,0.667,0.0000,31.10,3
2024-07-04,Portable PA,0.000,0.0000,32.94,8
2025-02-01,Earbuds,0.360,0.0000,32.77,28
2024-11-02,Aviation Headsets,0.200,0.0000,34.90,5
2024-02-11,Home Theater,0.000,0.0000,28.17,7
2024-01-02,Speakers,0.000,0.0000,26.85,2
2025-12-08,Aviation Headsets,0.000,0.0000,34.84,5
2024-05-27,Speakers,0.667,0.0000,33.41,8
2025-06-28,Headphones,0.452,0.0120,32.34,167
2025-06-14,Speakers,1.000,0.0000,38.40,2
2024-09-10,Headphones,0.465,0.0196,32.23,156
2024-03-23,Speakers,0.750,0.0000,32.48,5
2024-04-09,Earbuds,0.524,0.0435,32.06,23
2024-01-01,Speakers,0.667,0.0000,39.38,4
2025-03-06,Headphones,0.423,0.0204,31.52,147
2024-12-19,Earbuds,0.917,0.0000,33.33,12
2024-11-17,Home Theater,0.000,0.0000,30.94,7
2024-09-11,Speakers,0.000,0.0000,32.30,2
2025-11-28,Earbuds,0.360,0.0000,34.12,28
2025-10-01,Aviation Headsets,0.500,0.0000,35.00,2
2025-04-20,Portable PA,0.143,0.0000,32.06,7
2025-10-18,Speakers,1.000,0.0000,35.00,2
2024-07-15,Headphones,0.387,0.0169,32.70,179
2024-09-15,Earbuds,0.632,0.0000,34.10,21
2025-10-20,Aviation Headsets,0.000,0.0000,31.00,2
2024-11-06,Headphones,0.455,0.0452,31.74,156
2025-03-17,Speakers,0.600,0.0000,31.40,5
2025-07-29,Home Theater,0.333,0.0000,29.68,10
2025-08-31,Speakers,0.400,0.0000,32.64,5
2025-08-06,Earbuds,0.500,0.0000,31.00,21
2024-10-25,Headphones,0.459,0.0068,31.40,148
2025-04-28,Home Theater,0.111,0.0000,31.80,10
2024-01-17,Portable PA,0.143,0.1111,28.12,9
2025-05-19,Home Theater,0.125,0.0000,31.16,8
