"mfg_id","date","factory_id","product_id","units_produced","scrap_units","downtime_hours","shift"
MFG-516929620,"2024-06-25",WH-006,PRD-96511,1187.0,34,"0.61 hrs",B
MFG-545285862,"2024-03-08",WH-006,PRD-49117,495.0,21,"0.95",B
MFG-228250519,"2025-03-23",WH-014,PRD-35112,,42,"2.68",C
MFG-763777314,"2024-12-31",WH-002,PRD-66155,825.0,3,"0.06",A
MFG-557821604,"2025-06-22",WH-005,PRD-81511,1102.0,19,"0.01",
MFG-421684704,"2025-11-25",WH-013,PRD-59672,969.0,15,"1.32",B
MFG-730411963,"2024-09-07",WH-006,PRD-21114,1388.0,57,"0.99",C
MFG-904330878,"2024-02-16",WH-002,PRD-84085,,40,"0.21",
MFG-675628633,"2025-08-15",WH-014,PRD-62923,725.0,35,"0.0",A
MFG-927767909,"2025-11-27",WH-014,PRD-79822,885.0,28,"2.07",C
MFG-394312406,"2024-05-31",WH-006,PRD-30635,863.0,6,"1.71",B
MFG-126877918,"2024-01-26",WH-014,PRD-68082,1068.0,63,"0.03",B
MFG-683820452,"2025-11-14",WH-002,PRD-65724,659.0,38,"0.48",A
MFG-875083610,"2024-06-27",WH-014,PRD-23104,632.0,2,"1.02",A
MFG-287677501,"2025-01-10",WH-013,PRD-81511,1007.0,46,"0.12",C
MFG-660901052,"2025-09-29",WH-014,PRD-94080,713.0,7,"0.82",A
MFG-172327699,"2024-08-24",WH-002,PRD-10425,981.0,58,"0.6 hrs",A
MFG-727735207,"2024-03-06",WH-002,PRD-63354,1367.0,51,"1.81 hrs",C
MFG-324196720,"2024-05-01",WH-002,PRD-42527,,54,"0.03",B
MFG-823832543,"2024-11-24",WH-006,PRD-15229,1227.0,51,"2.15",A
MFG-562731658,"2024-01-27",WH-002,PRD-25129,107.0,1,"1.06",B
MFG-418987182,"2025-01-21",WH-013,PRD-65461,810.0,20,"0.3",C
MFG-372845501,"2024-03-18",WH-013,PRD-40007,920.0,7,"2.13",C
MFG-114204314,"2024-11-25",WH-006,PRD-84085,969.0,49,"1.38",C
MFG-852761371,"2024-08-22",WH-005,PRD-68082,590.0,6,"1.06",C
MFG-859019511,"2025-03-22",WH-002,PRD-89457,1036.0,34,"0.86",C
MFG-828052255,"2025-05-22",WH-006,PRD-21114,1640.0,92,"0.05",A
MFG-369640235,"2024-03-19",WH-002,PRD-30635,1094.0,46,"0.64",C
MFG-155791588,"2025-07-15",WH-013,PRD-82845,261.0,5,"0.86",C
MFG-700921458,"2024-11-04",WH-006,PRD-65518,817.0,13,"2.05",B
MFG-604044992,"2024-02-02",WH-002,PRD-40784,1056.0,36,"1.99",C
MFG-624976581,"2025-07-01",WH-014,PRD-65724,955.0,52,"0.42",A
MFG-549506316,"2024-02-23",WH-006,PRD-79822,1164.0,34,"2.57",A
MFG-240733865,"2024-11-15",WH-013,PRD-67912,1086.0,61,"0.07",A
MFG-496845076,"2024-09-29",WH-013,PRD-12757,958.0,28,"1.0",B
MFG-444136323,"2024-10-28",WH-006,PRD-67912,811.0,29,"0.5",A
MFG-208662382,"2024-06-10",WH-006,PRD-74799,1112.0,26,"0.79 hrs",C
MFG-504717792,"2025-06-10",WH-006,PRD-65518,791.0,6,"0.19",A
MFG-661042957,"2025-05-12",WH-006,PRD-41385,851.0,22,"0.13",A
MFG-263142645,"2024-02-25",WH-013,PRD-39154,1352.0,69,"0.49",A
MFG-376095478,"2025-11-27",WH-013,PRD-10425,1199.0,17,"2.18",A
MFG-546008803,"2025-10-25",WH-006,PRD-25906,904.0,19,"0.79",A
MFG-597971714,"2025-06-14",WH-014,PRD-74799,1210.0,54,"2.08",B
MFG-875533622,"2025-09-29",WH-013,PRD-95180,810.0,13,"0.49",A
MFG-568207400,"2025-04-09",WH-002,PRD-59672,675.0,16,"0.92",C
MFG-376421659,"2024-06-03",WH-005,PRD-62923,797.0,36,"0.49",A
MFG-342999854,"2024-04-01",WH-002,PRD-42527,,45,"0.01",C
MFG-453702343,"2025-01-23",WH-006,PRD-79822,1032.0,7,"1.59",B
MFG-376695720,"2025-02-28",WH-005,PRD-30635,855.0,6,"1.93",C
MFG-410863769,"2024-11-03",WH-013,PRD-98555,981.0,16,"1.81",
MFG-395728055,"2024-03-09",WH-006,PRD-25129,499.0,2,"0.04",C
MFG-833666976,"2024-09-10",WH-002,PRD-97153,325.0,6,"0.54",C
MFG-561314522,"2025-05-15",WH-014,PRD-98555,916.0,17,"0.37",A
MFG-634773451,"2025-10-05",WH-014,PRD-59672,557.0,18,"0.15",A
MFG-412244168,"2024-10-03",WH-002,PRD-62923,1006.0,50,"1.81",C
MFG-462898097,"2025-04-22",WH-002,PRD-81066,916.0,37,"0.94",C
MFG-687830826,"2025-02-06",WH-005,PRD-64040,964.0,38,"0.06",A
MFG-258727294,"2024-08-13",WH-005,PRD-38080,951.0,20,"0.09",A
MFG-655404647,"2024-04-22",WH-002,PRD-91351,722.0,2,"0.09",A
MFG-171587452,"2024-01-27",WH-002,PRD-24371,817.0,12,"0.01",A
MFG-100546616,"2025-12-23",WH-002,PRD-65461,860.0,50,"1.42",B
MFG-755012729,"2025-06-22",WH-013,PRD-59672,1186.0,64,"2.25",A
MFG-482409907,"2024-07-28",WH-014,PRD-24371,1124.0,38,"2.29",A
MFG-958603182,"2025-05-19",WH-013,PRD-64040,860.0,44,"0.07",C
MFG-690111085,"2025-03-08",WH-006,PRD-63354,589.0,2,"1.92",C
MFG-657996833,"2025-11-03",WH-006,PRD-47606,1024.0,44,"1.79",B
MFG-372441251,"2025-08-09",WH-014,PRD-39154,659.0,6,"0.61",C
MFG-875846829,"2025-06-21",WH-014,PRD-68082,931.0,18,"0.61",A
MFG-131954065,"2025-03-05",WH-014,PRD-10425,1313.0,43,"0.22",C
MFG-885926353,"2025-08-31",WH-013,PRD-42527,819.0,32,"3.25",A
MFG-118285620,"2024-04-21",WH-006,PRD-66155,,38,"1.82",A
MFG-962938175,"2024-11-15",WH-013,PRD-64040,445.0,9,"1.95",A
MFG-343243692,"2025-10-20",WH-013,PRD-98555,691.0,19,"0.12",
MFG-634311810,"2024-12-25",WH-013,PRD-10074,1128.0,36,"3.04",B
MFG-645825520,"2025-03-19",WH-005,PRD-40982,1201.0,68,"0.13",A
MFG-775496845,"2024-12-02",WH-014,PRD-94080,738.0,10,"1.51",C
MFG-243910528,"2025-11-19",WH-014,PRD-84085,865.0,17,"1.32",A
MFG-239964663,"2025-08-01",WH-005,PRD-68082,1194.0,25,"1.03",C
MFG-335935147,"2024-09-15",WH-014,PRD-42527,945.0,30,"0.94",C
MFG-334894149,"2025-08-19",WH-002,PRD-96511,1366.0,11,"1.21",C
MFG-954699866,"2025-11-22",WH-006,PRD-90120,418.0,24,"0.32",B
MFG-193209355,"2024-11-24",WH-006,PRD-81066,1055.0,25,"0.64",C
MFG-978576043,"2024-03-15",WH-006,PRD-10074,1101.0,31,"3.54",B
MFG-537975851,"2025-10-13",WH-014,PRD-82845,1396.0,36,"0.25",A
MFG-787737202,"2024-05-21",WH-006,PRD-12757,1054.0,35,"0.35",A
MFG-329026223,"2024-03-19",WH-006,PRD-62923,1185.0,27,"0.29",A
MFG-515146301,"2025-03-20",WH-014,PRD-68008,1058.0,62,"0.26",C
MFG-650703957,"2024-09-25",WH-005,PRD-96511,600.0,32,"1.15 hrs",B
MFG-135139507,"2025-10-30",WH-005,PRD-30635,671.0,15,"0.97",A
MFG-568115100,"2024-12-23",WH-002,PRD-12757,1550.0,32,"0.02",B
MFG-736624593,"2025-07-30",WH-014,PRD-40784,1281.0,66,"0.24",A
MFG-704864411,"2025-06-28",WH-002,PRD-68082,634.0,14,"0.28",C
MFG-139628058,"2025-01-27",WH-013,PRD-79329,426.0,18,"2.26",A
MFG-905615241,"2024-12-06",WH-006,PRD-65518,733.0,38,"0.11",A
MFG-312983910,"2025-01-09",WH-006,PRD-97153,1081.0,41,"1.17",
MFG-770604312,"2025-04-02",WH-005,PRD-42018,578.0,9,"0.55",C
MFG-487703606,"2024-09-20",WH-006,PRD-67912,882.0,48,"0.13",
MFG-937039531,"2024-05-15",WH-014,PRD-71348,658.0,35,"0.03",C
MFG-788623764,"2025-01-01",WH-006,PRD-40982,848.0,8,"0.37",A
MFG-520312796,"2024-10-14",WH-014,PRD-19171,967.0,34,"1.35",B
MFG-187370631,"2025-08-24",WH-005,PRD-15229,562.0,5,"0.61",A
MFG-957123394,"2025-11-22",WH-006,PRD-39154,454.0,16,"2.61",B
MFG-669346335,"2024-01-31",WH-014,PRD-67912,467.0,26,"0.15",B
MFG-956737378,"2025-07-20",WH-014,PRD-90120,1137.0,53,"0.38",B
MFG-576925622,"2025-12-01",WH-005,PRD-63354,808.0,14,"0.56",C
MFG-851721045,"2025-04-23",WH-013,PRD-30635,1016.0,20,"0.01",C
MFG-358100450,"2024-09-11",WH-013,PRD-68082,824.0,4,"3.14",C
MFG-163097926,"2025-11-05",WH-013,PRD-21114,1084.0,13,"0.69",A
MFG-549600041,"2025-10-16",WH-005,PRD-41385,731.0,39,"0.51",B
MFG-192716282,"2025-12-02",WH-014,PRD-12757,610.0,32,"0.09",C
MFG-126436543,"2025-06-15",WH-013,PRD-89457,815.0,39,"1.3",C
MFG-547782196,"2024-10-24",WH-013,PRD-63354,771.0,16,"1.26 hrs",C
MFG-177197201,"2024-12-11",WH-002,PRD-79329,1403.0,16,"0.72",C
MFG-279995940,"2024-06-25",WH-002,PRD-30635,858.0,29,"2.7",C
MFG-956875479,"2025-01-02",WH-002,PRD-71348,1099.0,8,"0.54",B
MFG-253350524,"2025-11-05",WH-006,PRD-93130,647.0,30,"5.91",B
MFG-513024975,"2024-12-11",WH-005,PRD-66155,689.0,16,"0.42",A
MFG-339337321,"2025-06-13",WH-006,PRD-90120,960.0,37,"0.49",C
MFG-444328849,"2024-05-23",WH-006,PRD-68082,426.0,15,"2.09",C
MFG-286833328,"2025-01-22",WH-014,PRD-61876,745.0,8,"0.4",C
MFG-250159300,"2025-08-12",WH-013,PRD-79822,700.0,34,"1.69",A
MFG-636753284,"2024-03-24",WH-005,PRD-84085,1076.0,13,"0.26",B
MFG-341478983,"2024-09-16",WH-014,PRD-19171,747.0,43,"0.8",B
MFG-943409898,"2025-06-08",WH-006,PRD-35112,726.0,31,"1.63",C
MFG-505686378,"2025-06-07",WH-006,PRD-66155,720.0,42,"0.0",B
MFG-896198838,"2025-01-26",WH-002,PRD-84085,682.0,34,"0.6",C
MFG-528097490,"2025-06-09",WH-014,PRD-38080,768.0,9,"0.62",C
MFG-994486650,"2025-03-06",WH-006,PRD-19171,,6,"1.63",A
MFG-147174728,"2025-12-19",WH-013,PRD-98555,844.0,46,"2.03",A
MFG-756824253,"2024-06-14",WH-014,PRD-97153,1650.0,96,"0.76",A
MFG-858171658,"2025-10-09",WH-006,PRD-82845,759.0,38,"0.9",B
MFG-381410916,"2024-07-08",WH-002,PRD-42018,1064.0,14,"1.24",C
MFG-621262157,"2025-09-18",WH-005,PRD-84085,959.0,49,"4.42",B
MFG-338471283,"2024-12-08",WH-013,PRD-35112,420.0,8,"0.75",B
MFG-117412475,"2024-10-21",WH-002,PRD-12757,928.0,51,"0.77",A
MFG-906188594,"2025-08-18",WH-014,PRD-47606,971.0,48,"0.45",C
MFG-976132854,"2025-06-02",WH-002,PRD-82845,1077.0,34,"0.08",C
MFG-535756217,"2025-10-23",WH-014,PRD-71348,1415.0,48,"0.77",B
MFG-308445656,"2024-07-06",WH-013,PRD-68008,667.0,35,"2.47",C
MFG-928992015,"2025-02-20",WH-013,PRD-84085,509.0,2,"0.91",B
MFG-852080174,"2025-11-15",WH-014,PRD-76469,1092.0,40,"0.24",C
MFG-302503962,"2024-04-19",WH-002,PRD-59672,701.0,27,"2.1",B
MFG-291099832,"2025-11-29",WH-002,PRD-71348,896.0,51,"1.46",A
MFG-247873527,"2024-01-12",WH-014,PRD-24371,927.0,13,"1.11",C
MFG-109488424,"2025-04-26",WH-005,PRD-35112,528.0,8,"3.57",A
MFG-772768273,"2024-07-10",WH-005,PRD-35112,753.0,33,"0.67",A
MFG-411784879,"2024-02-22",WH-005,PRD-61876,1100.0,57,"0.26",C
MFG-713293013,"2024-11-10",WH-002,PRD-68082,1118.0,20,"1.91",B
MFG-405945893,"2025-10-08",WH-005,PRD-61876,557.0,3,"0.98",B
MFG-813644538,"2024-06-03",WH-006,PRD-15229,1220.0,56,"0.87",A
MFG-791934537,"2024-04-15",WH-006,PRD-97153,939.0,29,"0.05",B
MFG-158025173,"2024-11-15",WH-002,PRD-65724,1097.0,10,"1.06",B
MFG-594052795,"2024-02-29",WH-005,PRD-62923,1111.0,6,"0.55",A
MFG-885795233,"2024-06-17",WH-014,PRD-64040,1286.0,13,"0.45",C
MFG-275684519,"2025-06-11",WH-006,PRD-47606,779.0,23,"0.65 hrs",C
MFG-630240273,"2024-01-17",WH-014,PRD-62923,1546.0,24,"1.05",A
MFG-298476990,"2024-01-07",WH-014,PRD-65461,1080.0,38,"0.86",B
MFG-500864333,"2024-10-21",WH-005,PRD-65461,607.0,24,"0.09",A
MFG-524120438,"2025-08-30",WH-013,PRD-10425,1567.0,85,"1.62",A
MFG-103304617,"2025-12-09",WH-006,PRD-17100,831.0,33,"0.29",B
MFG-239972789,"2024-02-10",WH-013,PRD-68008,1074.0,21,"0.43",C
MFG-437904042,"2024-11-04",WH-002,PRD-44237,474.0,22,"0.27",C
MFG-358806355,"2025-07-17",WH-006,PRD-68008,628.0,8,"1.77",B
MFG-263709804,"2025-10-11",WH-013,PRD-44237,582.0,8,"0.14",A
MFG-615321102,"2024-12-18",WH-013,PRD-90120,1028.0,12,"0.65",A
MFG-616773778,"2025-09-30",WH-014,PRD-81511,1174.0,37,"0.48",B
MFG-138790004,"2025-12-12",WH-005,PRD-65461,453.0,23,"1.03",A
MFG-185506321,"2024-04-20",WH-014,PRD-76469,969.0,49,"0.45",B
MFG-301853605,"2024-08-22",WH-006,PRD-89457,558.0,14,"0.29",A
MFG-145775687,"2025-01-20",WH-002,PRD-94080,941.0,15,"0.98",B
MFG-173805251,"2024-05-30",WH-014,PRD-39154,1069.0,44,"0.17",B
MFG-711849210,"2024-11-06",WH-005,PRD-95180,1427.0,14,"0.04",A
MFG-210542886,"2025-02-16",WH-002,PRD-79329,361.0,18,"0.12",C
MFG-710278996,"2025-11-06",WH-005,PRD-79822,1037.0,26,"0.55",A
MFG-636994584,"2025-01-17",WH-002,PRD-65518,693.0,26,"0.7",A
MFG-250805357,"2025-03-07",WH-006,PRD-98555,540.0,7,"0.23",C
MFG-975425927,"2024-09-18",WH-006,PRD-61876,840.0,11,"0.31",A
MFG-758344033,"2024-12-24",WH-013,PRD-12757,321.0,10,"0.75",A
MFG-778707997,"2025-08-06",WH-005,PRD-17100,860.0,10,"0.75",A
MFG-505089851,"2025-06-17",WH-014,PRD-42018,680.0,34,"0.58",A
MFG-607763896,"2024-06-06",WH-013,PRD-95180,993.0,47,"0.63",C
MFG-814313005,"2024-02-03",WH-005,PRD-66155,506.0,13,"3.51",
MFG-442534678,"2025-01-20",WH-005,PRD-61876,876.0,27,"0.48",A
MFG-302503300,"2024-05-22",WH-002,PRD-71348,875.0,35,"1.71",A
MFG-213509048,"2025-01-18",WH-014,PRD-65724,1425.0,69,"0.29",A
MFG-684019244,"2025-07-07",WH-014,PRD-19171,933.0,50,"0.45 hrs",A
MFG-933042308,"2024-06-14",WH-014,PRD-66155,578.0,20,"0.91",C
MFG-323005531,"2025-03-01",WH-014,PRD-89457,827.0,47,"1.02",A
MFG-309061817,"2024-07-02",WH-006,PRD-71348,838.0,50,"1.35",C
MFG-616535588,"2024-09-30",WH-005,PRD-21114,775.0,4,"0.04 hrs",A
MFG-734202436,"2024-01-25",WH-005,PRD-91351,1326.0,75,"0.24 hrs",A
MFG-601497825,"2024-09-27",WH-013,PRD-30635,1006.0,20,"0.86",A
MFG-541219150,"2024-04-23",WH-005,PRD-41385,918.0,43,"0.97",C
MFG-344370612,"2024-12-23",WH-014,PRD-79329,664.0,33,"1.13",A
MFG-402384110,"2024-04-06",WH-002,PRD-99353,789.0,32,"3.47",B
MFG-896977636,"2024-08-05",WH-002,PRD-62923,837.0,15,"0.83",A
MFG-705350810,"2025-01-29",WH-013,PRD-35112,935.0,31,"0.22",C
MFG-817791988,"2024-01-16",WH-002,PRD-91351,989.0,43,"0.51",C
MFG-984262803,"2024-12-25",WH-005,PRD-25129,867.0,22,"1.2",C
MFG-699894869,"2024-05-22",WH-005,PRD-68008,,5,"0.77",B
MFG-526317479,"2024-02-11",WH-005,PRD-95180,875.0,39,"3.37",A
MFG-547613751,"2024-07-22",WH-005,PRD-10221,1009.0,10,"0.92",A
MFG-955716987,"2024-03-02",WH-002,PRD-44237,712.0,12,"0.86 hrs",A
MFG-868648072,"2025-04-12",WH-005,PRD-79822,514.0,28,"1.38",C
MFG-105640215,"2025-03-16",WH-006,PRD-65518,1149.0,58,"0.64",B
MFG-437337080,"2024-04-18",WH-014,PRD-41385,1193.0,27,"0.34",A
MFG-634952141,"2025-03-24",WH-006,PRD-41385,686.0,37,"1.02",A
MFG-130582047,"2025-02-22",WH-013,PRD-25906,1225.0,47,"0.5",C
MFG-271716752,"2024-12-31",WH-005,PRD-99353,939.0,27,"0.84",B
MFG-323563645,"2025-05-15",WH-002,PRD-30635,566.0,20,"0.47",C
MFG-804095526,"2024-07-29",WH-013,PRD-71348,878.0,32,"0.61",C
MFG-884819010,"2024-03-20",WH-006,PRD-47606,560.0,5,"0.47",C
MFG-843674094,"2024-02-16",WH-005,PRD-10425,826.0,31,"1.16",C
MFG-828482732,"2025-11-14",WH-013,PRD-25129,1154.0,9,"0.36",C
MFG-258341946,"2025-12-04",WH-005,PRD-10074,577.0,8,"1.15",A
MFG-401306208,"2024-10-03",WH-006,PRD-41385,546.0,19,"2.15",C
MFG-623347161,"2024-06-23",WH-013,PRD-97153,1092.0,4,"0.11",B
MFG-964262921,"2025-07-13",WH-006,PRD-24371,850.0,6,"1.56",B
MFG-604696560,"2025-11-29",WH-014,PRD-15229,869.0,23,"0.95",B
MFG-974814003,"2025-09-01",WH-002,PRD-49117,1242.0,4,"0.38",A
MFG-233137768,"2024-03-21",WH-014,PRD-74799,694.0,6,"0.15 hrs",C
MFG-576549212,"2024-04-10",WH-006,PRD-47606,1001.0,35,"2.62",B
MFG-360841917,"2024-06-20",WH-013,PRD-95180,1032.0,4,"0.67",C
MFG-749978504,"2024-12-30",WH-006,PRD-42018,743.0,27,"0.81",A
MFG-720731219,"2024-01-01",WH-006,PRD-21114,830.0,13,"0.23",A
MFG-459901867,"2025-01-19",WH-014,PRD-42018,558.0,15,"0.21",C
MFG-130787106,"2025-07-23",WH-006,PRD-74799,697.0,28,"0.18",C
MFG-195014817,"2024-05-24",WH-014,PRD-40007,1102.0,20,"1.32",C
MFG-349810925,"2025-03-13",WH-013,PRD-65724,1074.0,53,"0.34",C
MFG-118978003,"2024-11-17",WH-002,PRD-47606,670.0,26,"1.01",A
MFG-263316526,"2025-01-15",WH-002,PRD-96511,804.0,32,"4.78",C
MFG-908611184,"2025-03-24",WH-006,PRD-66155,1450.0,67,"0.13",B
MFG-898774801,"2025-02-01",WH-002,PRD-42018,720.0,15,"0.72",A
MFG-506699907,"2024-06-10",WH-005,PRD-41385,748.0,27,"0.11",
MFG-608220998,"2024-06-12",WH-013,PRD-10221,1044.0,27,"0.11",A
MFG-833391311,"2024-09-11",WH-002,PRD-59672,1089.0,5,"0.85",C
MFG-810383164,"2024-10-26",WH-002,PRD-93130,1521.0,81,"0.89",
MFG-193557245,"2025-04-24",WH-014,PRD-64040,677.0,21,"0.26",C
MFG-637406652,"2024-10-26",WH-013,PRD-95180,1063.0,17,"0.66",C
MFG-986703669,"2024-07-21",WH-014,PRD-44237,572.0,8,"0.51",A
MFG-450984582,"2025-08-15",WH-014,PRD-74799,1133.0,39,"1.89",A
MFG-104191688,"2024-12-20",WH-013,PRD-90120,1210.0,14,"1.21",C
MFG-298300334,"2025-11-16",WH-013,PRD-39154,1050.0,47,"1.04 hrs",C
MFG-874966955,"2025-12-25",WH-013,PRD-79329,824.0,2,"2.4",A
MFG-321768901,"2025-01-12",WH-013,PRD-94080,850.0,49,"2.08",B
MFG-681946905,"2025-09-15",WH-005,PRD-10221,995.0,38,"0.76",
MFG-661560880,"2024-12-31",WH-002,PRD-40007,873.0,17,"3.48 hrs",A
MFG-288301963,"2024-04-23",WH-014,PRD-74799,990.0,46,"0.41",A
MFG-487753402,"2024-06-19",WH-005,PRD-39154,1010.0,57,"0.62",C
MFG-420740346,"2025-08-03",WH-014,PRD-38080,813.0,23,"1.94",B
MFG-944858200,"2024-08-27",WH-002,PRD-79822,802.0,27,"0.01",B
MFG-663101351,"2025-05-24",WH-014,PRD-39154,897.0,10,"0.29",C
MFG-506577414,"2024-07-04",WH-006,PRD-21114,683.0,19,"0.07",A
MFG-749124005,"2025-05-10",WH-013,PRD-38080,679.0,39,"1.05",A
MFG-246825537,"2024-03-23",WH-002,PRD-49117,1287.0,24,"1.2",A
MFG-845557152,"2024-09-13",WH-002,PRD-10221,1456.0,80,"0.01",A
MFG-276980619,"2025-09-06",WH-006,PRD-64040,673.0,8,"0.93",A
MFG-515931266,"2024-08-21",WH-013,PRD-68008,981.0,32,"2.44",A
MFG-145112029,"2025-04-21",WH-005,PRD-63354,784.0,22,"1.34",B
MFG-282029323,"2024-06-01",WH-013,PRD-67912,840.0,26,"0.11",B
MFG-335297370,"2024-06-16",WH-006,PRD-19171,502.0,26,"3.49",B
MFG-579779113,"2024-03-11",WH-014,PRD-97153,1161.0,28,"1.21",
MFG-400940047,"2025-07-31",WH-005,PRD-96511,564.0,28,"0.81",A
MFG-339613127,"2025-07-16",WH-002,PRD-40784,840.0,12,"1.32",C
MFG-994473456,"2024-02-09",WH-006,PRD-40784,,34,"0.7",A
MFG-486973112,"2025-03-20",WH-002,PRD-91351,1084.0,41,"0.53",C
MFG-445401287,"2025-09-18",WH-002,PRD-40007,893.0,26,"0.57",B
MFG-539174298,"2024-06-25",WH-013,PRD-64040,880.0,31,"0.11",B
MFG-429176223,"2024-07-08",WH-006,PRD-25129,920.0,51,"0.15",A
MFG-152123899,"2024-08-09",WH-006,PRD-42018,1127.0,57,"0.87",
MFG-201431516,"2025-11-03",WH-002,PRD-15229,1007.0,34,"0.0",B
MFG-991660447,"2025-06-19",WH-005,PRD-65724,1459.0,21,"0.05",C
MFG-683324165,"2024-06-21",WH-014,PRD-79329,951.0,49,"0.57",C
MFG-781979455,"2025-10-27",WH-013,PRD-19171,1012.0,7,"1.19",C
MFG-170827846,"2025-10-02",WH-014,PRD-10221,891.0,45,"0.5",
MFG-826488682,"2024-12-04",WH-002,PRD-98555,849.0,6,"0.43",B
MFG-297958430,"2025-09-29",WH-006,PRD-82845,896.0,38,"0.16",A
MFG-547932481,"2024-04-10",WH-005,PRD-65461,1212.0,46,"1.9",A
MFG-695145308,"2025-06-06",WH-014,PRD-19171,941.0,7,"0.37",B
MFG-916861733,"2024-07-12",WH-014,PRD-30635,943.0,43,"0.19",B
MFG-310014989,"2025-11-13",WH-006,PRD-84085,829.0,27,"0.33",C
MFG-473576274,"2025-09-09",WH-006,PRD-63354,566.0,23,"3.09",B
MFG-332678829,"2025-10-15",WH-013,PRD-98555,858.0,49,"2.16",C
MFG-740340922,"2025-04-09",WH-006,PRD-89457,798.0,3,"2.03",B
MFG-424056967,"2024-06-18",WH-006,PRD-25129,936.0,29,"0.69",C
MFG-741716867,"2025-12-13",WH-006,PRD-71348,970.0,43,"3.71",B
MFG-763012056,"2025-02-14",WH-002,PRD-76469,1088.0,50,"4.54",A
MFG-902187027,"2024-05-11",WH-006,PRD-93130,1124.0,20,"0.3",A
MFG-169716482,"2024-01-25",WH-013,PRD-12757,705.0,7,"0.32",A
MFG-131333263,"2024-08-22",WH-013,PRD-17100,720.0,10,"0.63",B
MFG-569305099,"2024-02-03",WH-014,PRD-65461,971.0,45,"0.6",C
MFG-860175350,"2024-01-04",WH-006,PRD-68082,495.0,27,"0.72",B
MFG-892582105,"2025-10-23",WH-006,PRD-25129,694.0,21,"0.12",B
MFG-735507652,"2024-05-02",WH-005,PRD-61876,755.0,41,"1.16",C
MFG-587717279,"2025-10-05",WH-005,PRD-62923,844.0,27,"0.4",A
MFG-389104803,"2024-07-19",WH-013,PRD-81511,,28,"0.17",B
MFG-831375855,"2025-12-22",WH-005,PRD-97153,791.0,27,"0.18",C
MFG-972072579,"2024-05-09",WH-006,PRD-89457,1028.0,4,"0.2",C
MFG-474537615,"2024-02-13",WH-013,PRD-63354,1247.0,33,"0.27",C
MFG-173073750,"2025-04-09",WH-005,PRD-93130,899.0,6,"0.13 hrs",C
MFG-678426502,"2025-07-09",WH-002,PRD-67912,935.0,29,"1.17",C
MFG-706503436,"2025-12-29",WH-002,PRD-38080,719.0,6,"0.04",B
MFG-275623944,"2024-08-02",WH-013,PRD-30635,1079.0,53,"3.76",A
MFG-596894896,"2024-09-23",WH-005,PRD-84085,731.0,8,"0.77",C
MFG-830448479,"2024-05-21",WH-014,PRD-89457,658.0,9,"1.49",B
MFG-693310344,"2024-09-10",WH-006,PRD-40007,634.0,20,"0.74",
MFG-675592940,"2025-06-07",WH-013,PRD-96511,371.0,5,"0.96",C
MFG-717510477,"2024-12-18",WH-002,PRD-79822,827.0,44,"0.13",C
MFG-789658445,"2024-03-07",WH-013,PRD-30635,823.0,11,"2.51",B
MFG-458976067,"2024-01-15",WH-006,PRD-71348,1335.0,27,"3.27",C
MFG-219074029,"2024-09-11",WH-006,PRD-94080,392.0,20,"0.04",B
MFG-122660429,"2025-04-24",WH-013,PRD-79329,624.0,33,"0.31",C
MFG-779562073,"2025-01-24",WH-006,PRD-82845,988.0,17,"1.65",B
MFG-155216598,"2024-04-23",WH-006,PRD-23104,1145.0,50,"1.14",A
MFG-809865336,"2025-12-25",WH-005,PRD-65518,931.0,12,"0.03",B
MFG-860219850,"2025-10-29",WH-002,PRD-99353,784.0,34,"1.19",C
MFG-267640372,"2025-03-06",WH-014,PRD-23104,1227.0,70,"0.12",A
MFG-791722998,"2025-06-21",WH-002,PRD-41385,585.0,5,"0.06",B
MFG-278676750,"2025-07-13",WH-005,PRD-79822,618.0,20,"0.26",A
MFG-330721738,"2024-11-12",WH-013,PRD-47606,945.0,16,"2.71 hrs",A
MFG-225201277,"2025-07-21",WH-014,PRD-12757,978.0,45,"0.29",B
MFG-311121495,"2025-08-04",WH-014,PRD-41385,855.0,15,"0.44",B
MFG-821505644,"2025-07-07",WH-002,PRD-79329,1061.0,14,"1.08",B
MFG-369013643,"2025-08-09",WH-014,PRD-81511,928.0,47,"0.6",B
MFG-866093885,"2025-12-30",WH-013,PRD-82845,972.0,53,"0.08",A
MFG-200290149,"2024-04-05",WH-002,PRD-17100,1013.0,25,"0.05",C
MFG-616146950,"2025-12-13",WH-002,PRD-79329,855.0,50,"1.95",C
MFG-699934875,"2025-04-27",WH-014,PRD-10074,815.0,43,"0.57 hrs",C
MFG-904701565,"2025-07-25",WH-002,PRD-40982,786.0,22,"1.65",B
MFG-799354503,"2024-08-04",WH-002,PRD-42018,962.0,19,"1.28",C
MFG-131182066,"2025-11-20",WH-006,PRD-71348,723.0,7,"0.03",B
MFG-331196757,"2024-11-23",WH-006,PRD-47606,975.0,50,"0.83",A
MFG-732366203,"2024-10-08",WH-002,PRD-89457,835.0,6,"0.74",C
MFG-428155644,"2025-11-17",WH-005,PRD-21114,945.0,7,"0.6",C
MFG-335197954,"2025-10-12",WH-013,PRD-40007,865.0,49,"0.35",A
MFG-399055802,"2025-11-03",WH-006,PRD-96511,1294.0,41,"0.34",B
MFG-725408260,"2025-06-27",WH-006,PRD-71348,754.0,27,"0.04",A
