"snapshot_id","snapshot_date","warehouse_id","product_id","on_hand_qty","reserved_qty","in_transit_qty","reorder_point"
INV-294788959,"2025-10-14",WH-016,PRD-25906,276,47.0,17,250.0
INV-923492180,"2025-10-05",WH-014,PRD-15229,392,100.0,166,200.0
INV-444362945,"2024-04-02",WH-012,PRD-67912,380,67.0,97,300.0
INV-599678587,"2025-08-18",WH-007,PRD-64040,463,100.0,89,250.0
INV-508566438,"2025-04-06",WH-015,PRD-71348,116,23.0,166,350.0
INV-881957881,"2025-07-04",WH-014,PRD-44237,469,125.0,31,300.0
INV-173584050,"2025-01-09",WH-001,PRD-47606,422,36.0,41,300.0
INV-381193706,"2025-02-25",WH-001,PRD-30635,104,30.0,72,350.0
INV-895329300,"2024-02-26",WH-002,PRD-65518,390,70.0,103,300.0
INV-692266783,"2025-06-27",WH-013,PRD-47606,512,41.0,232,350.0
INV-872938850,"2024-02-24",WH-013,PRD-68008,485,132.0,76,
INV-907827350,"2024-03-03",WH-012,PRD-74799,417,28.0,114,200.0
INV-389582567,"2025-11-15",WH-013,PRD-65461,-393,0.0,157,200.0
INV-416245364,"2025-02-12",WH-005,PRD-63354,809,125.0,75,
INV-172195425,"09/01/2024",WH-004,PRD-99353,832,47.0,155,300.0
INV-965975428,"2024-01-18",WH-006,PRD-68082,845,81.0,100,350.0
INV-135462824,"2024-12-19",WH-005,PRD-49117,489,39.0,90,
INV-911227494,"2025-10-09",WH-008,PRD-97153,276,66.0,91,200.0
INV-415567606,"2025-10-19",WH-006,PRD-89457,333,,35,
INV-566344334,"2024-08-28",WH-011,PRD-98555,549,125.0,116,350.0
INV-145916606,"07/04/2024",WH-003,PRD-79822,407,38.0,79,200.0
INV-383813942,"2024-02-14",WH-014,PRD-23104,453,29.0,98,250.0
INV-912200602,"2024-08-31",WH-009,PRD-30635,520,158.0,143,250.0
INV-491301358,"2024-04-28",WH-004,PRD-35112,243,16.0,65,200.0
INV-604151896,"04/17/2025",WH-014,PRD-67912,640,205.0,88,200.0
INV-580955818,"2024-08-29",WH-013,PRD-10425,803,94.0,112,
INV-142929248,"2024-03-21",WH-011,PRD-19171,265,68.0,48,
INV-805547090,"2024-12-30",WH-010,PRD-97153,471,91.0,173,
INV-647977776,"2025-10-01",WH-016,PRD-98555,298,76.0,42,
INV-840413080,"2025-11-12",WH-015,PRD-64040,570,59.0,152,300.0
INV-562230444,"2024-12-03",WH-003,PRD-68008,374,38.0,130,250.0
INV-308576892,"2025-02-19",WH-007,PRD-25906,573,32.0,55,200.0
INV-963767573,"2025-10-10",WH-010,PRD-81066,324,36.0,86,250.0
INV-814051228,"2024-06-20",WH-011,PRD-91351,471,40.0,84,200.0
INV-383037910,"03/25/2025",WH-008,PRD-41385,-395,0.0,47,200.0
INV-565353513,"2025-11-27",WH-006,PRD-42527,555,110.0,106,250.0
INV-524857423,"2024-11-03",WH-007,PRD-63354,166,20.0,87,
INV-370823971,"2024-10-31",WH-002,PRD-71348,362,92.0,52,250.0
INV-485205180,"2025-05-22",WH-008,PRD-40982,581,142.0,180,250.0
INV-213502834,"2025-07-09",WH-009,PRD-59672,686,102.0,155,200.0
INV-483380062,"2024-06-01",WH-003,PRD-42527,226,42.0,206,200.0
INV-143079681,"2024-07-30",WH-008,PRD-59672,541,89.0,121,
INV-998584487,"2025-09-26",WH-013,PRD-40007,339,86.0,134,200.0
INV-342267576,"2025-02-10",WH-007,PRD-65518,76,,65,250.0
INV-563309485,"2024-01-22",WH-013,PRD-42527,394,50.0,178,350.0
INV-930792725,"2024-01-01",WH-003,PRD-81511,309,22.0,160,
INV-207271613,"2024-07-20",WH-011,PRD-10221,596,36.0,102,350.0
INV-872875591,"2025-02-14",WH-004,PRD-42018,-422,0.0,39,
INV-702798326,"2025-12-22",WH-015,PRD-49117,224,54.0,135,
INV-983561130,"2024-03-13",WH-014,PRD-76469,344,79.0,138,350.0
INV-766017714,"2024-04-13",WH-007,PRD-17100,330,21.0,132,
INV-666001400,"2024-10-06",WH-012,PRD-89457,919,245.0,121,350.0
INV-533921025,"2025-03-07",WH-012,PRD-42527,419,77.0,32,300.0
INV-208364104,"2024-06-27",WH-009,PRD-76469,515,165.0,105,
INV-555335745,"2024-07-19",WH-007,PRD-35112,337,111.0,144,250.0
INV-889199820,"2025-11-19",WH-005,PRD-38080,227,21.0,128,250.0
INV-989209323,"2025-09-14",WH-012,PRD-42018,304,100.0,66,300.0
INV-396584028,"2024-10-01",WH-007,PRD-62923,461,80.0,116,250.0
INV-916047809,"2025-12-15",WH-012,PRD-66155,-595,0.0,86,300.0
INV-488442385,"2024-08-23",WH-001,PRD-59672,297,25.0,106,350.0
INV-465762844,"2025-12-15",WH-015,PRD-39154,561,88.0,133,350.0
INV-792210015,"2025-10-28",WH-016,PRD-76469,196,68.0,86,200.0
INV-291470157,"2025-06-15",WH-015,PRD-61876,469,101.0,61,350.0
INV-500941818,"2024-10-27",WH-012,PRD-81066,452,115.0,85,300.0
INV-462664776,"2024-11-28",WH-010,PRD-39154,412,,8,
INV-383944322,"02/10/2025",WH-010,PRD-81066,546,70.0,78,250.0
INV-141946951,"2025-08-25",WH-015,PRD-76469,245,55.0,205,
INV-386112987,"2025-10-27",WH-014,PRD-63354,75,7.0,324,350.0
INV-208664649,"2024-09-17",WH-004,PRD-40982,377,43.0,161,350.0
INV-968609549,"2024-12-26",WH-006,PRD-10425,332,102.0,96,300.0
INV-182344221,"2025-11-29",WH-016,PRD-49117,52,9.0,61,
INV-250645290,"2024-11-02",WH-014,PRD-71348,492,52.0,7,350.0
INV-762548113,"2024-11-16",WH-010,PRD-42527,486,103.0,134,300.0
INV-536643442,"2025-05-10",WH-013,PRD-35112,560,130.0,170,300.0
INV-991069712,"2024-12-27",WH-001,PRD-67912,264,24.0,97,
INV-249821894,"2024-01-04",WH-008,PRD-19171,939,189.0,65,350.0
INV-196331704,"2024-02-24",WH-002,PRD-79329,209,58.0,152,
INV-816165588,"2025-11-29",WH-011,PRD-93130,343,75.0,59,300.0
INV-634083806,"2024-06-25",WH-009,PRD-25906,182,54.0,123,
INV-206514432,"2024-06-29",WH-010,PRD-66155,213,12.0,231,300.0
INV-946323177,"2025-12-16",WH-010,PRD-68082,267,90.0,126,300.0
INV-665059160,"2024-02-20",WH-006,PRD-19171,652,125.0,92,200.0
INV-329965105,"2025-03-25",WH-001,PRD-74799,413,128.0,40,350.0
INV-702459963,"2025-09-06",WH-011,PRD-64040,645,195.0,128,
INV-761413745,"2025-01-15",WH-010,PRD-35112,491,46.0,69,300.0
INV-172732111,"2025-08-14",WH-003,PRD-98555,954,187.0,59,350.0
INV-723574468,"2024-04-05",WH-011,PRD-68082,491,87.0,99,200.0
INV-729991521,"2025-09-22",WH-005,PRD-63354,331,63.0,199,200.0
INV-416322732,"2025-06-11",WH-004,PRD-40784,236,24.0,57,200.0
INV-987888681,"05/04/2025",WH-001,PRD-82845,469,136.0,141,300.0
INV-827990654,"2025-11-01",WH-010,PRD-59672,371,73.0,173,250.0
INV-504125715,"2024-08-07",WH-001,PRD-21114,366,53.0,85,
INV-561825030,"2025-12-22",WH-007,PRD-81511,443,111.0,83,250.0
INV-550151249,"2024-08-31",WH-012,PRD-59672,464,91.0,123,
INV-409692062,"2024-10-23",WH-004,PRD-94080,407,27.0,135,250.0
INV-201791503,"2024-03-11",WH-012,PRD-74799,701,207.0,94,350.0
INV-692750214,"2025-12-07",WH-015,PRD-35112,416,118.0,149,
INV-468178610,"2024-01-04",WH-007,PRD-79329,357,81.0,58,
INV-617667023,"2024-07-12",WH-006,PRD-93130,436,143.0,137,350.0
INV-816010236,"2024-02-04",WH-013,PRD-35112,282,95.0,68,250.0
INV-709142695,"10/11/2025",WH-012,PRD-82845,456,115.0,139,300.0
INV-625708256,"2025-11-12",WH-004,PRD-10074,344,45.0,108,300.0
INV-505787329,"2025-12-18",WH-002,PRD-40784,317,39.0,103,200.0
INV-942473311,"2024-05-30",WH-004,PRD-63354,151,28.0,46,300.0
INV-791725463,"2024-02-23",WH-012,PRD-41385,598,128.0,144,350.0
INV-482302010,"2025-05-11",WH-011,PRD-42018,483,128.0,43,250.0
INV-834404697,"2024-10-24",WH-007,PRD-12757,507,135.0,109,
INV-563667549,"2024-07-29",WH-014,PRD-71348,530,133.0,52,
INV-527339973,"2025-10-12",WH-012,PRD-10221,620,175.0,20,350.0
INV-744391480,"2024-10-14",WH-013,PRD-23104,542,,18,350.0
INV-512002487,"2024-05-07",WH-009,PRD-15229,380,50.0,135,250.0
INV-860779342,"2025-04-24",WH-002,PRD-10221,260,76.0,69,300.0
INV-641315671,"12/19/2025",WH-006,PRD-21114,692,,89,300.0
INV-534531912,"2025-06-07",WH-005,PRD-94080,407,69.0,133,350.0
INV-268315697,"2024-12-23",WH-007,PRD-39154,648,214.0,84,
INV-929771812,"2024-03-09",WH-005,PRD-98555,381,88.0,199,350.0
INV-732791648,"2025-11-15",WH-013,PRD-91351,431,29.0,238,350.0
INV-725242342,"2024-10-14",WH-011,PRD-40007,286,64.0,145,250.0
INV-545150071,"2024-05-24",WH-010,PRD-79822,349,96.0,152,350.0
INV-507827898,"2025-01-01",WH-015,PRD-25129,570,102.0,101,200.0
INV-782759282,"2025-12-07",WH-002,PRD-76469,755,262.0,85,200.0
INV-421216350,"2025-04-16",WH-003,PRD-65724,365,47.0,108,
INV-447413776,"09/25/2024",WH-007,PRD-23104,445,72.0,208,350.0
INV-791707502,"2024-01-06",WH-010,PRD-25129,303,30.0,29,300.0
INV-817875139,"2025-12-03",WH-013,PRD-65518,436,146.0,32,
INV-672257396,"2024-08-29",WH-002,PRD-67912,269,,178,250.0
INV-946101261,"2024-05-16",WH-005,PRD-59672,657,199.0,40,
INV-247660230,"2025-01-10",WH-015,PRD-65518,162,50.0,118,
INV-245617556,"2025-05-05",WH-009,PRD-89457,388,77.0,94,
INV-733336973,"2024-07-14",WH-015,PRD-19171,-453,0.0,46,
INV-721672132,"2024-12-08",WH-009,PRD-17100,246,45.0,21,200.0
INV-987054954,"2024-04-14",WH-010,PRD-99353,268,91.0,135,200.0
INV-228043472,"2024-03-20",WH-008,PRD-68008,329,16.0,74,250.0
INV-263689518,"2024-08-19",WH-001,PRD-10074,409,88.0,138,
INV-197521699,"2025-06-18",WH-012,PRD-79822,190,21.0,180,
INV-515004133,"2025-03-12",WH-016,PRD-30635,613,209.0,96,250.0
INV-277082566,"11/15/2025",WH-016,PRD-91351,400,,150,350.0
INV-531332665,"2024-12-07",WH-002,PRD-15229,495,161.0,104,200.0
INV-271170322,"2025-09-14",WH-016,PRD-74799,205,62.0,96,300.0
INV-260451761,"2025-02-11",WH-013,PRD-90120,202,56.0,155,250.0
INV-603294978,"2024-06-05",WH-008,PRD-74799,528,38.0,62,300.0
INV-138648187,"2024-02-29",WH-016,PRD-96511,65,7.0,137,200.0
INV-723793485,"2024-02-06",WH-005,PRD-25906,615,103.0,52,200.0
INV-758430079,"2025-10-07",WH-015,PRD-65518,458,,122,200.0
INV-135937704,"2024-06-26",WH-002,PRD-42018,303,87.0,120,
INV-811673251,"2025-09-10",WH-015,PRD-66155,319,54.0,82,
INV-410970955,"2025-06-05",WH-003,PRD-15229,457,82.0,145,300.0
INV-421584228,"2025-06-28",WH-001,PRD-67912,524,147.0,74,
INV-929016893,"2025-05-22",WH-015,PRD-91351,567,71.0,43,
INV-773102995,"09/21/2024",WH-013,PRD-95180,439,47.0,165,
INV-593003026,"06/03/2025",WH-002,PRD-62923,686,186.0,145,300.0
INV-883575953,"2024-04-19",WH-003,PRD-44237,397,122.0,139,300.0
INV-799265312,"2024-02-24",WH-014,PRD-94080,406,83.0,99,250.0
INV-942056552,"2025-01-09",WH-012,PRD-81066,412,94.0,172,300.0
INV-911838245,"08/10/2024",WH-013,PRD-67912,288,74.0,57,300.0
INV-754998919,"2024-10-30",WH-001,PRD-97153,322,93.0,135,200.0
INV-751664442,"2024-02-13",WH-014,PRD-59672,370,44.0,120,300.0
INV-258856835,"09/01/2024",WH-007,PRD-39154,637,90.0,36,
INV-538673041,"2025-04-22",WH-001,PRD-42527,245,75.0,141,250.0
INV-911821120,"2024-09-10",WH-008,PRD-65461,457,82.0,149,350.0
INV-286016144,"2024-10-11",WH-011,PRD-61876,-400,0.0,82,250.0
INV-401317368,"2025-10-01",WH-008,PRD-90120,487,165.0,134,250.0
INV-896503245,"2024-10-07",WH-003,PRD-98555,566,130.0,183,350.0
INV-967507081,"2024-05-09",WH-008,PRD-39154,588,197.0,103,200.0
INV-250641657,"2025-04-10",WH-016,PRD-65461,574,30.0,129,250.0
INV-387623794,"01/31/2024",WH-004,PRD-74799,588,43.0,78,
INV-674405063,"2025-01-17",WH-007,PRD-79329,533,130.0,108,
INV-891578693,"2025-01-06",WH-003,PRD-21114,465,162.0,142,350.0
INV-818023631,"2025-05-18",WH-016,PRD-76469,435,62.0,46,300.0
INV-791065019,"2024-05-04",WH-004,PRD-68082,575,159.0,146,200.0
INV-786210904,"2024-07-26",WH-011,PRD-66155,533,186.0,253,250.0
INV-791699964,"2025-03-01",WH-003,PRD-10425,369,44.0,145,250.0
INV-437176052,"2025-01-24",WH-012,PRD-97153,434,,0,300.0
INV-931816572,"2024-09-04",WH-006,PRD-66155,768,98.0,234,
INV-261507182,"08/29/2024",WH-015,PRD-47606,406,76.0,66,200.0
INV-932187992,"2025-08-15",WH-003,PRD-42527,586,31.0,2,350.0
INV-899295853,"2025-05-16",WH-003,PRD-65518,370,125.0,74,250.0
INV-581493066,"2024-12-17",WH-013,PRD-12757,352,63.0,107,250.0
INV-549878615,"09/24/2025",WH-015,PRD-12757,483,41.0,107,200.0
INV-336772237,"2024-08-25",WH-009,PRD-98555,384,95.0,58,350.0
INV-778863924,"2025-04-07",WH-006,PRD-90120,504,161.0,169,
INV-513190419,"2024-09-30",WH-008,PRD-21114,650,,47,
INV-916628199,"2024-11-22",WH-003,PRD-93130,517,138.0,28,200.0
INV-221878773,"2024-09-23",WH-003,PRD-44237,480,123.0,150,200.0
INV-754858235,"2025-11-28",WH-001,PRD-96511,382,79.0,73,350.0
INV-949488600,"2025-01-03",WH-001,PRD-66155,206,66.0,211,
INV-894655317,"2024-06-18",WH-002,PRD-94080,484,95.0,81,250.0
INV-351267997,"2025-09-10",WH-013,PRD-61876,435,117.0,239,250.0
INV-552200453,"2025-03-14",WH-016,PRD-93130,556,191.0,70,250.0
INV-656915739,"2025-10-03",WH-006,PRD-96511,476,,115,250.0
INV-128467708,"2025-10-17",WH-001,PRD-10074,250,,71,
INV-437884852,"2025-09-29",WH-006,PRD-79822,642,132.0,79,350.0
INV-747409972,"2024-08-09",WH-002,PRD-40982,254,28.0,128,200.0
INV-309463364,"2024-02-05",WH-008,PRD-44237,429,135.0,124,200.0
INV-215874530,"2024-08-09",WH-002,PRD-40784,256,17.0,41,
INV-852173330,"2024-03-09",WH-011,PRD-10425,272,80.0,16,200.0
INV-619417913,"2025-11-17",WH-010,PRD-98555,379,65.0,113,350.0
INV-195353959,"2024-04-05",WH-014,PRD-89457,201,62.0,171,350.0
INV-659064013,"2024-04-21",WH-006,PRD-23104,473,104.0,56,
INV-374214976,"2024-11-13",WH-002,PRD-35112,639,206.0,194,350.0
INV-113904237,"2024-10-23",WH-004,PRD-21114,389,38.0,57,200.0
INV-910690367,"2024-07-12",WH-007,PRD-30635,587,68.0,73,200.0
INV-494470546,"2024-06-28",WH-006,PRD-25906,-406,0.0,116,
INV-690618247,"2025-01-14",WH-008,PRD-66155,320,17.0,84,250.0
INV-179718401,"2024-07-27",WH-014,PRD-95180,540,128.0,282,250.0
INV-888807601,"2025-12-05",WH-006,PRD-44237,491,73.0,117,250.0
INV-591316209,"2024-06-06",WH-006,PRD-68008,802,135.0,23,300.0
INV-526258493,"2025-10-17",WH-009,PRD-62923,474,127.0,94,350.0
INV-161038852,"2025-09-25",WH-010,PRD-62923,421,,141,
INV-173985999,"2025-09-17",WH-010,PRD-40784,194,,112,250.0
INV-845022007,"2025-08-10",WH-012,PRD-10074,634,191.0,73,250.0
INV-575899737,"2024-01-30",WH-011,PRD-30635,529,129.0,99,250.0
INV-525915341,"2024-07-24",WH-006,PRD-21114,486,162.0,17,
INV-739349724,"2024-07-06",WH-004,PRD-10074,324,68.0,108,300.0
INV-186098766,"2025-01-02",WH-001,PRD-97153,270,87.0,25,200.0
INV-115162169,"2025-03-22",WH-016,PRD-99353,227,16.0,136,350.0
INV-658486220,"2025-07-25",WH-012,PRD-68008,532,150.0,96,
INV-977126487,"2025-07-17",WH-015,PRD-82845,523,160.0,100,200.0
INV-598787255,"2024-12-17",WH-013,PRD-42018,166,13.0,98,
INV-999550094,"2025-09-17",WH-015,PRD-12757,324,50.0,139,
INV-292418609,"2025-01-28",WH-015,PRD-62923,474,37.0,131,300.0
INV-491601755,"2025-05-11",WH-006,PRD-68008,362,125.0,150,300.0
INV-511974437,"2025-11-30",WH-009,PRD-97153,272,91.0,77,250.0
INV-251518606,"2025-07-25",WH-003,PRD-10074,511,93.0,192,
INV-771838589,"2024-09-27",WH-010,PRD-19171,208,,228,
INV-962504819,"2024-12-01",WH-010,PRD-97153,410,36.0,125,
INV-842438986,"2025-01-15",WH-003,PRD-89457,601,34.0,98,350.0
INV-725681876,"2025-08-19",WH-010,PRD-71348,724,40.0,106,200.0
INV-240154153,"2025-12-20",WH-008,PRD-23104,468,31.0,113,250.0
INV-525481143,"2024-11-18",WH-003,PRD-74799,232,67.0,186,350.0
INV-526088201,"2025-05-18",WH-009,PRD-71348,485,143.0,108,250.0
INV-552408527,"2024-02-04",WH-001,PRD-61876,141,26.0,154,300.0
INV-871436366,"2025-01-22",WH-016,PRD-64040,557,44.0,93,
INV-447555259,"2024-08-12",WH-008,PRD-79329,346,74.0,74,300.0
INV-301211235,"2024-10-23",WH-013,PRD-68082,411,136.0,220,350.0
INV-584678879,"2025-12-20",WH-004,PRD-62923,500,102.0,166,200.0
INV-408183142,"2024-09-07",WH-009,PRD-64040,565,190.0,150,350.0
INV-672058625,"2024-08-11",WH-016,PRD-17100,538,175.0,166,200.0
INV-102227829,"2024-02-02",WH-015,PRD-42018,708,133.0,108,300.0
INV-711276363,"03/08/2025",WH-011,PRD-96511,424,39.0,146,350.0
INV-557450093,"2024-12-10",WH-009,PRD-40982,395,43.0,200,350.0
INV-538591628,"2024-07-26",WH-002,PRD-30635,285,71.0,89,
INV-897808167,"2025-07-06",WH-011,PRD-68008,209,69.0,171,350.0
INV-577270815,"2025-03-19",WH-003,PRD-74799,329,111.0,37,250.0
INV-761197820,"2025-09-13",WH-015,PRD-94080,267,36.0,125,
INV-712555787,"2025-01-10",WH-005,PRD-41385,757,,173,
INV-828824781,"01/15/2025",WH-016,PRD-79329,228,35.0,167,
INV-453375968,"2025-09-20",WH-012,PRD-61876,650,66.0,221,350.0
INV-480890456,"2025-12-30",WH-009,PRD-97153,767,190.0,120,200.0
INV-287306080,"2024-10-08",WH-013,PRD-90120,456,72.0,85,200.0
INV-864228360,"03/31/2024",WH-014,PRD-25906,519,163.0,99,300.0
INV-534459006,"2025-06-21",WH-009,PRD-38080,222,19.0,50,300.0
INV-458892662,"12/29/2025",WH-008,PRD-81511,658,162.0,43,350.0
INV-435165668,"2024-10-24",WH-007,PRD-39154,250,22.0,70,200.0
INV-175849732,"2024-10-26",WH-016,PRD-10074,0,0.0,67,300.0
INV-543915866,"2025-09-18",WH-015,PRD-17100,223,16.0,154,
INV-429510787,"2025-12-19",WH-014,PRD-74799,553,181.0,0,250.0
INV-828673186,"2025-03-04",WH-004,PRD-17100,641,117.0,236,250.0
INV-802052726,"2024-03-18",WH-013,PRD-79329,409,69.0,72,200.0
INV-659470802,"2024-09-08",WH-005,PRD-94080,502,129.0,123,250.0
INV-511607554,"2024-04-12",WH-008,PRD-47606,478,69.0,195,
INV-939909268,"2025-07-02",WH-012,PRD-30635,202,35.0,106,
INV-950522845,"2025-10-31",WH-016,PRD-47606,253,42.0,187,250.0
INV-115667937,"2025-03-13",WH-008,PRD-62923,476,27.0,160,
INV-493406759,"2024-10-08",WH-016,PRD-97153,411,69.0,90,300.0
INV-149315631,"2024-08-15",WH-009,PRD-17100,489,46.0,52,300.0
INV-631082215,"2025-10-20",WH-009,PRD-49117,674,97.0,140,300.0
INV-640531281,"2024-06-13",WH-006,PRD-65724,295,40.0,77,250.0
INV-300917251,"2024-09-04",WH-004,PRD-25129,421,117.0,91,200.0
INV-992561135,"2024-12-02",WH-006,PRD-84085,521,118.0,15,200.0
INV-337315724,"2025-08-30",WH-003,PRD-25906,449,32.0,41,200.0
INV-584907412,"2025-12-22",WH-013,PRD-10425,453,77.0,110,
INV-153391997,"2025-08-14",WH-010,PRD-71348,247,71.0,74,300.0
INV-242906964,"2024-07-31",WH-014,PRD-19171,661,214.0,98,300.0
INV-643779153,"2024-09-20",WH-004,PRD-68082,458,105.0,28,
INV-417938897,"2025-07-16",WH-015,PRD-17100,507,33.0,71,
INV-686925141,"2024-08-13",WH-001,PRD-59672,265,24.0,160,350.0
INV-232199605,"2024-04-10",WH-006,PRD-19171,370,68.0,38,300.0
INV-195310107,"2025-03-06",WH-010,PRD-42018,12,3.0,0,200.0
INV-756342556,"2025-03-22",WH-003,PRD-12757,360,52.0,53,
INV-668463179,"2025-06-06",WH-014,PRD-96511,294,96.0,35,350.0
INV-743952867,"2025-10-02",WH-014,PRD-61876,460,112.0,225,250.0
INV-236740754,"2024-06-10",WH-006,PRD-81066,443,124.0,145,250.0
INV-767941201,"2024-03-13",WH-009,PRD-19171,257,33.0,84,250.0
INV-825177211,"2024-03-25",WH-013,PRD-93130,563,151.0,119,350.0
INV-102998118,"2025-06-11",WH-011,PRD-62923,283,31.0,60,250.0
INV-284000037,"2024-04-26",WH-015,PRD-38080,325,108.0,14,250.0
INV-325847692,"2024-03-10",WH-006,PRD-40784,300,22.0,105,300.0
INV-631433894,"2025-07-31",WH-015,PRD-99353,390,94.0,141,250.0
INV-525677814,"2025-02-09",WH-011,PRD-61876,349,71.0,61,300.0
INV-272528176,"2025-02-16",WH-007,PRD-10425,321,40.0,94,350.0
INV-256930031,"2025-07-22",WH-012,PRD-41385,620,32.0,77,350.0
INV-148407191,"2024-02-28",WH-011,PRD-49117,543,102.0,115,200.0
INV-518387886,"2024-09-07",WH-010,PRD-25906,394,57.0,137,350.0
INV-476868409,"2025-07-08",WH-010,PRD-67912,631,193.0,59,200.0
INV-591115112,"2024-10-23",WH-002,PRD-68082,584,87.0,133,200.0
INV-485635078,"2025-08-02",WH-009,PRD-94080,308,15.0,118,
INV-423675041,"2025-01-05",WH-016,PRD-63354,287,70.0,65,250.0
INV-794502851,"2024-07-01",WH-013,PRD-42018,417,64.0,65,350.0
INV-510513636,"2025-11-04",WH-007,PRD-76469,228,50.0,181,200.0
INV-797801323,"2024-04-07",WH-014,PRD-61876,282,56.0,66,300.0
INV-916765630,"2025-08-27",WH-014,PRD-10221,559,144.0,56,
INV-670834541,"2024-06-22",WH-010,PRD-99353,389,76.0,76,300.0
INV-276261638,"2025-01-12",WH-001,PRD-65724,539,157.0,141,200.0
INV-746251938,"2025-01-16",WH-016,PRD-84085,282,,184,
INV-224130542,"2025-12-17",WH-007,PRD-93130,264,,171,
INV-516400224,"2025-05-03",WH-003,PRD-41385,250,66.0,88,300.0
INV-982435179,"2025-10-14",WH-008,PRD-19171,257,35.0,155,250.0
INV-274894328,"2024-02-10",WH-001,PRD-17100,225,31.0,36,
INV-538532816,"2025-01-17",WH-005,PRD-94080,442,107.0,96,250.0
INV-991183873,"2024-11-18",WH-002,PRD-68082,128,34.0,90,300.0
INV-692570865,"2024-04-30",WH-001,PRD-79822,395,31.0,105,300.0
INV-100341919,"2025-08-04",WH-011,PRD-47606,402,30.0,186,250.0
INV-287153179,"2025-05-06",WH-005,PRD-41385,520,152.0,93,300.0
INV-717131730,"03/21/2024",WH-004,PRD-79822,309,28.0,107,200.0
INV-238611469,"2024-06-28",WH-006,PRD-38080,508,25.0,135,250.0
INV-442694468,"2025-05-19",WH-008,PRD-65461,253,58.0,25,300.0
INV-532233559,"2024-03-15",WH-001,PRD-39154,332,116.0,75,300.0
INV-973458160,"2025-12-19",WH-001,PRD-96511,545,177.0,145,250.0
INV-619809381,"2025-12-22",WH-012,PRD-81066,430,23.0,141,300.0
INV-202598510,"09/09/2025",WH-001,PRD-99353,378,101.0,132,300.0
INV-574894585,"2025-07-10",WH-002,PRD-47606,614,124.0,89,350.0
INV-173292263,"2025-08-11",WH-004,PRD-96511,325,112.0,102,
INV-929355509,"2024-10-20",WH-008,PRD-23104,246,54.0,183,
INV-573567907,"2024-06-17",WH-011,PRD-67912,463,48.0,3,300.0
INV-518631150,"2024-01-04",WH-008,PRD-96511,590,91.0,161,300.0
INV-966506067,"2024-12-05",WH-016,PRD-44237,521,71.0,160,300.0
INV-305473929,"2024-09-26",WH-016,PRD-47606,472,73.0,42,250.0
INV-401235047,"2024-03-04",WH-016,PRD-66155,478,166.0,79,
INV-321059993,"2024-01-02",WH-006,PRD-35112,483,94.0,164,300.0
INV-347828193,"2025-08-14",WH-008,PRD-10074,0,0.0,140,200.0
INV-194323747,"2024-06-07",WH-016,PRD-10425,503,159.0,157,
INV-632967469,"2025-04-15",WH-010,PRD-63354,595,,76,200.0
INV-240435514,"2025-01-30",WH-008,PRD-74799,396,52.0,131,350.0
INV-516037911,"2025-01-19",WH-016,PRD-81066,316,85.0,107,300.0
INV-715119525,"2024-07-08",WH-011,PRD-49117,383,115.0,117,250.0
INV-169757447,"2025-01-06",WH-012,PRD-79822,607,,135,300.0
INV-725605652,"2025-02-28",WH-003,PRD-23104,406,22.0,121,350.0
INV-696426322,"2025-04-24",WH-009,PRD-23104,484,59.0,105,200.0
INV-229367622,"2024-03-31",WH-010,PRD-89457,469,125.0,176,200.0
INV-552906887,"2024-01-21",WH-002,PRD-97153,642,80.0,174,300.0
INV-592756843,"2024-09-16",WH-008,PRD-21114,600,81.0,169,
INV-812898922,"2024-04-19",WH-002,PRD-65518,322,86.0,150,
INV-903513907,"2024-07-16",WH-005,PRD-71348,377,114.0,109,250.0
INV-274319683,"2024-01-04",WH-005,PRD-61876,204,67.0,146,300.0
INV-807014543,"2024-05-09",WH-013,PRD-91351,345,38.0,32,300.0
INV-678999545,"2024-09-13",WH-013,PRD-94080,584,103.0,33,250.0
INV-141448858,"2025-07-28",WH-002,PRD-91351,560,67.0,166,
INV-637913401,"2024-01-19",WH-011,PRD-67912,358,55.0,150,
INV-394637031,"2024-09-30",WH-001,PRD-19171,533,75.0,54,350.0
INV-701504286,"2024-03-09",WH-010,PRD-41385,515,155.0,218,350.0
INV-264617585,"2024-07-24",WH-009,PRD-42018,275,66.0,154,250.0
INV-414209362,"2024-06-15",WH-015,PRD-65518,368,61.0,183,
INV-301311670,"2025-05-13",WH-016,PRD-65724,397,47.0,108,
INV-296060412,"2024-12-22",WH-006,PRD-41385,443,86.0,88,300.0
INV-618019181,"2024-03-22",WH-013,PRD-99353,636,217.0,84,350.0
INV-776577252,"2025-10-16",WH-011,PRD-40784,354,64.0,121,200.0
