"customer_id","customer_segment","region","loyalty_tier","age","signup_date","customer_id_clean","signup_dt","is_signup_date_bad"
CUST-810687,Consumer,,Gold,,"2024-08-07",CUST-810687,2024-08-07 00:00:00.000,0
CUST-892280,Consumer,,Gold,33.0,"2025-08-14",CUST-892280,2025-08-14 00:00:00.000,0
CUST-855948,Enterprise,,Platinum,35.0,"2025-04-24",CUST-855948,2025-04-24 00:00:00.000,0
CUST-904751,Consumer,LATAM,,23.0,"2025-02-01",CUST-904751,2025-02-01 00:00:00.000,0
CUST-791201,Consumer,APAC,Silver,18.0,"2024-08-06",CUST-791201,2024-08-06 00:00:00.000,0
CUST-813928,Automotive,,Silver,35.0,"2025-11-02",CUST-813928,2025-11-02 00:00:00.000,0
CUST-979060,Consumer,,Platinum,40.0,"2025-06-28",CUST-979060,2025-06-28 00:00:00.000,0
CUST-243423,Enterprise,LATAM,Silver,41.0,"2025-09-29",CUST-243423,2025-09-29 00:00:00.000,0
CUST-758765,Consumer,APAC,Gold,40.0,"2025-01-03",CUST-758765,2025-01-03 00:00:00.000,0
CUST-201883,Consumer,,Gold,38.0,"2025-09-21",CUST-201883,2025-09-21 00:00:00.000,0
CUST-757937,Consumer,EU,Silver,23.0,"2025-07-21",CUST-757937,2025-07-21 00:00:00.000,0
CUST-777737,Consumer,LATAM,Platinum,42.0,"2024-05-20",CUST-777737,2024-05-20 00:00:00.000,0
CUST-141337,Automotive,,Platinum,22.0,"2025-10-25",CUST-141337,2025-10-25 00:00:00.000,0
CUST-423939,Automotive,,Gold,46.0,"2025-05-07",CUST-423939,2025-05-07 00:00:00.000,0
CUST-926918,Consumer,EU,,33.0,"2024-04-03",CUST-926918,2024-04-03 00:00:00.000,0
CUST-562236,Enterprise,EU,Gold,33.0,"2024-01-30",CUST-562236,2024-01-30 00:00:00.000,0
CUST-134985,Consumer,LATAM,,43.0,"2024-05-29",CUST-134985,2024-05-29 00:00:00.000,0
CUST-707727,Consumer,LATAM,Silver,45.0,"11/27/2024",CUST-707727,2024-11-27 00:00:00.000,0
CUST-482584,Consumer,EU,,42.0,"2024-06-04",CUST-482584,2024-06-04 00:00:00.000,0
CUST-867934,Consumer,LATAM,,24.0,"2024-02-09",CUST-867934,2024-02-09 00:00:00.000,0
CUST-237795,Consumer,EU,Platinum,42.0,"2025-02-11",CUST-237795,2025-02-11 00:00:00.000,0
CUST-194511,Enterprise,,,25.0,"2025-05-06",CUST-194511,2025-05-06 00:00:00.000,0
CUST-409445,Consumer,EU,Silver,42.0,"2024-06-21",CUST-409445,2024-06-21 00:00:00.000,0
CUST-442589,Consumer,EU,Platinum,18.0,"2025-01-07",CUST-442589,2025-01-07 00:00:00.000,0
CUST-883790,Consumer,APAC,Platinum,32.0,"2024-11-27",CUST-883790,2024-11-27 00:00:00.000,0
CUST-535686,Consumer,EU,,,"2024-08-24",CUST-535686,2024-08-24 00:00:00.000,0
CUST-284171,Enterprise,EU,Silver,24.0,"2024-10-09",CUST-284171,2024-10-09 00:00:00.000,0
CUST-310548,Consumer,APAC,Gold,43.0,"2024-09-29",CUST-310548,2024-09-29 00:00:00.000,0
CUST-238579,Consumer,LATAM,,46.0,"2024-07-10",CUST-238579,2024-07-10 00:00:00.000,0
CUST-924718,Consumer,APAC,,36.0,"2024-02-06",CUST-924718,2024-02-06 00:00:00.000,0
CUST-665610,Consumer,,Silver,35.0,"01/01/2024",CUST-665610,2024-01-01 00:00:00.000,0
CUST-483629,Consumer,APAC,Platinum,41.0,"2025-08-01",CUST-483629,2025-08-01 00:00:00.000,0
CUST-656639,Consumer,,Platinum,46.0,"2024-08-09",CUST-656639,2024-08-09 00:00:00.000,0
CUST-626169,Enterprise,LATAM,Platinum,34.0,"2025-12-06",CUST-626169,2025-12-06 00:00:00.000,0
CUST-385765,Enterprise,APAC,Silver,28.0,"2024-11-30",CUST-385765,2024-11-30 00:00:00.000,0
CUST-970813,Consumer,APAC,,41.0,"2025-01-16",CUST-970813,2025-01-16 00:00:00.000,0
CUST-272537,Consumer,LATAM,Platinum,18.0,"2024-08-24",CUST-272537,2024-08-24 00:00:00.000,0
CUST-369452,Consumer,,Silver,44.0,"06/03/2025",CUST-369452,2025-06-03 00:00:00.000,0
CUST-964749,Consumer,APAC,,26.0,"2025-03-04",CUST-964749,2025-03-04 00:00:00.000,0
CUST-605254,Consumer,,,31.0,"2024-04-11",CUST-605254,2024-04-11 00:00:00.000,0
CUST-945664,Consumer,APAC,,44.0,"2025-07-29",CUST-945664,2025-07-29 00:00:00.000,0
CUST-409478,Consumer,EU,Platinum,29.0,"2025-07-31",CUST-409478,2025-07-31 00:00:00.000,0
CUST-882824,Consumer,APAC,Silver,41.0,"2025-02-14",CUST-882824,2025-02-14 00:00:00.000,0
CUST-455168,Consumer,LATAM,,46.0,"2024-07-04",CUST-455168,2024-07-04 00:00:00.000,0
CUST-943298,Consumer,LATAM,Platinum,35.0,"2024-06-12",CUST-943298,2024-06-12 00:00:00.000,0
CUST-220764,Consumer,,Silver,37.0,"2024-03-08",CUST-220764,2024-03-08 00:00:00.000,0
CUST-591081,Consumer,APAC,Silver,32.0,"2024-04-11",CUST-591081,2024-04-11 00:00:00.000,0
CUST-178957,Consumer,,Gold,35.0,"2025-04-12",CUST-178957,2025-04-12 00:00:00.000,0
CUST-247594,Enterprise,,Platinum,21.0,"2025-03-31",CUST-247594,2025-03-31 00:00:00.000,0
CUST-890785,Consumer,EU,Platinum,30.0,"2025-11-17",CUST-890785,2025-11-17 00:00:00.000,0
CUST-336574,Automotive,EU,Silver,19.0,"2024-05-27",CUST-336574,2024-05-27 00:00:00.000,0
CUST-809176,Consumer,LATAM,Gold,24.0,"2024-12-12",CUST-809176,2024-12-12 00:00:00.000,0
CUST-859396,Enterprise,,Gold,18.0,"2024-02-28",CUST-859396,2024-02-28 00:00:00.000,0
CUST-807166,Consumer,LATAM,,,"2025-04-25",CUST-807166,2025-04-25 00:00:00.000,0
CUST-516716,Enterprise,APAC,Gold,36.0,"2025-07-17",CUST-516716,2025-07-17 00:00:00.000,0
CUST-986827,Enterprise,,Gold,52.0,"2025-08-14",CUST-986827,2025-08-14 00:00:00.000,0
CUST-943671,Consumer,,Silver,28.0,"2025-07-13",CUST-943671,2025-07-13 00:00:00.000,0
CUST-684384,Consumer,APAC,Platinum,44.0,"2024-04-09",CUST-684384,2024-04-09 00:00:00.000,0
CUST-483542,Consumer,APAC,,46.0,"2025-03-03",CUST-483542,2025-03-03 00:00:00.000,0
CUST-194689,Consumer,LATAM,Platinum,20.0,"2025-11-23",CUST-194689,2025-11-23 00:00:00.000,0
CUST-929090,Consumer,LATAM,Platinum,23.0,"2025-10-24",CUST-929090,2025-10-24 00:00:00.000,0
CUST-513741,Consumer,APAC,Silver,44.0,"2025-03-11",CUST-513741,2025-03-11 00:00:00.000,0
CUST-114594,Consumer,LATAM,Platinum,32.0,"2025-11-26",CUST-114594,2025-11-26 00:00:00.000,0
CUST-377304,Consumer,APAC,Platinum,19.0,"2025-05-04",CUST-377304,2025-05-04 00:00:00.000,0
CUST-662636,Enterprise,,Gold,26.0,"2025-12-08",CUST-662636,2025-12-08 00:00:00.000,0
CUST-229592,Consumer,,Silver,38.0,"2025-01-10",CUST-229592,2025-01-10 00:00:00.000,0
CUST-576877,Automotive,EU,Silver,25.0,"2025-12-24",CUST-576877,2025-12-24 00:00:00.000,0
CUST-486490,Consumer,,Platinum,,"09/06/2025",CUST-486490,2025-09-06 00:00:00.000,0
CUST-805511,Consumer,APAC,,18.0,"2025-04-10",CUST-805511,2025-04-10 00:00:00.000,0
CUST-885395,Consumer,LATAM,Platinum,30.0,"2024-04-10",CUST-885395,2024-04-10 00:00:00.000,0
CUST-805000,Consumer,EU,Platinum,31.0,"2025-03-15",CUST-805000,2025-03-15 00:00:00.000,0
CUST-374896,Enterprise,LATAM,Silver,34.0,"2025-06-22",CUST-374896,2025-06-22 00:00:00.000,0
CUST-712955,Consumer,APAC,,47.0,"2025-09-24",CUST-712955,2025-09-24 00:00:00.000,0
CUST-499534,Enterprise,,Silver,34.0,"2025-06-15",CUST-499534,2025-06-15 00:00:00.000,0
CUST-962367,Consumer,EU,Silver,,"2025-02-02",CUST-962367,2025-02-02 00:00:00.000,0
CUST-769567,Consumer,APAC,Silver,36.0,"2024-05-08",CUST-769567,2024-05-08 00:00:00.000,0
CUST-489518,Consumer,EU,,45.0,"2025-01-30",CUST-489518,2025-01-30 00:00:00.000,0
CUST-213609,Consumer,EU,Platinum,34.0,"2025-08-28",CUST-213609,2025-08-28 00:00:00.000,0
CUST-807617,Consumer,,Platinum,,"2025-04-16",CUST-807617,2025-04-16 00:00:00.000,0
CUST-345180,Consumer,APAC,,57.0,"05/22/2024",CUST-345180,2024-05-22 00:00:00.000,0
CUST-594379,Consumer,LATAM,Gold,20.0,"2025-03-20",CUST-594379,2025-03-20 00:00:00.000,0
CUST-126240,Consumer,EU,Silver,,"06/25/2025",CUST-126240,2025-06-25 00:00:00.000,0
CUST-749641,Consumer,EU,,23.0,"2025-12-22",CUST-749641,2025-12-22 00:00:00.000,0
CUST-688678,Consumer,LATAM,Platinum,40.0,"2024-12-19",CUST-688678,2024-12-19 00:00:00.000,0
CUST-443939,Consumer,APAC,Gold,47.0,"2025-07-13",CUST-443939,2025-07-13 00:00:00.000,0
CUST-739717,Consumer,EU,Silver,31.0,"2024-08-23",CUST-739717,2024-08-23 00:00:00.000,0
CUST-332120,Consumer,EU,Platinum,22.0,"2024-08-18",CUST-332120,2024-08-18 00:00:00.000,0
CUST-779112,Consumer,EU,Gold,53.0,"2025-03-04",CUST-779112,2025-03-04 00:00:00.000,0
CUST-166287,Consumer,APAC,,25.0,"06/22/2024",CUST-166287,2024-06-22 00:00:00.000,0
CUST-766269,Consumer,APAC,,37.0,"2024-07-04",CUST-766269,2024-07-04 00:00:00.000,0
CUST-963874,Consumer,LATAM,Platinum,48.0,"2025-05-11",CUST-963874,2025-05-11 00:00:00.000,0
CUST-586819,Enterprise,APAC,Silver,29.0,"2025-11-17",CUST-586819,2025-11-17 00:00:00.000,0
CUST-835132,Consumer,APAC,Platinum,27.0,"2024-04-13",CUST-835132,2024-04-13 00:00:00.000,0
CUST-416869,Consumer,,Gold,27.0,"09/06/2025",CUST-416869,2025-09-06 00:00:00.000,0
CUST-780776,Consumer,LATAM,Gold,43.0,"2024-07-12",CUST-780776,2024-07-12 00:00:00.000,0
CUST-528129,Consumer,EU,Gold,45.0,"2024-06-12",CUST-528129,2024-06-12 00:00:00.000,0
CUST-222343,Consumer,APAC,Gold,34.0,"2024-01-02",CUST-222343,2024-01-02 00:00:00.000,0
CUST-246566,Consumer,EU,Gold,54.0,"2025-05-06",CUST-246566,2025-05-06 00:00:00.000,0
CUST-147549,Enterprise,EU,,34.0,"2024-10-13",CUST-147549,2024-10-13 00:00:00.000,0
CUST-139019,Consumer,,Silver,48.0,"2025-07-01",CUST-139019,2025-07-01 00:00:00.000,0
CUST-419149,Consumer,APAC,Platinum,29.0,"2024-07-24",CUST-419149,2024-07-24 00:00:00.000,0
CUST-616554,Consumer,LATAM,Silver,59.0,"2024-11-13",CUST-616554,2024-11-13 00:00:00.000,0
CUST-221761,Consumer,APAC,Gold,51.0,"2024-08-17",CUST-221761,2024-08-17 00:00:00.000,0
CUST-201913,Consumer,EU,Silver,32.0,"2024-02-14",CUST-201913,2024-02-14 00:00:00.000,0
CUST-346205,Consumer,LATAM,Gold,49.0,"2024-01-09",CUST-346205,2024-01-09 00:00:00.000,0
CUST-663658,Consumer,APAC,Silver,49.0,"2024-06-19",CUST-663658,2024-06-19 00:00:00.000,0
CUST-242254,Automotive,EU,Gold,51.0,"2024-08-05",CUST-242254,2024-08-05 00:00:00.000,0
CUST-507524,Consumer,EU,Gold,18.0,"2024-01-13",CUST-507524,2024-01-13 00:00:00.000,0
CUST-575679,Consumer,,Platinum,41.0,"2025-11-05",CUST-575679,2025-11-05 00:00:00.000,0
CUST-489033,Consumer,,,39.0,"2025-08-29",CUST-489033,2025-08-29 00:00:00.000,0
CUST-803055,Consumer,,Silver,39.0,"2025-07-15",CUST-803055,2025-07-15 00:00:00.000,0
CUST-879238,Consumer,EU,Platinum,36.0,"2024-10-23",CUST-879238,2024-10-23 00:00:00.000,0
CUST-830316,Consumer,APAC,Gold,36.0,"2024-07-18",CUST-830316,2024-07-18 00:00:00.000,0
CUST-666432,Enterprise,,Gold,48.0,"2025-05-07",CUST-666432,2025-05-07 00:00:00.000,0
CUST-539486,Consumer,APAC,Silver,39.0,"2024-06-09",CUST-539486,2024-06-09 00:00:00.000,0
CUST-715870,Consumer,,Silver,36.0,"2024-06-20",CUST-715870,2024-06-20 00:00:00.000,0
CUST-878325,Enterprise,LATAM,Gold,46.0,"2024-06-07",CUST-878325,2024-06-07 00:00:00.000,0
CUST-861894,Consumer,LATAM,Platinum,38.0,"2025-09-19",CUST-861894,2025-09-19 00:00:00.000,0
CUST-262029,Consumer,,Silver,,"2024-11-03",CUST-262029,2024-11-03 00:00:00.000,0
CUST-535037,Consumer,EU,Silver,39.0,"2024-06-28",CUST-535037,2024-06-28 00:00:00.000,0
CUST-786735,Automotive,,,54.0,"2024-12-03",CUST-786735,2024-12-03 00:00:00.000,0
CUST-203831,Consumer,,Gold,29.0,"2025-12-01",CUST-203831,2025-12-01 00:00:00.000,0
CUST-974190,Consumer,EU,,18.0,"2025-01-20",CUST-974190,2025-01-20 00:00:00.000,0
CUST-613117,Consumer,LATAM,Platinum,34.0,"2024-05-23",CUST-613117,2024-05-23 00:00:00.000,0
CUST-745558,Consumer,APAC,,36.0,"2024-05-16",CUST-745558,2024-05-16 00:00:00.000,0
CUST-527940,Consumer,,Silver,41.0,"2025-01-15",CUST-527940,2025-01-15 00:00:00.000,0
CUST-393328,Consumer,EU,Silver,35.0,"2024-05-20",CUST-393328,2024-05-20 00:00:00.000,0
CUST-134305,Consumer,,,42.0,"2024-01-17",CUST-134305,2024-01-17 00:00:00.000,0
CUST-823811,Consumer,EU,,61.0,"2025-11-18",CUST-823811,2025-11-18 00:00:00.000,0
CUST-488528,Consumer,APAC,Silver,42.0,"2024-11-02",CUST-488528,2024-11-02 00:00:00.000,0
CUST-327823,Consumer,APAC,Gold,44.0,"2024-05-25",CUST-327823,2024-05-25 00:00:00.000,0
CUST-564920,Consumer,LATAM,Platinum,32.0,"2024-02-25",CUST-564920,2024-02-25 00:00:00.000,0
CUST-566297,Consumer,EU,Platinum,18.0,"2024-12-19",CUST-566297,2024-12-19 00:00:00.000,0
CUST-347582,Consumer,EU,,18.0,"2024-11-08",CUST-347582,2024-11-08 00:00:00.000,0
CUST-997004,Consumer,LATAM,Platinum,28.0,"2025-02-13",CUST-997004,2025-02-13 00:00:00.000,0
CUST-480303,Consumer,LATAM,Gold,18.0,"2025-08-05",CUST-480303,2025-08-05 00:00:00.000,0
CUST-204180,Automotive,EU,Gold,39.0,"2025-04-13",CUST-204180,2025-04-13 00:00:00.000,0
CUST-818987,Consumer,LATAM,Gold,29.0,"10/25/2024",CUST-818987,2024-10-25 00:00:00.000,0
CUST-485178,Consumer,APAC,Platinum,19.0,"10/04/2025",CUST-485178,2025-10-04 00:00:00.000,0
CUST-670913,Consumer,,,,"2025-10-07",CUST-670913,2025-10-07 00:00:00.000,0
CUST-776149,Consumer,APAC,,35.0,"2024-02-03",CUST-776149,2024-02-03 00:00:00.000,0
CUST-476096,Consumer,LATAM,,25.0,"2025-08-21",CUST-476096,2025-08-21 00:00:00.000,0
CUST-163491,Consumer,EU,Silver,38.0,"2024-04-20",CUST-163491,2024-04-20 00:00:00.000,0
CUST-517479,Consumer,EU,Platinum,,"04/10/2025",CUST-517479,2025-04-10 00:00:00.000,0
CUST-389282,Consumer,APAC,Silver,41.0,"2024-01-08",CUST-389282,2024-01-08 00:00:00.000,0
CUST-299028,Automotive,EU,Gold,26.0,"2024-03-23",CUST-299028,2024-03-23 00:00:00.000,0
CUST-228093,Enterprise,LATAM,Platinum,31.0,"2025-09-27",CUST-228093,2025-09-27 00:00:00.000,0
CUST-989227,Consumer,APAC,,36.0,"2025-07-03",CUST-989227,2025-07-03 00:00:00.000,0
CUST-964226,Consumer,EU,Platinum,,"2024-04-18",CUST-964226,2024-04-18 00:00:00.000,0
CUST-576805,Enterprise,,,18.0,"2025-03-13",CUST-576805,2025-03-13 00:00:00.000,0
CUST-196126,Consumer,,Silver,,"2025-09-25",CUST-196126,2025-09-25 00:00:00.000,0
CUST-794963,Consumer,LATAM,Gold,,"2024-09-14",CUST-794963,2024-09-14 00:00:00.000,0
CUST-322409,Automotive,EU,Platinum,36.0,"07/08/2024",CUST-322409,2024-07-08 00:00:00.000,0
CUST-772875,Consumer,LATAM,Gold,18.0,"2025-06-21",CUST-772875,2025-06-21 00:00:00.000,0
CUST-770556,Consumer,APAC,Gold,40.0,"2025-02-26",CUST-770556,2025-02-26 00:00:00.000,0
CUST-726152,Automotive,,Silver,29.0,"10/02/2025",CUST-726152,2025-10-02 00:00:00.000,0
CUST-122394,Consumer,APAC,Platinum,18.0,"2025-02-27",CUST-122394,2025-02-27 00:00:00.000,0
CUST-153035,Consumer,EU,Platinum,,"2025-02-01",CUST-153035,2025-02-01 00:00:00.000,0
CUST-925013,Consumer,LATAM,Silver,27.0,"2024-11-18",CUST-925013,2024-11-18 00:00:00.000,0
CUST-449709,Enterprise,LATAM,,28.0,"2025-12-09",CUST-449709,2025-12-09 00:00:00.000,0
CUST-355400,Enterprise,LATAM,Gold,45.0,"2024-06-25",CUST-355400,2024-06-25 00:00:00.000,0
CUST-232040,Enterprise,APAC,Platinum,35.0,"2024-04-24",CUST-232040,2024-04-24 00:00:00.000,0
CUST-925206,Consumer,,Gold,23.0,"2024-08-10",CUST-925206,2024-08-10 00:00:00.000,0
CUST-692002,Enterprise,APAC,Gold,52.0,"2025-11-13",CUST-692002,2025-11-13 00:00:00.000,0
CUST-315173,Enterprise,APAC,,40.0,"2025-06-17",CUST-315173,2025-06-17 00:00:00.000,0
CUST-171942,Consumer,EU,Platinum,30.0,"2025-10-01",CUST-171942,2025-10-01 00:00:00.000,0
CUST-970127,Automotive,EU,Gold,18.0,"2025-01-17",CUST-970127,2025-01-17 00:00:00.000,0
CUST-902325,Enterprise,EU,Platinum,,"2024-03-26",CUST-902325,2024-03-26 00:00:00.000,0
CUST-681128,Consumer,,Platinum,29.0,"2024-08-06",CUST-681128,2024-08-06 00:00:00.000,0
CUST-317220,Consumer,,Silver,31.0,"2025-04-23",CUST-317220,2025-04-23 00:00:00.000,0
CUST-714867,Consumer,EU,Silver,38.0,"2024-10-07",CUST-714867,2024-10-07 00:00:00.000,0
CUST-326441,Consumer,EU,Platinum,40.0,"2025-12-15",CUST-326441,2025-12-15 00:00:00.000,0
CUST-952547,Consumer,,Gold,42.0,"2024-02-03",CUST-952547,2024-02-03 00:00:00.000,0
CUST-344316,Consumer,LATAM,Platinum,18.0,"2024-05-18",CUST-344316,2024-05-18 00:00:00.000,0
CUST-444519,Enterprise,,,36.0,"2024-09-17",CUST-444519,2024-09-17 00:00:00.000,0
CUST-911984,Automotive,,Gold,,"2025-06-11",CUST-911984,2025-06-11 00:00:00.000,0
CUST-254721,Enterprise,,Gold,32.0,"2025-11-24",CUST-254721,2025-11-24 00:00:00.000,0
CUST-926952,Consumer,EU,Platinum,63.0,"2024-08-22",CUST-926952,2024-08-22 00:00:00.000,0
CUST-724932,Consumer,LATAM,,34.0,"2024-08-10",CUST-724932,2024-08-10 00:00:00.000,0
CUST-102973,Consumer,,Platinum,27.0,"2024-03-21",CUST-102973,2024-03-21 00:00:00.000,0
CUST-390743,Consumer,EU,Gold,35.0,"2025-01-22",CUST-390743,2025-01-22 00:00:00.000,0
CUST-251716,Enterprise,APAC,Silver,33.0,"2025-12-25",CUST-251716,2025-12-25 00:00:00.000,0
CUST-236306,Automotive,APAC,Platinum,18.0,"2025-12-05",CUST-236306,2025-12-05 00:00:00.000,0
CUST-666456,Consumer,,Platinum,38.0,"2024-02-29",CUST-666456,2024-02-29 00:00:00.000,0
CUST-362829,Enterprise,APAC,Gold,30.0,"2025-10-31",CUST-362829,2025-10-31 00:00:00.000,0
CUST-937302,Enterprise,LATAM,Platinum,33.0,"2024-04-25",CUST-937302,2024-04-25 00:00:00.000,0
CUST-282973,Consumer,APAC,Silver,24.0,"2024-04-23",CUST-282973,2024-04-23 00:00:00.000,0
CUST-215266,Enterprise,APAC,Gold,21.0,"2024-10-30",CUST-215266,2024-10-30 00:00:00.000,0
CUST-793169,Consumer,LATAM,,43.0,"2025-09-10",CUST-793169,2025-09-10 00:00:00.000,0
CUST-127032,Consumer,,Platinum,46.0,"2025-01-06",CUST-127032,2025-01-06 00:00:00.000,0
CUST-238205,Consumer,,Silver,38.0,"2024-03-28",CUST-238205,2024-03-28 00:00:00.000,0
CUST-115582,Consumer,LATAM,Gold,18.0,"2025-07-18",CUST-115582,2025-07-18 00:00:00.000,0
CUST-475644,Consumer,LATAM,Silver,39.0,"2024-03-11",CUST-475644,2024-03-11 00:00:00.000,0
CUST-928358,Consumer,LATAM,Platinum,18.0,"2024-04-09",CUST-928358,2024-04-09 00:00:00.000,0
CUST-926730,Consumer,APAC,Gold,26.0,"2024-10-26",CUST-926730,2024-10-26 00:00:00.000,0
CUST-349489,Consumer,LATAM,Gold,43.0,"2025-01-18",CUST-349489,2025-01-18 00:00:00.000,0
CUST-717457,Consumer,EU,Platinum,41.0,"2025-06-22",CUST-717457,2025-06-22 00:00:00.000,0
CUST-439498,Consumer,APAC,Silver,39.0,"2025-04-12",CUST-439498,2025-04-12 00:00:00.000,0
CUST-116547,Consumer,,Platinum,,"2024-09-16",CUST-116547,2024-09-16 00:00:00.000,0
CUST-282710,Consumer,,Platinum,48.0,"2025-05-22",CUST-282710,2025-05-22 00:00:00.000,0
CUST-378258,Consumer,,,40.0,"2024-10-24",CUST-378258,2024-10-24 00:00:00.000,0
CUST-154944,Consumer,APAC,Platinum,18.0,"2025-01-21",CUST-154944,2025-01-21 00:00:00.000,0
CUST-232915,Consumer,EU,,29.0,"2025-01-17",CUST-232915,2025-01-17 00:00:00.000,0
CUST-877747,Consumer,LATAM,Platinum,33.0,"2025-09-30",CUST-877747,2025-09-30 00:00:00.000,0
CUST-541409,Enterprise,LATAM,Silver,32.0,"2024-03-05",CUST-541409,2024-03-05 00:00:00.000,0
CUST-651640,Consumer,,Silver,27.0,"2024-11-23",CUST-651640,2024-11-23 00:00:00.000,0
CUST-219169,Consumer,,,22.0,"2025-08-26",CUST-219169,2025-08-26 00:00:00.000,0
CUST-881886,Automotive,APAC,Gold,60.0,"2025-08-04",CUST-881886,2025-08-04 00:00:00.000,0
CUST-166645,Enterprise,EU,Gold,29.0,"2024-03-08",CUST-166645,2024-03-08 00:00:00.000,0
CUST-599380,Enterprise,LATAM,,59.0,"2024-01-03",CUST-599380,2024-01-03 00:00:00.000,0
CUST-570050,Enterprise,APAC,Silver,21.0,"10/22/2025",CUST-570050,2025-10-22 00:00:00.000,0
CUST-915809,Consumer,LATAM,Gold,41.0,"2025-03-09",CUST-915809,2025-03-09 00:00:00.000,0
CUST-479625,Consumer,,Silver,36.0,"2024-04-13",CUST-479625,2024-04-13 00:00:00.000,0
CUST-638169,Consumer,LATAM,Silver,23.0,"2024-02-16",CUST-638169,2024-02-16 00:00:00.000,0
CUST-722503,Consumer,EU,,,"2024-10-07",CUST-722503,2024-10-07 00:00:00.000,0
CUST-214351,Consumer,EU,Silver,28.0,"2025-11-04",CUST-214351,2025-11-04 00:00:00.000,0
CUST-573962,Consumer,,Silver,33.0,"2024-04-18",CUST-573962,2024-04-18 00:00:00.000,0
CUST-628313,Consumer,EU,Silver,24.0,"2024-04-21",CUST-628313,2024-04-21 00:00:00.000,0
CUST-332311,Enterprise,EU,,31.0,"2025-03-04",CUST-332311,2025-03-04 00:00:00.000,0
CUST-744986,Consumer,APAC,Gold,18.0,"2025-12-10",CUST-744986,2025-12-10 00:00:00.000,0
CUST-145471,Consumer,LATAM,Gold,41.0,"2024-06-12",CUST-145471,2024-06-12 00:00:00.000,0
CUST-862569,Enterprise,,Silver,47.0,"2024-02-13",CUST-862569,2024-02-13 00:00:00.000,0
CUST-921273,Consumer,,Platinum,38.0,"2024-04-01",CUST-921273,2024-04-01 00:00:00.000,0
CUST-790909,Enterprise,,Silver,58.0,"2025-06-30",CUST-790909,2025-06-30 00:00:00.000,0
CUST-646781,Consumer,,Platinum,41.0,"07/23/2025",CUST-646781,2025-07-23 00:00:00.000,0
CUST-416282,Automotive,,Platinum,46.0,"2024-11-25",CUST-416282,2024-11-25 00:00:00.000,0
CUST-580292,Consumer,EU,,47.0,"2025-06-28",CUST-580292,2025-06-28 00:00:00.000,0
CUST-774591,Consumer,APAC,Silver,18.0,"2025-03-27",CUST-774591,2025-03-27 00:00:00.000,0
CUST-132663,Consumer,,Gold,38.0,"2025-10-12",CUST-132663,2025-10-12 00:00:00.000,0
CUST-163780,Consumer,APAC,Silver,18.0,"05/02/2024",CUST-163780,2024-05-02 00:00:00.000,0
CUST-602248,Consumer,APAC,Platinum,21.0,"2024-10-10",CUST-602248,2024-10-10 00:00:00.000,0
CUST-988456,Consumer,EU,Silver,22.0,"2024-07-09",CUST-988456,2024-07-09 00:00:00.000,0
CUST-521126,Consumer,,Gold,30.0,"2025-03-18",CUST-521126,2025-03-18 00:00:00.000,0
CUST-546980,Consumer,EU,Gold,41.0,"2024-11-19",CUST-546980,2024-11-19 00:00:00.000,0
CUST-819425,Consumer,,Platinum,38.0,"2024-05-21",CUST-819425,2024-05-21 00:00:00.000,0
CUST-213206,Automotive,EU,Gold,33.0,"2024-04-18",CUST-213206,2024-04-18 00:00:00.000,0
CUST-614084,Consumer,APAC,Silver,41.0,"2025-06-26",CUST-614084,2025-06-26 00:00:00.000,0
CUST-847006,Consumer,,Gold,42.0,"2024-12-31",CUST-847006,2024-12-31 00:00:00.000,0
CUST-565108,Consumer,LATAM,Silver,38.0,"2024-09-19",CUST-565108,2024-09-19 00:00:00.000,0
CUST-177060,Consumer,APAC,,18.0,"2025-05-15",CUST-177060,2025-05-15 00:00:00.000,0
CUST-184714,Consumer,LATAM,Gold,25.0,"2024-08-10",CUST-184714,2024-08-10 00:00:00.000,0
CUST-437758,Automotive,APAC,,34.0,"2024-02-16",CUST-437758,2024-02-16 00:00:00.000,0
CUST-737846,Enterprise,EU,Silver,42.0,"2024-01-25",CUST-737846,2024-01-25 00:00:00.000,0
CUST-255539,Consumer,,Silver,19.0,"2024-05-14",CUST-255539,2024-05-14 00:00:00.000,0
CUST-168872,Consumer,APAC,Silver,33.0,"2024-01-09",CUST-168872,2024-01-09 00:00:00.000,0
CUST-232321,Enterprise,EU,,18.0,"2024-11-25",CUST-232321,2024-11-25 00:00:00.000,0
CUST-388375,Enterprise,,Silver,45.0,"2025-11-11",CUST-388375,2025-11-11 00:00:00.000,0
CUST-754644,Consumer,,Platinum,36.0,"2025-07-06",CUST-754644,2025-07-06 00:00:00.000,0
CUST-763829,Consumer,APAC,Platinum,19.0,"2025-12-14",CUST-763829,2025-12-14 00:00:00.000,0
CUST-713799,Enterprise,,Platinum,19.0,"2024-08-25",CUST-713799,2024-08-25 00:00:00.000,0
CUST-674993,Consumer,APAC,Platinum,38.0,"2024-11-25",CUST-674993,2024-11-25 00:00:00.000,0
CUST-846746,Enterprise,,,49.0,"2024-07-30",CUST-846746,2024-07-30 00:00:00.000,0
CUST-440981,Consumer,LATAM,Silver,,"2025-02-09",CUST-440981,2025-02-09 00:00:00.000,0
CUST-499407,Consumer,EU,Gold,21.0,"2024-04-07",CUST-499407,2024-04-07 00:00:00.000,0
