update_id,device_id,update_ts,from_version,to_version,update_status,error_code
FWU-472079955,DEV-4327813015,2024-12-10 06:13:08,1.1.0,2.0.1,failed,
FWU-778065554,DEV-7029351911,2024-06-02 19:57:47,1.1.0,1.0.8,success,
FWU-737093001,DEV-9917529116,09/29/2024 03:28,2.0.0,1.1.2,success,
FWU-536139245,DEV-2568170984,2024-01-15 05:00:47,1.1.0,1.0.3,partial,E_BT
FWU-666976784,DEV-2815191788,2024-04-27 00:25:39,1.1.2,2.0.1,failed,
FWU-241598138,DEV-3556697111,2025-12-18 23:31:07,1.0.8,1.1.2,success,
FWU-588303298,,2025-07-26 17:54:37,1.0.3,2.0.0,success,
FWU-763407920,DEV-5785083209,2024-01-15 15:22:16,1.1.2,2.0.0,success,
FWU-404567188,DEV-3600199941,2024-09-26 15:47:56,,2.0.0,partial,E_TIMEOUT
FWU-411803319,DEV-8735679263,2024-08-30 12:06:49,1.0.3,2.0.0,success,
FWU-825779976,DEV-8025153371,2024-03-30 12:05:57,1.0.3,1.0.3,success,
FWU-592358977,DEV-9668518013,2024-01-08 02:44:23,,2.0.1,success,
FWU-386549182,DEV-2103246496,2025-09-29 05:54:14,1.1.2,2.0.1,success,
FWU-862297070,DEV-4586469023,2025-01-08 01:03:28,,1.0.8,success,
FWU-288606876,DEV-5903920364,2024-12-04 08:15:03,1.1.0,1.1.0,success,
FWU-900564031,,2025-02-18 00:10:29,1.0.3,2.0.1,success,
FWU-668626690,DEV-6472539236,2024-07-08 03:08:21,1.1.0,1.0.8,success,
FWU-900869574,DEV-9135282441,2024-08-09 22:39:10,1.1.2,2.0.0,success,
FWU-934369641,DEV-2683757353,2024-07-01 19:37:21,2.0.0,1.0.3,success,
FWU-635013515,DEV-1440347172,2025-12-28 14:28:42,1.1.2,1.1.0,success,
FWU-573207504,DEV-5937717314,2025-03-06 22:36:04,1.1.0,1.0.8,success,
FWU-313790141,DEV-8944975231,2025-03-09 03:55:21,,2.0.0,success,
FWU-607755249,DEV-7654584271,2025-12-13 18:26:44,1.1.2,1.0.3,success,
FWU-872810901,DEV-2087094714,2024-07-21 06:56:15,1.1.0,1.0.3,success,
FWU-670697314,DEV-5709530237,2024-01-13 04:59:18,1.1.0,1.0.3,success,
FWU-435671562,DEV-6926213236,2024-05-09 01:29:42,1.0.3,1.0.3,success,
FWU-546254360,DEV-6382698198,2024-12-24 20:03:23,2.0.0,1.1.0,partial,E_TIMEOUT
FWU-350645006,DEV-9479876168,2024-12-24 14:25:11,2.0.0,2.0.0,failed,E_STORAGE
FWU-287164055,DEV-2242651411,2025-10-30 10:11:03,2.0.0,1.1.2,success,
FWU-182330939,DEV-3352344725,2024-10-31 10:21:48,1.1.2,1.1.0,success,
FWU-749436079,DEV-6524459537,2025-02-23 06:09:35,,1.1.2,success,
FWU-876795003,DEV-8025227253,2025-09-11 17:55:53,1.1.2,1.0.8,success,
FWU-842096239,DEV-2622262713,2025-10-10 17:34:45,1.0.3,2.0.1,success,
FWU-634334199,DEV-3303432783,2024-04-10 15:21:40,1.1.2,1.1.0,success,
FWU-279449610,DEV-7660553483,2024-01-11 13:47:01,1.1.2,2.0.0,success,
FWU-758524629,DEV-9436050080,2024-09-12 08:41:22,2.0.0,2.0.1,success,
FWU-853342117,DEV-4635005202,2024-04-14 11:09:23,1.0.8,1.0.3,success,
FWU-965366436,DEV-4871108403,2024-02-05 03:25:12,1.1.0,1.0.3,success,
FWU-102575655,DEV-9856036711,2024-01-14 07:05:34,1.1.2,1.0.3,failed,E_TIMEOUT
FWU-663440487,DEV-6220402587,2025-10-02 13:48:34,,2.0.0,success,
FWU-579256946,,2024-08-12 08:36:28,2.0.0,1.0.3,success,
FWU-216912439,DEV-1226336169,2025-09-05 16:25:19,1.0.8,2.0.1,success,
FWU-722472956,DEV-2988693716,2025-05-01 05:39:17,1.0.8,1.1.0,success,
FWU-946508101,DEV-9283484666,2025-08-28 14:11:07,,1.0.8,failed,E_PWR
FWU-185652681,,2025-10-21 07:11:04,,1.0.8,success,
FWU-903028073,DEV-6066119815,2025-05-24 17:19:23,2.0.0,1.1.0,success,
FWU-128433169,DEV-8567208392,2024-05-03 15:44:18,,1.1.0,success,
FWU-900319736,,2025-02-07 00:28:25,1.0.8,1.1.2,success,
FWU-908371391,DEV-4955764901,2024-08-01 11:53:11,1.1.2,2.0.0,success,
FWU-696837394,DEV-8433778468,2024-08-18 10:40:34,1.0.8,2.0.1,success,
FWU-531997431,DEV-1976888677,2025-03-05 12:24:38,,1.1.0,success,
FWU-183403559,DEV-3207839272,2025-07-29 17:49:23,1.1.0,1.0.8,failed,E_TIMEOUT
FWU-725565220,DEV-3096842767,2025-03-22 16:33:50,1.1.0,1.0.3,failed,
FWU-792104761,DEV-4486135415,2024-12-20 05:57:40,2.0.0,1.0.3,success,
FWU-216212361,DEV-2109298879,2025-03-08 08:28:22,,1.1.2,success,
FWU-745817002,DEV-4835995280,2024-08-16 10:40:41,1.1.0,2.0.1,success,
FWU-562970767,DEV-8591894418,10/29/2024 16:56,1.0.8,1.0.8,success,
FWU-387453081,DEV-3484500564,2025-06-18 09:22:30,1.0.3,1.0.8,success,
FWU-202629525,DEV-1449089081,2024-04-11 09:03:55,1.0.8,1.1.0,success,E_STORAGE
FWU-788327269,DEV-2885798848,2025-09-05 07:14:28,1.1.2,1.0.3,failed,
FWU-537239135,DEV-4182973701,2024-12-30 13:54:49,1.0.8,1.1.2,partial,E_TIMEOUT
FWU-365640898,,2024-03-30 04:51:20,1.1.2,2.0.1,success,
FWU-404643761,DEV-4855829487,2024-06-26 19:16:25,,2.0.1,success,
FWU-292369996,,2025-11-23 01:09:36,1.0.3,2.0.0,failed,
FWU-460739684,DEV-4253207860,2025-11-16 09:23:27,1.0.8,1.0.3,success,
FWU-606717728,DEV-8612091634,2025-04-16 15:14:33,2.0.0,1.1.0,success,
FWU-183205314,DEV-2434728918,2024-11-17 18:55:16,1.0.3,1.0.3,success,
FWU-407516927,DEV-5116560057,2024-05-19 06:06:04,1.1.0,2.0.0,success,
FWU-742869500,DEV-6691716534,2025-05-04 13:20:24,,1.0.3,success,
FWU-887343416,DEV-1983894334,2024-04-23 20:14:30,1.0.3,1.1.0,success,E_TIMEOUT
FWU-893812242,DEV-4296568048,2025-04-03 01:12:47,1.1.0,1.1.0,success,
FWU-296525112,DEV-7297732094,2024-07-27 13:40:48,,1.1.2,failed,E_TIMEOUT
FWU-123428271,DEV-9131119441,2024-01-28 04:53:24,1.1.0,2.0.1,success,
FWU-451135451,DEV-6974083477,2024-05-09 17:43:40,1.0.3,2.0.0,success,
FWU-104041697,DEV-4244935838,2025-07-09 17:33:01,1.1.0,2.0.0,partial,E_TIMEOUT
FWU-680434503,DEV-4052624141,2025-03-11 07:13:06,1.0.3,1.1.0,success,
FWU-936284314,DEV-7278640113,2025-11-08 06:31:25,,1.0.8,success,
FWU-450804560,DEV-6851935721,2024-06-29 20:27:30,2.0.0,1.1.0,success,
FWU-313577152,DEV-8239585869,2025-08-05 02:47:32,1.1.2,1.1.2,success,
FWU-589850729,DEV-6319821853,2024-03-11 01:01:04,2.0.0,1.1.2,failed,E_TIMEOUT
FWU-935318022,DEV-5762003168,2025-07-28 07:48:50,,1.1.0,success,
FWU-800896367,,2025-05-25 14:46:16,,1.0.8,success,
FWU-927893382,DEV-8541623304,2025-11-15 15:48:43,1.1.0,2.0.1,success,
FWU-376752789,DEV-7704291686,2024-10-03 05:41:23,1.0.8,1.1.0,success,
FWU-730440617,DEV-1444270728,2024-02-08 02:52:21,1.0.3,1.1.0,success,
FWU-661028217,DEV-9414260250,2025-10-30 17:39:07,1.0.3,1.1.2,success,
FWU-598586601,,2025-09-12 07:42:26,1.1.0,1.1.2,success,
FWU-756111503,DEV-9383402892,2024-11-26 02:23:51,2.0.0,1.0.3,success,
FWU-362500180,DEV-5369991885,2025-04-05 23:24:56,1.0.8,1.1.0,success,
FWU-199583437,DEV-6393087030,2024-06-18 07:59:44,1.1.0,1.1.2,partial,E_STORAGE
FWU-439894236,DEV-7029351911,2024-03-30 15:03:56,2.0.0,2.0.0,failed,E_BT
FWU-489896484,DEV-8992688065,2025-10-16 15:28:54,1.1.0,1.0.8,success,
FWU-480514226,DEV-5252983462,2024-05-11 20:29:20,2.0.0,2.0.1,success,
FWU-389365089,DEV-3780342764,2025-04-15 20:20:35,,1.1.0,success,
FWU-844870485,DEV-3936023315,2025-08-29 17:19:26,2.0.0,2.0.0,success,
FWU-205367444,DEV-4549582856,2024-01-31 04:02:13,1.1.0,2.0.1,success,
FWU-656973309,DEV-4770198521,2025-12-22 12:01:00,2.0.0,2.0.0,success,
FWU-446502219,DEV-4470223619,2024-02-18 12:39:06,1.1.0,2.0.0,success,
FWU-596782635,DEV-1557183163,2024-02-17 05:03:54,1.0.3,1.0.8,success,
FWU-380225646,DEV-8187961145,2025-01-14 03:29:23,2.0.0,1.1.0,success,
FWU-952571637,DEV-8936998248,2025-03-05 07:22:30,1.1.0,2.0.0,success,
FWU-752953092,DEV-4444536806,2025-02-11 01:44:12,,1.1.0,partial,E_TIMEOUT
FWU-218784804,DEV-1366039728,2025-11-20 13:38:38,2.0.0,2.0.1,success,
FWU-284170527,DEV-6353404027,12/27/2024 16:47,,1.1.2,success,
FWU-403044215,DEV-8120379660,2025-10-08 04:06:01,1.0.8,2.0.0,success,
FWU-681728313,DEV-2732761038,2024-06-30 23:52:24,2.0.0,1.1.2,success,
FWU-858800991,DEV-8970822691,2025-09-11 02:26:09,1.1.2,1.0.8,success,
FWU-720173354,DEV-2271645074,2025-06-24 13:39:27,1.1.0,1.1.0,success,
FWU-186794563,DEV-2420535159,2024-12-25 07:12:02,1.0.8,2.0.0,success,
FWU-439029583,DEV-3879591718,2025-07-22 01:15:07,1.1.0,1.0.8,success,
FWU-817665372,DEV-6192674501,2024-06-07 21:52:04,1.0.3,2.0.0,success,
FWU-698323928,DEV-4051540317,09/24/2024 03:37,1.0.8,2.0.1,success,
FWU-670815171,DEV-1784745158,2025-01-31 16:37:22,,2.0.0,success,
FWU-172212973,DEV-2555732824,2025-07-18 07:51:47,2.0.0,2.0.0,success,
FWU-754272803,DEV-7968857961,2024-02-22 08:18:30,,2.0.1,failed,E_BT
FWU-855147355,DEV-3855540584,2024-09-23 07:31:59,1.0.8,2.0.0,failed,E_PWR
FWU-784522362,DEV-2685177024,2024-08-22 07:53:16,2.0.0,1.1.2,success,
FWU-165384535,DEV-7944422475,2024-12-28 15:39:28,1.1.0,1.0.8,success,
FWU-499996205,DEV-9367152604,2024-04-22 14:13:42,1.1.0,2.0.0,success,
FWU-931467157,DEV-7448781825,2024-01-27 03:31:51,1.1.0,2.0.1,success,
FWU-501375651,DEV-3623900864,2025-05-07 21:08:18,1.1.0,1.1.0,success,
FWU-948659555,DEV-1357932716,2025-04-11 09:27:19,1.0.3,2.0.0,success,
FWU-817075808,DEV-1094095635,2025-02-15 09:08:39,1.1.2,1.1.2,success,
FWU-759096284,,2025-02-24 18:57:08,2.0.0,2.0.1,success,
FWU-734926706,DEV-1664238631,2025-10-19 22:26:12,1.0.3,1.0.3,success,
FWU-315007537,DEV-1195136299,2024-03-06 13:07:49,,1.0.3,failed,E_PWR
FWU-724767572,DEV-4781052251,2024-01-23 07:17:35,1.1.2,1.1.2,,
FWU-864810451,DEV-2770032700,2024-08-05 05:01:30,,2.0.1,success,
FWU-558667734,DEV-8803081497,04/06/2024 14:31,1.0.3,2.0.0,success,
FWU-360071874,DEV-5852450204,2025-01-01 00:00:32,2.0.0,1.0.3,success,
FWU-304099650,DEV-4081495906,2024-01-29 21:38:26,,1.0.8,partial,E_BT
FWU-919468539,DEV-5622659819,2024-10-18 21:22:25,1.0.3,1.0.3,success,
FWU-556460735,DEV-6172025088,03/19/2025 16:02,1.1.2,1.1.0,success,
FWU-356102312,DEV-6630354079,2024-07-13 11:52:49,1.0.8,2.0.1,success,
FWU-349627237,DEV-3826817688,2025-05-11 15:46:25,1.1.2,1.1.0,success,
FWU-522457284,DEV-7662608373,2024-07-18 23:54:18,,1.0.3,success,
FWU-716438908,DEV-6695026347,2024-07-05 12:52:36,1.1.0,2.0.0,failed,
FWU-453515784,DEV-8229094012,2024-03-18 01:26:52,1.0.3,1.0.3,success,
FWU-739538928,DEV-8005616620,2024-07-28 01:59:29,1.0.8,1.0.8,success,
FWU-414346113,DEV-5665996245,2024-07-11 05:45:38,,1.0.3,success,
FWU-785564798,DEV-2330333317,2024-06-29 19:03:05,,1.0.8,failed,
FWU-522299834,DEV-1536959834,2024-06-06 21:39:05,1.1.0,2.0.0,success,
FWU-624013280,DEV-2332411209,2025-06-15 19:55:01,1.1.2,1.0.3,success,
FWU-644832475,DEV-7395496608,2025-06-17 05:28:57,1.1.2,2.0.0,success,
FWU-665163450,DEV-6006218347,01/21/2025 16:26,1.0.3,2.0.1,success,
FWU-618348485,DEV-3016508799,2025-03-29 12:31:02,1.1.2,2.0.0,success,
FWU-904209040,DEV-7906118779,2025-02-10 05:33:10,,2.0.1,success,
FWU-825432145,DEV-9451105506,2024-08-30 12:30:31,2.0.0,1.0.3,success,
FWU-932946166,DEV-8370712436,2024-05-31 04:53:47,,1.0.3,success,
FWU-871050823,DEV-4552851653,2024-11-22 15:19:20,1.1.0,1.1.2,success,
FWU-346648510,DEV-9084688219,2024-02-07 11:16:33,1.0.8,1.1.2,failed,E_BT
FWU-744479350,DEV-5608088188,2025-08-05 23:29:28,1.1.2,1.0.8,failed,
FWU-819591968,DEV-3355435988,2024-08-08 04:10:20,,1.0.3,success,
FWU-499167556,DEV-7129031097,2024-01-22 02:23:59,1.0.3,2.0.1,success,
FWU-727051420,DEV-7031871653,2024-05-11 11:55:45,1.0.8,1.0.8,success,
FWU-853028771,DEV-8202146283,2025-05-31 14:00:05,1.1.2,2.0.0,success,
FWU-562068173,DEV-2461892961,2024-07-22 04:23:18,1.0.8,1.1.0,success,
FWU-517676639,DEV-5090882170,2025-02-28 12:52:49,1.0.3,1.1.2,success,
FWU-370258054,DEV-7457248418,2025-08-12 17:51:20,2.0.0,1.1.0,success,
FWU-991556881,DEV-3701242183,2024-05-18 02:43:18,2.0.0,1.1.2,success,
FWU-506264056,DEV-2923274793,2024-10-27 17:03:17,2.0.0,2.0.1,success,
FWU-838942693,DEV-3107833160,01/23/2024 16:50,1.0.3,2.0.1,success,
FWU-975670340,DEV-3967293615,2024-08-23 12:56:14,1.1.2,2.0.1,success,
FWU-400912721,DEV-7133663124,2024-06-18 06:00:50,1.1.0,1.0.3,success,
FWU-551416631,DEV-5224953463,03/16/2025 08:48,1.1.2,2.0.1,success,
FWU-126785307,DEV-8191720011,2024-04-29 02:31:20,2.0.0,2.0.1,success,
FWU-394060063,DEV-1831935466,2024-10-04 16:26:11,1.1.0,2.0.0,success,
FWU-477274105,DEV-9576673728,2025-04-25 16:29:36,,1.0.3,success,
FWU-929703347,DEV-3411553305,2024-11-14 04:20:39,1.0.3,1.0.8,success,
FWU-558494040,DEV-2652735285,2024-09-29 22:00:45,1.0.8,2.0.0,success,
FWU-744117508,DEV-4505224755,2024-11-23 12:18:30,1.1.0,1.1.2,success,
FWU-815899018,DEV-9954067083,09/18/2024 01:19,2.0.0,1.0.8,success,
FWU-658612122,DEV-2150111350,2024-05-01 05:38:34,1.0.3,1.0.8,success,
FWU-986092801,DEV-7358764295,2024-04-20 08:46:04,1.1.2,1.0.8,success,
FWU-798491724,DEV-2958996503,2025-09-15 09:44:56,1.1.0,2.0.0,success,
FWU-751903348,DEV-3175488819,2024-07-27 04:29:37,1.0.8,1.1.0,success,
FWU-873806172,DEV-1956569605,2025-05-13 07:54:12,2.0.0,1.1.0,success,
FWU-889898443,DEV-9926700407,04/27/2025 00:37,1.0.3,1.0.3,failed,E_BT
FWU-758864593,DEV-3682617071,2025-04-28 18:37:32,1.1.2,2.0.0,success,
FWU-789292789,DEV-7048222608,2025-05-06 01:32:58,1.0.8,1.0.8,success,
FWU-574265607,DEV-1512889070,2025-11-23 16:03:53,2.0.0,2.0.0,success,
FWU-751168255,DEV-9156301387,2025-05-18 23:20:27,1.1.0,1.1.2,,
FWU-434154713,,2024-09-24 02:14:46,1.0.8,1.1.0,failed,E_TIMEOUT
FWU-867460572,DEV-7803242898,11/27/2025 02:48,,1.0.3,success,
FWU-403809248,DEV-6505551455,2024-06-06 12:29:02,1.1.0,1.1.0,success,
FWU-588746162,DEV-3624333672,2024-11-25 15:29:25,1.0.8,1.1.0,success,
FWU-391592178,DEV-4321320804,2024-09-15 20:28:19,1.0.8,1.0.8,failed,E_TIMEOUT
FWU-340643928,DEV-7214062316,2025-07-12 07:32:17,1.1.2,2.0.0,success,
FWU-311594996,DEV-4186696819,2024-08-04 16:21:22,1.0.8,1.1.0,success,
FWU-191862294,DEV-9248982296,2024-03-24 16:08:01,1.0.3,1.1.2,success,
FWU-223902980,DEV-8676383817,2024-06-30 16:21:23,1.1.0,1.1.2,success,
FWU-815391507,DEV-8889470419,2025-05-22 03:36:06,1.1.0,2.0.0,failed,
FWU-567047873,DEV-8138824133,2025-03-31 19:37:17,,1.0.8,success,
FWU-915938446,DEV-1137746581,2024-06-22 18:45:07,1.1.2,1.1.2,success,
FWU-206359433,DEV-4789040823,2024-09-04 21:53:05,1.0.3,1.1.0,success,
FWU-790746252,DEV-6805768240,2025-08-13 13:21:03,1.1.0,1.0.3,success,
FWU-653845816,DEV-4336999453,2024-11-12 16:06:47,1.0.8,1.1.0,success,
FWU-919344783,DEV-4075665257,2024-11-24 10:25:31,1.0.8,1.0.8,failed,E_TIMEOUT
FWU-229437491,DEV-3575677832,2025-07-11 15:11:07,1.0.8,1.1.0,success,
FWU-810920462,DEV-1273975615,2025-03-22 01:31:20,,1.1.2,success,
FWU-815683500,,2025-05-18 16:52:05,1.1.0,1.0.8,success,
FWU-577927956,DEV-4314099183,2024-08-30 17:15:55,1.0.3,2.0.0,success,
FWU-892921923,DEV-5623173658,2024-07-29 06:40:38,1.0.3,1.0.3,success,
FWU-130596001,DEV-8539516273,2024-02-08 12:39:51,2.0.0,1.1.0,success,
FWU-322956338,DEV-4408800069,2024-04-23 07:58:24,2.0.0,1.1.2,success,
FWU-659325629,DEV-6844466571,2024-08-01 11:02:49,1.1.2,1.0.8,success,
FWU-311343570,DEV-6689216022,2024-11-21 07:35:48,1.1.2,2.0.0,success,
FWU-475232623,DEV-7769329105,2025-01-05 09:44:42,1.1.0,1.1.2,success,
FWU-290347495,DEV-7722432734,2025-11-24 06:13:08,1.1.2,2.0.1,success,
FWU-687638573,DEV-2003785219,2025-08-01 21:48:41,2.0.0,1.1.2,success,
FWU-417076676,DEV-3239036316,2024-06-15 01:30:15,1.0.8,1.0.8,success,
FWU-923004471,DEV-6030099278,2024-03-28 01:30:01,1.0.8,1.1.2,success,
FWU-213936355,DEV-6064124721,2024-07-26 03:45:18,1.0.3,2.0.1,success,
FWU-169947832,DEV-1268471564,2024-08-02 08:50:21,,2.0.1,failed,E_TIMEOUT
FWU-286216042,DEV-5399386912,2025-12-18 09:25:11,1.0.8,2.0.0,success,
FWU-939387193,DEV-2782062319,2024-03-07 00:51:00,1.0.3,1.0.3,failed,E_TIMEOUT
FWU-291425523,DEV-4611032318,2025-01-30 21:31:22,1.0.3,2.0.1,success,
FWU-942657601,DEV-3140850030,2025-11-01 10:48:54,1.1.0,1.1.2,failed,E_PWR
FWU-735750206,DEV-1500621398,2024-04-06 07:20:33,1.1.2,1.0.8,success,
FWU-441325905,DEV-5169933003,2025-06-26 02:07:17,1.1.0,1.0.3,success,
FWU-555650403,DEV-9643442545,11/29/2024 08:33,1.0.8,1.1.2,success,
FWU-487033410,DEV-7877176650,05/30/2024 07:49,2.0.0,1.1.2,success,
FWU-383135735,DEV-6423054186,2024-01-14 19:08:42,1.0.8,1.0.8,success,
FWU-917265120,DEV-1371051567,2025-12-05 01:16:46,1.0.8,2.0.0,success,
FWU-812981847,DEV-7426035797,2025-04-08 02:44:57,1.1.0,1.1.0,success,
FWU-609728737,DEV-2049716965,2024-09-30 03:10:48,1.0.3,1.0.3,success,
FWU-485801652,DEV-2640711603,2024-06-02 17:07:54,1.0.3,2.0.0,success,
FWU-332243025,DEV-5117758404,2024-03-08 19:40:51,,1.0.3,success,
FWU-416224574,DEV-4039182665,2025-08-11 10:35:57,1.1.0,1.1.2,success,
FWU-961831823,DEV-6727794924,2025-12-23 16:51:05,1.0.8,2.0.0,success,
FWU-394604291,DEV-5599240706,2025-06-24 05:55:44,1.0.8,1.0.8,success,
FWU-694937119,DEV-2617492974,2025-03-14 17:08:41,2.0.0,2.0.1,success,
FWU-961235945,DEV-3655247730,2024-05-25 21:11:57,1.0.8,1.1.0,success,
FWU-591376816,DEV-9579002187,02/18/2024 20:15,2.0.0,1.0.8,success,
FWU-186353912,,2025-01-22 01:58:08,1.1.0,2.0.0,success,
FWU-779725530,DEV-7146366536,2024-05-04 22:20:25,1.0.8,1.0.3,success,
FWU-834582352,DEV-7541038857,2024-06-01 04:40:39,1.0.3,1.0.3,success,
FWU-918681245,DEV-2152830622,2024-10-14 12:12:02,1.1.2,1.1.2,,
FWU-610790135,DEV-6377515038,2025-03-25 09:40:31,1.0.8,1.0.8,success,
FWU-691519736,DEV-4417343701,2024-04-11 08:44:33,2.0.0,1.0.3,failed,E_TIMEOUT
FWU-420176326,DEV-7051440357,2025-05-12 11:56:11,1.1.2,2.0.0,success,
FWU-810519359,DEV-4834689308,2025-12-23 17:35:36,1.1.0,2.0.0,success,
FWU-655643603,DEV-9028825158,07/17/2024 07:09,1.1.0,1.0.8,failed,E_BT
FWU-224649169,DEV-2555296405,2025-11-08 23:39:44,1.0.3,2.0.0,success,
FWU-774431680,DEV-7457171567,2024-04-30 09:02:28,1.1.2,1.1.2,success,
FWU-141765516,DEV-1576623869,2025-02-02 18:21:27,1.1.2,1.0.3,success,
FWU-931455761,DEV-9257471205,2024-03-06 04:20:23,1.0.8,1.1.2,,
FWU-973896313,DEV-5197566147,2024-09-11 12:47:14,,1.0.3,failed,E_BT
FWU-772667886,DEV-1588980791,2025-12-14 07:11:31,2.0.0,2.0.1,failed,E_BT
FWU-358445804,DEV-8323550212,2025-02-24 12:55:03,,1.1.0,success,
FWU-211829801,DEV-4165361857,2024-08-04 08:07:51,1.1.0,1.1.2,success,
FWU-653706783,DEV-9205484268,08/23/2024 08:07,2.0.0,1.0.8,success,
FWU-705633377,DEV-1143753342,2025-07-05 11:24:06,1.0.8,1.0.8,success,
FWU-462337890,DEV-5270679967,2024-10-12 16:47:39,1.0.3,1.0.8,success,
FWU-675969033,DEV-5912271949,2024-08-08 19:07:55,1.1.2,1.1.2,success,
FWU-852704364,DEV-1392188171,2025-09-21 22:40:17,2.0.0,1.1.0,success,
FWU-946257273,DEV-6125194996,2024-01-21 02:16:13,1.0.3,1.0.8,failed,E_TIMEOUT
FWU-510346128,DEV-7920058507,03/05/2025 08:06,,2.0.1,success,
FWU-810274248,DEV-5371385889,2024-10-19 06:59:22,2.0.0,1.1.0,,
FWU-372658318,DEV-9050883293,2025-05-18 04:07:42,,2.0.1,success,
FWU-379300723,DEV-5858536619,2025-04-24 07:15:19,2.0.0,1.1.2,success,
FWU-456645476,DEV-5334618236,2025-08-18 07:43:46,1.1.2,2.0.0,success,
FWU-555648431,DEV-3453668021,2024-09-24 16:22:57,1.0.8,1.1.2,success,
FWU-182510095,DEV-8206538713,2025-07-27 03:20:51,1.1.0,1.1.2,success,
FWU-772377392,DEV-2724283163,2024-07-15 15:41:34,1.0.8,1.1.2,success,
FWU-959292614,DEV-4448781108,2025-04-21 13:30:23,1.0.8,1.1.2,success,
FWU-374022904,DEV-5467941773,2025-03-27 00:56:46,2.0.0,1.0.3,success,
FWU-100609232,DEV-5669420811,2024-03-17 21:42:37,,2.0.0,success,
FWU-672616810,DEV-5817471325,2024-11-11 08:14:03,1.0.8,1.0.3,,
FWU-473320293,DEV-5443759552,2025-05-12 02:57:11,2.0.0,1.0.3,,
FWU-135635458,,2025-08-19 08:04:03,,1.0.8,success,
FWU-733244766,DEV-4418350535,2025-03-12 17:24:03,2.0.0,1.0.8,success,
FWU-551980280,DEV-8369971067,2024-05-21 12:02:09,1.1.0,1.1.2,success,
FWU-955479620,DEV-8914984681,2025-08-12 14:19:36,1.0.3,2.0.0,success,
FWU-718816656,DEV-2653779563,2024-07-07 02:45:05,1.1.0,1.1.0,success,
FWU-974719836,DEV-5394771196,2024-02-15 13:06:03,1.0.3,1.1.0,success,
FWU-999670494,DEV-1169403803,2024-09-24 11:50:29,1.0.3,2.0.1,success,
FWU-684243042,DEV-6064124721,2024-10-14 15:30:15,1.1.0,1.0.8,failed,E_PWR
FWU-472353981,DEV-7513379703,07/09/2025 22:08,1.0.3,1.0.3,partial,
FWU-327547264,DEV-7285140889,2025-01-24 08:52:20,1.1.0,2.0.0,success,
FWU-510159521,DEV-2988227592,2024-05-08 04:44:59,1.1.0,1.1.0,success,
FWU-959644760,DEV-6503370126,06/04/2024 17:22,1.1.2,2.0.1,success,
FWU-246206453,DEV-4686125817,2025-08-13 13:45:00,1.0.8,1.1.0,success,
FWU-529374354,,2024-08-05 14:48:15,1.0.3,2.0.1,success,
FWU-176478047,DEV-8190241587,2024-06-04 14:57:40,1.0.8,1.1.0,success,
FWU-467650798,DEV-7597325781,2025-09-28 17:45:03,,1.1.2,success,
FWU-588158183,DEV-3063316483,2024-11-21 18:56:32,1.0.8,1.1.2,success,
FWU-246037604,DEV-6267323906,2024-09-30 20:00:27,1.0.8,1.1.2,failed,E_STORAGE
FWU-233017728,DEV-6075646820,2024-03-22 20:41:40,1.1.2,2.0.0,success,
FWU-267930030,DEV-5139915599,2024-10-04 11:35:25,,1.0.3,success,
FWU-509787156,DEV-7214411991,2025-01-05 21:34:54,1.1.0,1.0.3,success,
FWU-526902713,DEV-5221958704,2025-03-21 01:06:13,2.0.0,2.0.0,success,
FWU-150444067,DEV-7702883921,2024-10-08 14:16:28,1.1.2,1.1.2,success,
FWU-298011232,DEV-4743311702,2025-08-20 00:24:39,1.1.2,2.0.1,success,
FWU-512486637,DEV-5703922669,2024-06-29 20:11:35,1.0.3,1.1.2,success,
FWU-302972403,DEV-8745715811,2025-11-01 06:37:05,2.0.0,2.0.0,success,
FWU-404772112,DEV-1131837089,2024-01-06 01:10:14,1.0.3,2.0.0,success,
FWU-107418694,DEV-9586804915,2025-02-27 13:14:15,1.0.8,1.0.3,success,
FWU-267182508,DEV-8615350559,2025-04-01 07:16:00,,1.0.3,success,
FWU-929250772,DEV-7307639291,2024-04-25 00:49:10,1.1.2,1.1.2,success,
FWU-937202706,DEV-1687842448,2025-06-19 05:33:24,,1.1.2,failed,
FWU-730749559,,2025-05-06 02:55:46,1.1.0,2.0.1,success,
FWU-659588174,DEV-6569349880,10/15/2025 01:56,1.0.8,2.0.0,,
FWU-246315373,DEV-2279085185,2024-03-19 16:05:43,1.1.2,1.1.2,success,
FWU-770091944,DEV-8856910716,2025-05-19 07:50:13,2.0.0,1.1.0,success,
FWU-387649782,DEV-3448603398,2024-12-12 11:40:28,1.0.3,2.0.1,success,
FWU-787324254,DEV-6192997965,2025-01-12 01:56:07,1.0.3,1.0.3,success,
FWU-151812022,DEV-7311390263,2025-02-25 22:13:51,1.0.8,1.1.0,success,
FWU-859338588,DEV-3957041466,2024-11-05 10:25:37,,1.0.3,success,
FWU-478941756,DEV-1201060627,2024-02-08 00:05:18,1.0.3,1.1.0,success,
FWU-479744895,DEV-9953315706,2025-08-03 02:33:16,,1.0.3,success,
FWU-258124133,DEV-7868170070,2024-08-11 07:06:54,1.1.0,2.0.0,success,E_STORAGE
FWU-667630726,DEV-6902077458,2025-04-26 04:41:55,,1.0.3,success,
