campaign_id,date,region,impressions,clicks,conversions,spend,attributed_revenue,utm_source,utm_medium
CMP-305349,2024-12-23,EU,5674.0,85,3.0,81.13,1160.46,tiktok,organic
CMP-839916,05-May-2025,EU,6182.0,235,10.0,$53.75,3022.16,meta,email
CMP-367124,2025-09-30,EU,12272.0,122,4.0,223.84,887.82,tiktok,cpc
CMP-744794,2024-03-13,NA,24387.0,780,28.0,162.28,11423.9,meta,
CMP-688368,2025-02-01,LATAM,10196.0,162,6.0,184.37,1323.56,tiktok,(none)
CMP-232858,2025-10-20,EU,3757.0,139,0.0,50.87,0.0,meta,cpc
CMP-663852,2024-02-05,EU,3934.0,13,0.0,20.79,0.0,meta,cpc
CMP-272824,2025-05-17,APAC,14230.0,146,7.0,168.08,2513.22,email,cpc
CMP-593679,2024-09-03,LATAM,8542.0,34,2.0,46.8,781.92,,organic
CMP-444406,2025-03-14,APAC,19645.0,721,14.0,237.39,2312.25,tiktok,cpc
CMP-232858,2024-06-15,EU,11122.0,141,3.0,183.69,866.82,tiktok,cpc
CMP-883945,2025-04-22,APAC,17211.0,169,9.0,293.0,2479.42,meta,organic
CMP-743829,2025-12-15,EU,13089.0,419,9.0,205.18,2929.46,tiktok,paid_social
CMP-946446,2025-01-01,EU,3165.0,85,5.0,59.61,1981.39,,affiliate
CMP-663852,2025-01-06,LATAM,9067.0,27,2.0,190.03,387.76,tiktok,affiliate
CMP-685005,2024-09-09,EU,7280.0,170,2.0,153.44,497.72,google,(none)
CMP-195775,2024-08-18,EU,4556.0,77,1.0,57.21,311.12,meta,cpc
CMP-113625,2025-06-27,LATAM,9440.0,159,3.0,120.08,1398.22,google,paid_social
CMP-591461,2025-06-22,APAC,18997.0,349,15.0,235.17,3211.49,email,organic
CMP-277433,26-Jun-2025,NA,17647.0,363,7.0,106.95,1178.11,email,paid_social
CMP-963319,2024-10-28,APAC,5072.0,164,9.0,98.66,,partner,cpc
CMP-994854,2024-12-11,APAC,5601.0,79,4.0,67.17,1776.23,(not set),organic
CMP-367124,2024-06-11,NA,1145.0,10,0.0,$6.19,0.0,partner,organic
CMP-286987,2025-08-26,EU,6994.0,218,7.0,138.93,1219.03,tiktok,(none)
CMP-250295,2025-05-13,APAC,10007.0,94,4.0,114.12,,email,paid_social
CMP-686317,2024-09-15,EU,38365.0,1673,89.0,722.06,38897.26,google,paid_social
CMP-829283,2024-03-23,NA,16645.0,225,11.0,179.77,4977.46,meta,paid_social
CMP-274185,03-May-2025,APAC,11406.0,270,23.0,229.34,8628.49,meta,cpc
CMP-367124,2024-10-15,NA,25032.0,355,4.0,283.56,,meta,email
CMP-686986,2024-06-12,LATAM,,165,4.0,68.23,1039.3,google,cpc
CMP-362709,2025-09-23,APAC,6213.0,96,3.0,52.88,1496.24,meta,organic
CMP-324289,2024-01-04,EU,5308.0,129,1.0,47.95,422.71,email,cpc
CMP-764555,2024-12-21,APAC,18609.0,828,45.0,391.89,22026.74,google,cpc
CMP-737058,2024-10-04,NA,1592.0,67,5.0,,1423.49,google,paid_social
CMP-544677,17-Jan-2024,EU,13433.0,243,2.0,241.93,583.57,google,paid_social
CMP-484047,2024-04-24,EU,12087.0,351,19.0,173.56,7401.87,(not set),email
CMP-720935,2024-07-17,LATAM,27770.0,269,8.0,114.91,3083.64,tiktok,email
CMP-131904,2025-09-14,LATAM,26276.0,713,27.0,352.89,9112.52,(not set),organic
CMP-734152,2025-03-12,LATAM,5438.0,190,14.0,67.74,5856.25,(not set),paid_social
CMP-946514,2024-09-26,EU,5372.0,117,6.0,53.67,2962.95,partner,cpc
CMP-546070,2024-10-09,LATAM,32621.0,1016,41.0,555.79,11289.47,,organic
CMP-181566,2025-09-08,EU,45376.0,893,,490.61,8583.66,(not set),organic
CMP-226080,2024-05-08,EU,20087.0,892,58.0,408.94,16781.24,(not set),
CMP-199315,2025-11-08,EU,12809.0,415,6.0,233.14,2752.37,tiktok,paid_social
CMP-946514,2024-12-07,NA,31182.0,1217,65.0,184.52,29763.21,partner,email
CMP-199315,2024-07-03,EU,4303.0,62,4.0,42.4,721.11,email,(none)
CMP-501548,2024-10-29,NA,7891.0,269,2.0,147.03,1037.8,tiktok,cpc
CMP-994854,2024-12-09,APAC,5161.0,186,5.0,73.42,,partner,cpc
CMP-627217,2025-09-03,EU,8357.0,32,1.0,50.46,207.91,google,paid_social
CMP-439044,2025-10-17,NA,6808.0,70,3.0,85.83,636.81,email,affiliate
CMP-337009,2024-03-04,LATAM,9531.0,257,2.0,47.52,893.03,meta,organic
CMP-160006,2025-04-19,APAC,10453.0,306,28.0,144.78,5108.95,meta,organic
CMP-158770,2024-03-17,APAC,,544,54.0,321.24,19258.83,(not set),organic
CMP-627217,2025-07-02,LATAM,3780.0,47,0.0,59.03,0.0,email,(none)
CMP-992278,2024-01-10,NA,25497.0,410,16.0,223.73,,partner,affiliate
CMP-755643,2024-12-13,APAC,17251.0,557,6.0,275.53,1680.51,,organic
CMP-195775,2024-05-06,LATAM,10401.0,228,10.0,,4443.11,(not set),organic
CMP-546070,2025-08-01,APAC,4035.0,30,0.0,53.61,0.0,google,organic
CMP-326955,2024-09-07,NA,10583.0,177,9.0,101.81,,,email
CMP-105887,2024-04-08,LATAM,10386.0,246,22.0,174.0,8885.67,(not set),cpc
CMP-492383,2024-02-02,NA,,584,,120.35,4355.68,email,cpc
CMP-703618,2024-08-03,APAC,27996.0,1084,48.0,397.45,8016.05,google,(none)
CMP-762951,2024-08-10,LATAM,16411.0,216,9.0,120.18,3404.63,meta,(none)
CMP-935593,2025-11-08,APAC,6316.0,185,14.0,75.1,5428.68,email,paid_social
CMP-672089,2025-01-18,EU,14492.0,361,10.0,232.19,,,(none)
CMP-588715,2024-06-08,EU,10261.0,377,5.0,89.24,2458.93,email,cpc
CMP-563555,2025-12-22,NA,11591.0,58,1.0,97.92,309.28,(not set),organic
CMP-467476,2024-07-19,EU,15274.0,249,21.0,61.93,8233.42,google,cpc
CMP-337009,2025-10-30,NA,16544.0,411,15.0,$307.53,6634.66,google,organic
CMP-596403,2025-03-25,APAC,21340.0,95,1.0,407.62,366.9,tiktok,cpc
CMP-365329,2024-06-23,NA,9848.0,102,3.0,116.78,1038.55,email,cpc
CMP-301998,17-Jul-2025,LATAM,13461.0,497,34.0,98.74,14430.0,,paid_social
CMP-786927,2024-04-03,NA,20281.0,638,22.0,,8591.81,meta,organic
CMP-390956,2025-06-14,EU,40240.0,1343,23.0,520.98,7473.67,google,paid_social
CMP-647341,2024-07-30,NA,4836.0,107,1.0,80.66,365.84,email,cpc
CMP-135156,2024-01-19,APAC,10940.0,156,8.0,,2878.39,(not set),organic
CMP-783768,2024-02-06,LATAM,9810.0,425,36.0,201.87,10590.23,,
CMP-264052,2025-07-26,LATAM,18671.0,486,24.0,378.33,,(not set),organic
CMP-160006,2024-09-04,LATAM,11872.0,47,1.0,75.04,215.71,tiktok,organic
CMP-778657,2025-05-02,EU,13793.0,209,3.0,115.51,1513.54,meta,paid_social
CMP-734787,2024-07-21,LATAM,,176,14.0,51.28,3643.63,meta,cpc
CMP-908184,2025-11-17,APAC,7581.0,99,2.0,42.23,801.77,meta,cpc
CMP-601989,2024-01-16,NA,14533.0,300,6.0,165.24,1875.49,tiktok,email
CMP-593679,2024-08-15,APAC,18197.0,563,52.0,95.91,26166.78,google,organic
CMP-656464,2024-09-09,NA,6508.0,172,3.0,49.5,1454.89,google,cpc
CMP-439044,2024-06-10,LATAM,4002.0,30,0.0,70.97,0.0,meta,organic
CMP-802586,2024-05-05,LATAM,3949.0,134,6.0,85.46,1261.41,google,affiliate
CMP-989433,2024-09-08,NA,6908.0,226,10.0,,,meta,cpc
CMP-636561,2024-09-02,LATAM,4747.0,78,3.0,20.48,952.58,partner,cpc
CMP-772765,2024-12-31,EU,8516.0,145,11.0,50.48,4770.44,email,cpc
CMP-225228,30-May-2025,LATAM,5520.0,35,1.0,,212.4,google,paid_social
CMP-563555,2024-02-28,NA,,377,10.0,206.24,5115.33,partner,paid_social
CMP-195775,2025-12-17,LATAM,13951.0,442,22.0,181.58,4792.09,partner,cpc
CMP-911513,03-Apr-2025,LATAM,11599.0,466,14.0,248.61,3524.5,tiktok,affiliate
CMP-158770,2024-07-04,APAC,20956.0,673,50.0,263.47,9382.89,meta,(none)
CMP-883945,2024-07-04,NA,3055.0,72,2.0,,451.24,google,cpc
CMP-921417,2025-12-16,EU,16184.0,108,4.0,91.14,866.07,(not set),cpc
CMP-425468,2025-01-26,LATAM,8844.0,251,12.0,122.69,5721.05,google,paid_social
CMP-135156,2024-08-08,LATAM,10764.0,239,10.0,144.06,1980.77,email,cpc
CMP-111190,2024-07-16,EU,44826.0,401,16.0,234.03,3937.97,google,organic
CMP-946446,2025-08-17,APAC,22936.0,232,,103.66,2066.89,(not set),cpc
CMP-484047,2024-07-21,LATAM,17395.0,530,15.0,191.52,4853.83,email,paid_social
CMP-887046,2025-11-21,NA,15900.0,208,,77.71,2076.56,meta,cpc
CMP-691040,2025-12-04,EU,25560.0,263,1.0,266.53,421.4,email,cpc
CMP-170015,2024-08-24,NA,12071.0,240,14.0,109.76,3183.14,tiktok,cpc
CMP-656464,2025-04-23,APAC,13868.0,311,,144.04,6976.45,meta,(none)
CMP-742693,2024-02-28,EU,9676.0,232,19.0,200.15,7576.74,google,(none)
CMP-896925,2025-09-22,EU,5135.0,81,3.0,43.77,1523.87,meta,paid_social
CMP-253607,2024-05-16,LATAM,8722.0,313,8.0,46.6,3315.49,(not set),paid_social
CMP-301998,07-Jul-2024,LATAM,21361.0,427,40.0,$203.32,18543.99,(not set),paid_social
CMP-688368,2025-06-04,LATAM,21590.0,329,9.0,,3525.97,tiktok,paid_social
CMP-797137,2025-12-03,LATAM,9864.0,178,5.0,216.32,2135.33,email,affiliate
CMP-504257,2024-10-18,APAC,15570.0,335,19.0,216.99,5275.81,email,paid_social
CMP-802586,2024-10-15,EU,9614.0,63,1.0,136.86,413.17,google,cpc
CMP-226080,2025-08-13,LATAM,10840.0,336,8.0,149.82,2244.32,google,paid_social
CMP-135156,2025-04-27,LATAM,7061.0,44,0.0,124.74,0.0,partner,(none)
CMP-439044,2025-05-12,EU,14052.0,121,1.0,,303.68,google,cpc
CMP-259825,2025-02-23,APAC,19726.0,837,59.0,169.51,10629.1,email,organic
CMP-276264,2025-08-31,APAC,18143.0,569,19.0,241.4,5514.05,email,organic
CMP-472235,2024-04-20,APAC,24712.0,922,14.0,221.37,5278.89,email,organic
CMP-764555,2024-11-09,NA,14104.0,123,1.0,275.63,280.04,tiktok,paid_social
CMP-114815,2024-11-11,LATAM,4705.0,45,1.0,93.85,395.6,(not set),cpc
CMP-207978,2024-09-16,NA,10384.0,389,10.0,196.11,4327.87,(not set),paid_social
CMP-164076,2025-12-17,LATAM,29050.0,914,21.0,446.0,7191.31,(not set),organic
CMP-746944,2025-04-05,EU,11112.0,268,3.0,169.75,1266.25,email,(none)
CMP-980673,2025-05-14,LATAM,12210.0,490,19.0,53.12,3859.05,google,cpc
CMP-743829,2025-08-04,LATAM,9279.0,339,7.0,89.29,3024.08,partner,email
CMP-465093,2025-05-16,NA,7416.0,150,1.0,107.77,206.82,google,cpc
CMP-484047,2024-10-26,EU,31460.0,1322,11.0,297.97,4343.76,meta,affiliate
CMP-465093,2024-08-05,NA,13200.0,214,6.0,57.57,2457.96,email,cpc
CMP-883945,2025-07-19,EU,9028.0,382,34.0,196.67,15990.07,google,affiliate
CMP-840551,2024-08-14,NA,42920.0,1114,,916.95,18037.98,tiktok,cpc
CMP-501035,2025-12-06,NA,4370.0,41,0.0,54.95,0.0,email,cpc
CMP-672089,2024-06-12,APAC,11017.0,318,16.0,237.03,4237.95,(not set),email
CMP-365329,2024-12-16,NA,30695.0,1087,35.0,231.75,10249.37,email,organic
CMP-591461,2025-06-29,APAC,21872.0,315,8.0,296.13,3080.2,email,cpc
CMP-946652,2024-01-12,NA,5338.0,194,10.0,73.86,3744.86,google,organic
CMP-797137,2025-09-05,LATAM,7050.0,218,11.0,149.03,5483.07,partner,cpc
CMP-963319,2025-04-29,LATAM,10137.0,51,4.0,,1714.52,email,(none)
CMP-250295,2024-03-13,APAC,13134.0,132,3.0,96.08,958.94,email,cpc
CMP-904246,2025-12-09,NA,7205.0,272,14.0,130.95,6511.94,meta,organic
CMP-324164,2024-09-26,LATAM,8753.0,302,28.0,125.82,10353.04,meta,(none)
CMP-195775,2025-06-30,LATAM,8093.0,41,1.0,69.46,330.72,meta,organic
CMP-802586,2025-07-26,APAC,13489.0,176,8.0,286.63,1438.47,(not set),paid_social
CMP-501548,2024-03-27,LATAM,6683.0,209,5.0,81.62,1082.74,,(none)
CMP-691040,2024-12-21,LATAM,8467.0,172,3.0,127.02,714.62,(not set),paid_social
CMP-486785,2024-09-12,EU,3492.0,61,2.0,56.32,724.94,tiktok,organic
CMP-734152,2024-08-20,NA,23833.0,924,29.0,112.54,6540.33,meta,organic
CMP-426905,2024-02-21,NA,4768.0,31,1.0,77.17,430.57,,affiliate
CMP-845108,2025-08-17,APAC,7456.0,147,4.0,131.21,1147.9,partner,paid_social
CMP-388307,2024-04-23,LATAM,11407.0,311,13.0,117.35,5820.43,,
CMP-598560,2025-04-04,APAC,18287.0,390,33.0,157.0,5415.17,meta,email
CMP-802586,2025-04-11,EU,4509.0,24,0.0,31.72,0.0,partner,
CMP-714663,2025-04-03,LATAM,48904.0,1060,15.0,558.23,3656.63,google,cpc
CMP-202210,2024-11-17,EU,4429.0,166,0.0,$49.88,,meta,(none)
CMP-390704,2024-09-18,APAC,23396.0,92,1.0,231.47,167.86,email,cpc
CMP-483450,2025-12-15,LATAM,49447.0,620,21.0,1087.06,10065.11,email,paid_social
CMP-160006,2024-12-24,NA,15414.0,84,1.0,198.83,248.27,(not set),organic
CMP-993990,2025-03-18,LATAM,11058.0,61,2.0,141.81,324.55,(not set),paid_social
CMP-544677,2024-02-02,NA,10214.0,237,7.0,152.22,3564.65,meta,email
CMP-887046,2024-08-15,LATAM,10531.0,405,3.0,142.81,1213.21,tiktok,(none)
CMP-181239,2024-03-17,APAC,13186.0,352,6.0,67.62,1795.21,tiktok,organic
CMP-594601,2024-09-01,LATAM,11735.0,68,3.0,222.76,502.62,google,cpc
CMP-686986,2025-12-04,APAC,9625.0,149,1.0,210.97,314.02,meta,organic
CMP-512349,2024-02-05,EU,3458.0,145,2.0,30.03,546.51,meta,cpc
CMP-546867,28-Apr-2025,NA,16560.0,371,2.0,$244.44,342.8,meta,affiliate
CMP-857213,2024-03-06,APAC,3053.0,40,0.0,50.99,0.0,tiktok,organic
CMP-996922,2025-10-22,NA,34583.0,563,40.0,233.12,14469.55,google,paid_social
CMP-186847,2024-08-05,LATAM,8529.0,302,5.0,91.8,2114.03,google,paid_social
CMP-802586,2024-07-19,APAC,6141.0,64,2.0,$126.02,718.76,,cpc
CMP-734787,2024-08-28,EU,10116.0,68,2.0,195.18,327.97,google,paid_social
CMP-786927,2025-07-03,NA,5136.0,32,0.0,112.94,0.0,partner,email
CMP-963319,2024-04-19,APAC,10521.0,261,13.0,221.36,3391.1,meta,(none)
CMP-114815,2024-12-04,EU,4310.0,66,1.0,71.34,275.69,partner,email
CMP-935593,2024-07-20,APAC,6785.0,241,16.0,,5246.07,tiktok,organic
CMP-365329,2024-02-02,NA,3807.0,157,7.0,,3510.17,email,
CMP-431853,2024-04-22,EU,9788.0,297,14.0,183.15,2311.18,partner,(none)
CMP-390704,2025-04-13,EU,17112.0,503,29.0,,12946.16,,(none)
CMP-597526,2025-12-07,APAC,4640.0,23,1.0,44.99,295.21,email,organic
CMP-779003,2024-11-19,NA,11723.0,274,9.0,90.4,3612.88,(not set),cpc
CMP-420602,2025-05-29,NA,7342.0,186,7.0,53.98,3374.04,email,organic
CMP-558482,2024-04-24,NA,13761.0,320,3.0,137.87,995.12,email,paid_social
CMP-207978,2024-03-29,LATAM,10789.0,184,9.0,151.76,3902.06,email,organic
CMP-647341,2024-04-10,APAC,4793.0,152,5.0,83.42,1780.47,,
CMP-365329,2025-02-15,EU,4983.0,190,6.0,53.77,1348.25,(not set),affiliate
CMP-986888,2024-01-11,APAC,,66,1.0,59.36,336.75,meta,paid_social
CMP-688368,2025-08-31,NA,8930.0,362,18.0,191.78,7457.9,email,paid_social
CMP-276264,2024-01-10,APAC,7913.0,238,22.0,166.45,10469.7,email,
CMP-286659,2025-07-23,EU,13521.0,41,1.0,208.79,356.97,email,affiliate
CMP-804633,2025-03-07,NA,16364.0,613,51.0,241.8,8563.81,(not set),(none)
CMP-186847,2025-02-12,EU,4512.0,77,2.0,23.45,336.01,meta,cpc
CMP-465093,2025-08-16,APAC,6952.0,148,7.0,31.65,3259.6,meta,email
CMP-539953,2024-10-27,EU,5756.0,154,8.0,79.23,3257.51,partner,cpc
CMP-326957,2024-09-11,NA,6202.0,231,11.0,32.97,4694.34,,paid_social
CMP-343092,2024-07-29,LATAM,10048.0,383,20.0,97.9,8068.92,tiktok,paid_social
CMP-802586,2024-11-14,NA,8613.0,203,11.0,185.51,5006.42,(not set),cpc
CMP-558482,2025-08-11,LATAM,8523.0,67,2.0,103.89,,(not set),(none)
CMP-117484,2025-05-26,LATAM,,464,25.0,106.25,,meta,organic
CMP-260633,2025-02-17,LATAM,20865.0,373,17.0,264.97,,email,cpc
CMP-181239,2024-05-20,EU,,503,6.0,99.29,1750.96,(not set),email
CMP-720935,2024-09-01,NA,12793.0,469,17.0,271.75,4981.07,(not set),email
CMP-164076,2025-04-15,APAC,16941.0,91,4.0,282.88,1399.65,email,email
CMP-601989,2025-11-23,LATAM,5372.0,124,5.0,77.46,1587.48,meta,affiliate
CMP-935593,2025-06-03,LATAM,6511.0,167,3.0,,1273.0,(not set),email
CMP-117484,2024-08-26,EU,7001.0,157,9.0,111.16,1986.46,meta,(none)
CMP-800969,2024-09-16,APAC,35006.0,763,36.0,406.78,9771.55,(not set),
CMP-300261,2025-10-29,NA,7575.0,287,21.0,146.15,,meta,organic
CMP-501035,2024-04-16,APAC,3489.0,124,4.0,31.88,1147.58,(not set),organic
CMP-903266,2025-01-31,EU,5234.0,181,1.0,89.56,456.48,google,email
CMP-797137,2025-05-15,EU,4333.0,25,0.0,39.6,0.0,google,cpc
CMP-883945,2024-05-21,NA,29702.0,880,37.0,385.27,14444.68,google,organic
CMP-904246,2025-09-29,APAC,17689.0,141,2.0,354.29,566.47,google,paid_social
CMP-963319,2025-12-12,LATAM,6231.0,29,1.0,125.02,454.94,email,email
CMP-274185,2025-05-12,APAC,15461.0,210,19.0,195.35,3375.15,meta,
CMP-845108,2024-05-17,APAC,10290.0,266,2.0,211.98,837.12,(not set),organic
CMP-904246,2025-01-31,APAC,7620.0,279,10.0,121.49,2996.3,(not set),cpc
CMP-367124,2024-08-23,EU,3940.0,59,5.0,28.88,2251.15,meta,paid_social
CMP-226080,2025-10-31,APAC,21158.0,476,23.0,,4905.76,meta,paid_social
CMP-980673,2024-12-20,EU,,272,2.0,48.7,928.27,email,affiliate
CMP-627217,2024-04-05,APAC,7238.0,156,2.0,106.16,693.88,email,organic
CMP-495637,2025-11-18,LATAM,21394.0,737,9.0,305.38,1727.53,tiktok,cpc
CMP-989433,2024-03-07,NA,8335.0,110,10.0,102.67,4811.58,email,cpc
CMP-164076,2024-10-14,NA,7756.0,138,3.0,135.07,,partner,cpc
CMP-614117,2025-02-11,NA,7459.0,195,7.0,128.14,3369.9,google,paid_social
CMP-181239,2024-12-25,EU,24349.0,579,25.0,480.82,4289.93,,cpc
CMP-181239,2025-09-17,EU,8177.0,212,12.0,105.75,5653.79,google,organic
CMP-883945,2024-01-25,APAC,12232.0,483,23.0,156.09,4359.11,google,(none)
CMP-140048,2024-12-27,NA,4256.0,20,1.0,81.64,,(not set),cpc
CMP-745804,03-Nov-2025,LATAM,14388.0,487,21.0,256.72,,,
CMP-818660,2025-07-07,APAC,14335.0,318,4.0,275.07,704.24,(not set),email
CMP-544677,2025-07-17,APAC,13629.0,597,28.0,144.96,,partner,organic
CMP-253607,2024-03-17,EU,3355.0,141,4.0,41.32,1436.31,google,
CMP-393586,10-Sep-2024,EU,15312.0,558,24.0,223.61,12216.26,tiktok,
CMP-390704,2025-03-14,APAC,10340.0,160,3.0,86.43,1281.12,(not set),cpc
CMP-544677,2025-11-19,APAC,16312.0,495,11.0,76.92,2764.4,meta,organic
CMP-546867,2024-07-15,APAC,24227.0,667,,435.83,7412.31,(not set),cpc
CMP-199315,2025-07-01,NA,8375.0,58,3.0,88.27,698.69,(not set),organic
CMP-601989,25-Dec-2024,NA,6558.0,183,4.0,45.92,1648.12,,email
CMP-904246,2024-06-24,NA,7461.0,80,0.0,100.74,0.0,meta,affiliate
CMP-478526,2025-11-30,APAC,20258.0,274,8.0,139.67,2444.1,partner,(none)
CMP-896925,22-Jan-2025,EU,5792.0,231,3.0,31.38,1498.03,partner,paid_social
CMP-100258,2024-12-28,APAC,27573.0,440,24.0,426.75,12307.57,email,email
CMP-337009,2025-10-21,APAC,5625.0,218,2.0,92.59,680.29,partner,cpc
CMP-755643,2024-09-05,LATAM,14782.0,483,22.0,272.96,10133.04,google,
CMP-687354,2025-11-09,APAC,10298.0,415,18.0,196.71,9289.96,partner,cpc
CMP-326957,2024-08-13,APAC,,121,3.0,284.79,573.21,,
CMP-447115,2024-02-15,APAC,21739.0,82,4.0,469.71,,partner,affiliate
CMP-439044,2025-03-06,EU,8073.0,284,3.0,144.6,1000.04,meta,email
CMP-946446,2025-03-08,LATAM,7459.0,233,18.0,57.02,8182.5,partner,cpc
CMP-852908,2025-06-26,LATAM,12567.0,543,35.0,227.81,12310.56,meta,paid_social
CMP-303614,2024-09-04,NA,8441.0,211,13.0,135.57,2872.75,email,email
CMP-442978,2025-11-20,EU,9608.0,126,9.0,67.42,2787.92,meta,email
CMP-140048,2025-06-13,LATAM,11379.0,505,43.0,100.71,12586.11,google,cpc
CMP-158770,2024-09-19,NA,3276.0,136,12.0,22.57,5502.45,meta,organic
CMP-286659,2024-07-31,APAC,13453.0,43,2.0,238.11,494.05,meta,email
CMP-504257,2025-07-26,NA,2251.0,71,1.0,12.63,313.11,(not set),cpc
CMP-304355,2024-03-16,LATAM,5688.0,140,7.0,87.12,1736.51,(not set),
CMP-285501,2024-09-28,APAC,14220.0,54,1.0,158.9,388.87,tiktok,paid_social
CMP-992278,2024-01-04,EU,8242.0,90,2.0,138.06,938.17,,organic
CMP-703618,2025-10-24,EU,14944.0,511,2.0,$243.75,913.75,email,(none)
CMP-994854,2025-08-16,NA,17431.0,55,2.0,174.78,788.32,google,email
CMP-946652,2025-04-17,EU,9580.0,307,11.0,209.97,2168.87,meta,cpc
CMP-486785,2025-10-28,EU,7822.0,264,21.0,165.7,9329.18,meta,cpc
CMP-131904,2024-10-24,LATAM,5212.0,200,19.0,72.79,5389.08,,email
CMP-522857,2024-09-12,APAC,6895.0,40,1.0,,319.28,,cpc
CMP-439044,2024-06-25,NA,10210.0,99,3.0,113.12,882.27,partner,cpc
CMP-755331,2025-05-03,LATAM,4559.0,86,7.0,78.11,1260.08,email,cpc
CMP-164076,2024-07-24,EU,13818.0,339,3.0,293.42,744.21,email,organic
CMP-992278,2024-07-11,APAC,3429.0,133,1.0,24.82,240.9,(not set),paid_social
CMP-195775,2024-08-30,NA,15542.0,436,9.0,338.9,2072.17,email,
CMP-764555,2025-03-10,NA,4144.0,182,2.0,70.41,498.36,meta,organic
CMP-429500,2025-04-14,EU,7743.0,287,6.0,57.07,2456.97,google,paid_social
CMP-154724,2024-03-17,EU,11584.0,98,4.0,131.17,842.43,tiktok,(none)
CMP-164076,2024-05-04,LATAM,3449.0,117,,49.48,,(not set),(none)
CMP-431853,2024-08-22,NA,4783.0,94,3.0,39.26,978.08,(not set),
CMP-720935,2025-05-18,LATAM,33558.0,1068,32.0,159.91,8090.16,meta,
CMP-352468,2025-09-22,NA,4011.0,25,,66.0,177.52,,(none)
CMP-105887,2025-03-10,LATAM,3935.0,135,12.0,16.4,2756.75,email,email
CMP-764555,2025-01-28,APAC,3591.0,126,4.0,33.34,641.33,google,organic
CMP-207978,2025-02-16,EU,12054.0,172,2.0,122.69,426.31,email,paid_social
CMP-828864,2025-01-27,LATAM,3684.0,139,4.0,28.72,721.72,(not set),organic
CMP-126524,2025-11-10,APAC,17370.0,591,19.0,105.06,,meta,cpc
CMP-202210,08-Feb-2025,APAC,15235.0,311,2.0,274.48,836.23,email,email
CMP-444406,2025-11-25,LATAM,1924.0,38,1.0,26.22,183.48,meta,(none)
CMP-563555,2025-09-27,APAC,10406.0,76,2.0,64.21,464.37,email,organic
CMP-580870,2024-01-03,EU,3165.0,128,12.0,44.01,4596.88,partner,paid_social
CMP-580870,2024-01-04,NA,14261.0,152,7.0,194.41,2026.47,google,organic
CMP-663852,2024-10-19,EU,17685.0,183,,,3299.07,partner,
CMP-974098,2024-06-15,APAC,7359.0,284,10.0,140.01,3377.43,google,paid_social
CMP-596403,2025-02-07,APAC,6774.0,168,10.0,72.32,3387.7,email,cpc
CMP-670512,2024-09-02,NA,18320.0,734,8.0,86.89,3239.36,email,paid_social
CMP-963319,2025-07-24,NA,9792.0,49,0.0,67.24,0.0,,organic
CMP-478526,2025-02-27,APAC,20911.0,934,24.0,175.02,8810.18,google,paid_social
CMP-818660,2024-02-17,NA,1786.0,21,1.0,15.48,516.38,partner,cpc
CMP-305349,09-Feb-2024,NA,28411.0,858,48.0,433.49,17723.45,meta,cpc
CMP-324289,2024-03-20,APAC,8371.0,254,12.0,168.92,3072.64,meta,cpc
CMP-387492,2024-10-11,EU,20279.0,120,4.0,334.73,1845.07,(not set),organic
CMP-546070,2025-03-30,LATAM,7315.0,201,5.0,,970.37,meta,
CMP-687354,2024-04-22,EU,10895.0,98,5.0,191.27,1457.91,google,paid_social
CMP-126524,14-Dec-2024,NA,13437.0,400,12.0,69.84,5035.27,google,(none)
CMP-517641,2025-09-12,LATAM,9938.0,255,10.0,118.11,2748.07,google,cpc
CMP-492383,2025-07-15,LATAM,11494.0,233,21.0,79.94,5238.66,email,cpc
CMP-911513,2024-07-10,APAC,6803.0,275,2.0,119.7,589.08,email,organic
CMP-908184,2024-08-17,APAC,12262.0,63,3.0,190.41,489.57,email,organic
CMP-282212,2024-08-19,EU,5485.0,90,4.0,73.95,1211.33,google,affiliate
CMP-980673,2024-02-21,APAC,5306.0,89,2.0,24.43,,partner,cpc
CMP-222994,2025-06-26,NA,3493.0,36,0.0,50.9,0.0,partner,organic
CMP-883945,2024-11-14,LATAM,15123.0,384,37.0,205.19,15534.25,partner,(none)
CMP-776153,2024-04-30,NA,9914.0,144,5.0,98.69,1953.92,email,(none)
CMP-847960,14-May-2025,NA,6784.0,216,1.0,105.26,202.04,email,paid_social
CMP-838474,20-Jan-2024,EU,23085.0,751,,205.52,,,(none)
CMP-563555,2024-10-19,NA,10389.0,113,6.0,106.06,2953.67,meta,organic
CMP-736249,2025-05-31,APAC,8023.0,109,8.0,65.22,2781.19,partner,organic
CMP-444406,2024-10-03,LATAM,11984.0,91,2.0,64.79,524.08,(not set),organic
CMP-857213,2024-06-02,EU,10992.0,239,3.0,164.67,1262.68,google,organic
CMP-921417,2025-09-19,EU,4174.0,38,1.0,69.3,231.04,(not set),affiliate
CMP-656464,2025-01-26,EU,4409.0,139,7.0,21.46,3103.16,meta,(none)
CMP-786927,2025-05-12,APAC,21441.0,564,25.0,134.42,10491.45,google,cpc
CMP-818660,2024-11-08,APAC,24541.0,691,16.0,$187.36,7259.72,tiktok,organic
CMP-845108,2024-09-29,EU,8110.0,215,12.0,86.96,4882.31,email,organic
CMP-366086,2025-09-14,APAC,24765.0,840,18.0,344.07,6179.16,tiktok,organic
