shipment_id,order_id,warehouse_id,carrier,ship_date,promised_delivery_date,actual_delivery_date,shipping_cost,status
SHP-471680965,ORD-3156091,WH-007,DHL,2025-08-20,2025-08-22,2025-08-22,14.07,delivered
SHP-802196873,ORD-7217973,WH-003,Maersk,2025-05-21,2025-05-23,2025-05-24,34.02,label_created
SHP-781941792,ORD-3197505,WH-009,UPS,2025-07-18,2025-07-23,2025-07-23,30.13,label_created
SHP-382816918,ORD-5717859,WH-009,Maersk,2024-12-18,2024-12-23,2024-12-24,19.24,exception
SHP-324440660,ORD-6404674,WH-006,CEVA,2024-11-20,2024-11-27,2024-11-28,27.54,delivered
SHP-575812870,ORD-9456675,WH-016,USPS,2025-10-04,2025-10-11,2025-10-10,16.34,delivered
SHP-878307767,ORD-1894034,WH-016,FedEx,2025-08-05,2025-08-15,2025-08-15,42.28,delivered
SHP-283284359,ORD-8447393,,FedEx,2025-01-09,2025-01-14,2025-01-14,19.18,delivered
SHP-337533383,ORD-6312624,WH-010,Maersk,2025-04-08,2025-04-13,2025-04-13,16.3,delivered
SHP-168504232,ORD-5307845,WH-012,USPS,2024-06-08,2024-06-10,2024-06-10,37.58,in_transit
SHP-454777201,ORD-2444965,WH-016,CEVA,2025-12-08,2025-12-13,2025-12-13,6.74,delivered
SHP-272643832,ORD-5460532,WH-016,Maersk,2025-11-07,2025-11-12,,17.26,label_created
SHP-164013810,ORD-9647926,WH-012,UPS,2024-11-13,2024-11-15,2024-11-15,21.77,delivered
SHP-724016541,ORD-7074306,,UPS,2024-07-26,2024-07-31,2024-07-31,43.05,returned
SHP-118274302,ORD-3304609,WH-009,DB Schenker,2024-04-25,2024-04-30,2024-05-07,45.92,delivered
SHP-565166970,ORD-8668940,WH-010,FedEx,2024-01-08,2024-01-15,2024-01-15,36.09,
SHP-151107218,ORD-4830876,WH-011,FedEx,2024-08-17,2024-08-19,2024-08-19,26.69,delivered
SHP-672304911,ORD-8352029,WH-013,DB Schenker,2024-06-23,2024-06-30,2024-06-30,32.91,delivered
SHP-716301943,ORD-8429053,WH-009,FedEx,2025-10-07,2025-10-14,2025-10-14,23.39,delivered
SHP-754330996,ORD-6707028,WH-008,Maersk,2025-11-27,2025-12-02,2025-12-02,18.55,delivered
SHP-786539133,ORD-6766130,WH-003,Maersk,2025-08-21,2025-08-28,2025-08-28,45.93,returned
SHP-181624641,ORD-9054096,WH-008,FedEx,2024-06-10,2024-06-17,2024-06-17,10.85,returned
SHP-741122672,ORD-7305351,WH-005,DB Schenker,2024-02-08,2024-02-11,2024-02-10,20.55,in_transit
SHP-784140047,ORD-1281416,WH-009,FedEx,2024-11-13,2024-11-20,2024-11-19,43.76,delivered
SHP-647397021,ORD-4808824,WH-013,FedEx,2024-06-13,2024-06-20,2024-06-21,36.37,delivered
SHP-766296576,ORD-6437013,WH-004,USPS,2025-06-20,2025-06-30,2025-06-30,7.22,in_transit
SHP-452569960,ORD-5585437,WH-013,FedEx,2025-07-10,2025-07-15,2025-07-15,6.97,
SHP-564081918,ORD-7436648,WH-012,DHL,2025-01-24,2025-01-27,2025-01-27,27.69,delivered
SHP-619460806,ORD-4956108,WH-008,DHL,2024-08-30,2024-09-01,,26.34,delivered
SHP-963108341,ORD9926201,WH-006,UPS,2024-04-14,2024-04-24,2024-04-24,24.61,label_created
SHP-685543728,ORD-5637979,WH-014,DHL,2024-12-21,2024-12-26,2024-12-25,18.7,delivered
SHP-892722378,ORD-5730739,WH-015,FedEx,2024-08-12,2024-08-15,2024-08-14,47.44,delivered
SHP-856942450,ORD-9145538,WH-010,DB Schenker,2024-11-08,2024-11-10,2024-11-10,17.42,delivered
SHP-783389753,ORD-8404763,,FedEx,2024-11-07,2024-11-10,2024-11-09,26.58,label_created
SHP-881521748,ORD-1132416,WH-004,Maersk,2024-05-05,2024-05-07,2024-05-08,23.01,delivered
SHP-767158437,ORD-8342807,WH-013,Maersk,2025-06-26,2025-07-06,2025-07-05,13.15,in_transit
SHP-436396873,ORD-5715230,WH-016,FedEx,2025-09-23,2025-09-25,2025-09-24,14.51,delivered
SHP-967453328,ORD-1798954,WH-002,Maersk,2025-06-18,2025-06-20,2025-06-19,44.57,delivered
SHP-749900072,ORD-9530202,WH-003,Maersk,2025-06-10,2025-06-20,2025-06-21,42.05,in_transit
SHP-239246865,ORD-1939996,,UPS,2024-03-18,2024-03-25,2024-03-27,14.36,exception
SHP-713827197,ORD-5938895,WH-016,USPS,2025-03-05,2025-03-12,2025-03-12,42.78,delivered
SHP-138340261,ORD-4425400,WH-013,CEVA,2024-04-07,2024-04-10,2024-04-09,14.79,delivered
SHP-306878521,ORD-7541666,WH-013,DB Schenker,2024-10-31,2024-11-02,2024-11-02,32.31,exception
SHP-315377157,ORD-8844062,WH-006,USPS,2025-05-03,2025-05-06,2025-05-08,9.41,delivered
SHP-551782447,ORD-1599460,WH-002,CEVA,2025-11-24,2025-11-27,2025-11-28,42.98,in_transit
SHP-580806096,ORD-5303554,WH-004,USPS,2024-07-05,2024-07-07,2024-07-07,8.16,delivered
SHP-888455302,ORD-2264449,WH-007,CEVA,2024-11-07,2024-11-09,2024-11-09,29.31,delivered
SHP-966983261,ORD-3524750,,UPS,2025-06-22,2025-06-29,2025-06-29,38.75,delivered
SHP-966978044,ORD-7482884,WH-005,CEVA,2024-01-12,2024-01-14,2024-01-13,10.91,delivered
SHP-847125650,ORD-7559711,WH-001,CEVA,2024-06-02,2024-06-07,2024-06-07,22.99,in_transit
SHP-855455547,ORD-5590286,WH-001,DB Schenker,2025-11-16,2025-11-18,2025-11-18,7.76,exception
SHP-143936896,ORD-2804879,WH-002,FedEx,2025-08-04,2025-08-14,2025-08-15,34.68,label_created
SHP-791022319,ORD-3119497,WH-008,DHL,2025-06-11,2025-06-16,2025-06-17,18.91,delivered
SHP-853460879,ORD-8611679,WH-010,UPS,2025-05-31,2025-06-05,2025-06-05,29.49,in_transit
SHP-313156528,ORD-8095753,WH-007,Maersk,2025-02-17,24/02/2025,2025-02-24,45.17,delivered
SHP-128078051,ORD-7044794,WH-013,FedEx,2025-04-18,2025-04-23,2025-04-23,18.85,delivered
SHP-493868568,ORD-1251229,WH-001,UPS,2025-01-14,2025-01-24,2025-01-25,8.04,in_transit
SHP-132255630,ORD-6102601,WH-004,DHL,2025-06-11,2025-06-18,2025-06-19,34.38,delivered
SHP-674692802,ORD-2046981,WH-014,USPS,2025-08-25,2025-09-04,2025-09-04,39.05,in_transit
SHP-359160381,ORD-8556002,WH-007,Maersk,2025-04-28,2025-05-05,2025-05-05,46.23,in_transit
SHP-141630613,ORD-5930083,,DHL,2025-11-23,26/11/2025,2025-11-26,12.63,delivered
SHP-775565625,ORD-1912594,WH-004,Maersk,2024-01-22,2024-01-27,2024-01-27,22.47,delivered
SHP-382400766,ORD-2778784,WH-013,DHL,2025-01-11,2025-01-13,2025-01-13,41.45,delivered
SHP-436598114,ORD-3622626,,Maersk,2025-04-01,2025-04-08,2025-04-08,39.89,delivered
SHP-249661231,ORD-8469733,WH-009,FedEx,2025-12-24,2025-12-31,2025-12-31,32.24,delivered
SHP-321282345,ORD-6165354,WH-004,FedEx,2025-09-14,2025-09-24,2025-09-25,17.31,delivered
SHP-539669882,ORD-8232933,WH-007,USPS,2025-03-04,2025-03-09,,17.93,label_created
SHP-616368256,ORD-8252609,WH-009,DHL,2025-05-22,2025-06-01,2025-06-01,11.21,delivered
SHP-539749599,ORD-3303205,WH-012,Maersk,2024-09-03,2024-09-08,2024-09-08,44.72,delivered
SHP-456082123,ORD-6490412,WH-008,DB Schenker,2025-01-03,2025-01-05,,13.26,delivered
SHP-663871553,ORD-7954558,WH-016,UPS,2024-07-31,2024-08-02,,30.06,delivered
SHP-339306342,ORD-6811247,WH-007,USPS,2025-12-10,2025-12-15,2025-12-15,30.54,delivered
SHP-159361124,ORD-8314128,,CEVA,2024-02-19,2024-02-29,2024-02-29,21.52,delivered
SHP-606027472,ORD-3808769,WH-011,USPS,2024-01-20,2024-01-22,2024-01-23,20.81,in_transit
SHP-946865360,ORD-2994604,WH-010,Maersk,2025-04-28,30/04/2025,2025-05-01,34.08,delivered
SHP-448782261,ORD-4931264,WH-007,CEVA,2025-04-19,2025-04-21,2025-04-21,22.31,delivered
SHP-207918149,ORD-1975657,WH-011,FedEx,2024-10-02,2024-10-04,2024-10-04,16.71,
SHP-582574124,ORD-9791033,WH-010,DB Schenker,2025-08-08,2025-08-10,2025-08-10,22.76,label_created
SHP-216355899,ORD-6569513,WH-002,CEVA,2025-10-20,2025-10-22,2025-10-22,39.92,delivered
SHP-967565515,ORD-5362658,WH-006,UPS,2024-03-15,2024-03-25,2024-03-25,46.59,delivered
SHP-651295503,ORD-6388895,WH-008,DB Schenker,2025-08-08,2025-08-10,2025-08-09,32.71,delivered
SHP-757517227,ORD-5372976,WH-014,FedEx,2024-02-08,2024-02-11,2024-02-11,38.85,delivered
SHP-119409632,ORD-2137304,WH-008,DB Schenker,2025-04-28,2025-05-05,2025-05-06,28.38,in_transit
SHP-962606114,ORD-2762356,WH-012,UPS,2024-03-26,2024-03-29,2024-03-30,32.24,
SHP-691456803,ORD-3246338,WH-004,DHL,2025-05-16,2025-05-26,2025-05-27,47.5,exception
SHP-767974480,ORD-8939006,WH-003,DB Schenker,2025-03-05,2025-03-08,2025-03-13,24.41,delivered
SHP-439972816,ORD-1693418,WH-006,FedEx,2024-01-31,2024-02-10,2024-02-10,8.78,delivered
SHP-509948363,ORD-4302420,WH-007,DB Schenker,2024-12-06,2024-12-16,2024-12-16,46.19,delivered
SHP-535005878,ORD-8866000,WH-014,DB Schenker,2024-05-28,2024-05-30,2024-05-30,39.31,delivered
SHP-167238744,ORD-7846698,WH-006,CEVA,2025-05-22,2025-05-24,2025-05-25,22.73,delivered
SHP-161371755,ORD-3805132,WH-006,USPS,2025-06-28,2025-07-03,2025-07-03,47.26,delivered
SHP-946174918,ORD-6833843,WH-007,UPS,2024-06-25,2024-07-05,2024-07-06,20.51,label_created
SHP-282846999,ORD-2897239,WH-004,DHL,2024-08-17,2024-08-20,2024-08-20,21.63,delivered
SHP-376628334,ORD9631182,WH-006,FedEx,2025-03-17,2025-03-22,2025-03-22,31.61,delivered
SHP-742302023,ORD-6663945,WH-004,Maersk,2024-08-08,2024-08-15,2024-08-22,17.52,delivered
SHP-230318068,ORD-6827835,WH-013,DHL,2024-05-28,2024-06-07,2024-06-07,35.34,returned
SHP-746101979,ORD-1300034,,UPS,2025-03-08,2025-03-10,2025-03-11,12.42,delivered
SHP-752815948,ORD-2301448,WH-009,UPS,2025-11-28,2025-12-01,2025-12-01,10.54,in_transit
SHP-529813242,ORD-3377850,WH-001,DHL,2025-07-07,2025-07-09,2025-07-09,28.46,delivered
SHP-999115199,ORD-7608657,WH-003,DB Schenker,2025-02-10,2025-02-13,2025-02-12,29.33,delivered
SHP-525462468,ORD-9417063,WH-006,UPS,2024-02-10,2024-02-20,2024-02-20,10.48,delivered
SHP-708322978,ORD-7632200,WH-006,USPS,2025-04-28,2025-05-08,2025-05-08,46.5,in_transit
SHP-268668165,ORD-9766004,WH-014,DB Schenker,2025-07-05,2025-07-15,2025-07-16,30.08,delivered
SHP-568394056,ORD-4516375,WH-004,UPS,2024-08-09,2024-08-14,2024-08-14,12.34,returned
SHP-282087646,ORD-3335376,WH-007,Maersk,2024-11-23,2024-11-28,2024-12-01,19.08,in_transit
SHP-961858903,ORD-1925433,WH-004,Maersk,2024-08-03,2024-08-10,2024-08-10,39.61,
SHP-256822276,ORD-8014441,WH-016,CEVA,2024-01-25,01/02/2024,2024-02-01,27.98,delivered
SHP-676625636,ORD-5460912,WH-012,FedEx,2024-01-25,2024-01-28,2024-01-28,13.9,delivered
SHP-678530923,ORD-9125401,WH-010,CEVA,2025-08-24,2025-09-03,2025-09-04,10.32,in_transit
SHP-503818183,ORD-9214255,WH-013,DB Schenker,2024-10-08,2024-10-13,2024-10-13,24.09,delivered
SHP-979178940,ORD-8861151,WH-016,UPS,2025-05-16,2025-05-26,2025-05-27,20.17,returned
SHP-563459497,ORD-5529475,WH-007,DB Schenker,2025-07-26,2025-07-31,2025-08-02,33.55,delivered
SHP-420890886,ORD-3030490,WH-009,CEVA,2025-03-31,2025-04-02,2025-04-02,44.86,label_created
SHP-634089715,ORD-6918153,WH-007,UPS,2024-03-08,2024-03-10,2024-03-17,16.4,delivered
SHP-529713401,ORD-3144747,WH-004,CEVA,2024-11-23,2024-11-26,2024-11-27,41.92,delivered
SHP-586879121,ORD-6931328,WH-003,USPS,2024-07-27,2024-07-29,2024-07-30,44.66,returned
SHP-638122051,ORD-5233725,,USPS,2025-03-02,2025-03-04,2025-03-05,43.88,in_transit
SHP-266945284,ORD-9049341,,FedEx,2024-02-03,2024-02-06,2024-02-05,45.99,delivered
SHP-343090618,ORD4995996,WH-004,DHL,2025-06-23,30/06/2025,,41.37,
SHP-609856943,ORD-2660344,WH-003,DHL,2024-02-16,2024-02-18,,30.93,label_created
SHP-379680268,ORD-9079281,WH-015,Maersk,2024-12-03,2024-12-05,2024-12-05,23.21,delivered
SHP-998822717,ORD-4956705,WH-013,USPS,2025-03-18,2025-03-25,2025-03-25,26.65,delivered
SHP-704410763,ORD-6213851,WH-005,CEVA,2024-04-20,2024-04-30,2024-05-01,42.65,
SHP-938987151,ORD-2007869,WH-004,FedEx,2025-09-20,2025-09-30,2025-09-29,18.66,delivered
SHP-301019978,ORD-3195514,WH-007,Maersk,2024-10-26,2024-10-29,2024-10-30,12.69,delivered
SHP-664110624,ORD-6151019,WH-008,CEVA,2024-12-06,2024-12-16,2024-12-16,11.91,in_transit
SHP-423402545,ORD-6934926,WH-008,DB Schenker,2025-06-01,2025-06-03,2025-06-03,40.73,in_transit
SHP-290527527,ORD-7286506,WH-012,DB Schenker,2024-05-07,2024-05-12,2024-05-19,37.98,delivered
SHP-700878765,ORD-1340341,WH-004,DHL,2024-06-12,2024-06-22,2024-06-23,26.9,exception
SHP-164046931,ORD-6213866,,FedEx,2025-03-18,2025-03-23,2025-03-26,17.54,delivered
SHP-734969100,ORD-9986490,WH-010,DB Schenker,2024-08-15,2024-08-20,2024-08-21,34.46,delivered
SHP-113297821,ORD-2934402,WH-002,FedEx,2025-05-20,2025-05-25,2025-05-25,7.61,
SHP-895403729,ORD-9766004,WH-016,DB Schenker,2025-07-04,2025-07-11,2025-07-11,29.87,delivered
SHP-590607520,ORD-9907824,WH-005,CEVA,2025-01-13,2025-01-15,2025-01-22,22.73,delivered
SHP-578502669,ORD-3440761,WH-014,UPS,2024-10-15,2024-10-20,2024-10-21,47.07,in_transit
SHP-445473526,ORD-5115158,,UPS,2025-12-20,23/12/2025,2025-12-24,27.32,delivered
SHP-960045983,ORD-4357791,WH-003,DB Schenker,2025-10-04,2025-10-09,2025-10-10,29.2,delivered
SHP-818268523,ORD-5097281,WH-015,Maersk,2025-02-11,2025-02-21,,35.92,delivered
SHP-229672591,ORD-4712677,,CEVA,2024-05-17,2024-05-27,2024-05-30,26.35,exception
SHP-744589564,ORD-5159648,,USPS,2024-07-10,2024-07-12,2024-07-12,15.43,returned
SHP-373725435,ORD-7786923,WH-012,USPS,2024-05-19,2024-05-29,2024-05-29,28.57,delivered
SHP-548440060,ORD-5782705,,UPS,2025-03-04,2025-03-11,2025-03-10,45.66,delivered
SHP-504043511,ORD-7883401,WH-001,DHL,2025-07-04,2025-07-09,2025-07-09,23.22,delivered
SHP-508596463,ORD-1224221,WH-016,FedEx,2025-07-01,2025-07-04,2025-07-04,34.54,delivered
SHP-475178447,ORD-4518907,WH-015,USPS,2024-05-07,2024-05-17,2024-05-17,47.08,delivered
SHP-597310737,ORD-4434447,WH-006,FedEx,2025-08-24,2025-08-31,2025-08-31,40.86,delivered
SHP-151665228,ORD-3388315,WH-002,Maersk,2024-03-22,2024-03-24,2024-03-24,33.68,exception
SHP-270206154,ORD-1595318,WH-011,FedEx,2025-09-28,2025-10-01,2025-09-30,36.91,delivered
SHP-877251355,ORD-2528246,WH-015,USPS,2025-08-21,2025-08-23,2025-08-24,45.33,delivered
SHP-718572195,ORD-7637283,WH-009,Maersk,2025-05-27,2025-05-29,2025-05-28,46.31,delivered
SHP-711775849,ORD-6746878,WH-011,CEVA,2025-04-17,2025-04-22,2025-04-22,46.7,delivered
SHP-518144221,ORD-3303205,WH-005,DB Schenker,2024-11-17,2024-11-22,2024-11-22,32.28,returned
SHP-632108501,ORD-6998133,WH-012,DHL,2025-05-02,2025-05-05,2025-05-05,22.16,delivered
SHP-917923536,ORD-9852238,WH-004,FedEx,2024-12-24,2024-12-31,2025-01-01,11.59,delivered
SHP-956084774,ORD-2080962,WH-010,DB Schenker,2025-07-02,2025-07-04,2025-07-03,22.19,delivered
SHP-336776380,ORD-8286917,WH-004,DB Schenker,2025-05-15,25/05/2025,2025-05-25,45.6,
SHP-475561922,ORD-5610907,WH-015,FedEx,2024-06-16,2024-06-26,2024-06-27,43.37,delivered
SHP-774111712,ORD-6624291,WH-002,Maersk,2024-02-17,2024-02-20,2024-02-23,27.99,delivered
SHP-387347560,ORD-8658481,WH-004,DB Schenker,2025-02-14,2025-02-24,2025-03-01,28.55,in_transit
SHP-860130365,ORD-3440676,WH-016,CEVA,2025-06-05,2025-06-10,,18.97,delivered
SHP-285064402,ORD-6877440,WH-015,FedEx,2025-12-14,2025-12-21,2025-12-21,25.09,delivered
SHP-797764557,ORD-2081868,WH-004,FedEx,2024-01-05,2024-01-12,2024-01-11,36.01,delivered
SHP-963049203,ORD-1683161,WH-016,CEVA,2024-06-24,2024-06-29,2024-06-30,22.9,delivered
SHP-867415253,ORD-3212087,WH-009,UPS,2024-06-06,2024-06-13,,13.9,in_transit
SHP-227683226,ORD-7900965,WH-008,USPS,2025-06-17,2025-06-27,2025-06-28,28.72,in_transit
SHP-485388784,ORD-8984543,,DHL,2025-03-08,2025-03-15,2025-03-15,15.46,
SHP-672650180,ORD-1004447,WH-015,Maersk,2025-04-16,2025-04-26,2025-04-26,46.92,delivered
SHP-570538666,ORD-7232576,WH-004,Maersk,2024-07-14,2024-07-16,2024-07-16,22.39,delivered
SHP-855907132,ORD-5696830,WH-009,FedEx,2024-07-15,2024-07-17,2024-07-17,44.21,in_transit
SHP-647560636,ORD-7980358,WH-003,DHL,2024-09-27,2024-09-30,2024-09-30,15.47,delivered
SHP-606460436,ORD-9628387,WH-013,UPS,2024-04-23,2024-05-03,,13.95,delivered
SHP-600503765,ORD-4247179,WH-011,DB Schenker,2024-09-24,2024-10-04,2024-10-04,31.91,in_transit
SHP-914767184,ORD5352420,WH-007,DB Schenker,2025-02-22,2025-02-24,2025-03-03,38.73,delivered
SHP-639300566,ORD-8876559,WH-009,DB Schenker,2024-07-08,2024-07-15,2024-07-14,29.8,delivered
SHP-337978398,ORD-6424054,WH-004,FedEx,2024-03-24,2024-03-29,,15.65,in_transit
SHP-602700995,ORD-9575650,WH-012,DHL,2024-04-19,2024-04-29,2024-04-30,7.59,delivered
SHP-370983455,ORD-2252393,,Maersk,2024-10-12,2024-10-19,2024-10-19,31.97,delivered
SHP-760382131,ORD-6783099,,DB Schenker,2025-04-07,2025-04-17,2025-04-17,11.5,label_created
SHP-759433119,ORD-5322933,WH-002,DHL,2025-11-02,2025-11-12,2025-11-12,20.41,delivered
SHP-471721699,ORD-7350979,WH-003,DB Schenker,2025-11-10,2025-11-13,2025-11-13,34.38,delivered
SHP-233233271,ORD-7887097,WH-003,DB Schenker,2025-09-15,2025-09-18,2025-09-25,10.12,exception
SHP-854328070,ORD-9430334,WH-004,DB Schenker,2025-01-14,2025-01-16,2025-01-18,11.34,exception
SHP-867163657,ORD-1082663,,DHL,2025-03-10,2025-03-15,,8.59,delivered
SHP-269148071,ORD-7516620,WH-011,USPS,2025-04-19,2025-04-24,,47.84,delivered
SHP-664330791,ORD-8675914,WH-001,DB Schenker,2025-12-06,16/12/2025,2025-12-15,22.26,in_transit
SHP-760275615,ORD-3216449,WH-014,UPS,2024-03-19,2024-03-29,2024-04-01,44.04,label_created
SHP-933979900,ORD-1088496,WH-006,DB Schenker,2024-05-08,11/05/2024,,18.33,
SHP-272403505,ORD-8936280,WH-005,FedEx,2024-01-29,08/02/2024,2024-02-08,37.63,delivered
SHP-759815503,ORD-6475809,WH-014,DB Schenker,2025-08-10,2025-08-12,2025-08-13,15.2,delivered
SHP-144381822,ORD-4337725,WH-006,UPS,2025-11-11,2025-11-18,2025-11-17,26.93,in_transit
SHP-873621599,ORD-5853618,WH-005,CEVA,2024-09-09,2024-09-16,2024-09-15,40.63,delivered
SHP-770693476,ORD-8110462,WH-011,Maersk,2025-07-24,2025-07-26,2025-07-25,40.29,in_transit
SHP-448453167,ORD-8821165,WH-007,USPS,2025-09-15,22/09/2025,2025-09-23,39.36,delivered
SHP-159272537,ORD-8005738,WH-016,DB Schenker,2025-04-16,2025-04-23,2025-04-23,40.6,delivered
SHP-173104176,ORD-4476816,WH-013,USPS,2024-08-26,2024-08-31,2024-09-01,14.88,exception
SHP-732121115,ORD-3158043,WH-005,CEVA,2024-01-25,2024-02-04,2024-02-04,26.25,delivered
SHP-708965707,ORD-9036461,WH-004,CEVA,2025-01-08,2025-01-18,2025-01-19,26.36,delivered
SHP-834621776,ORD-7335700,WH-008,USPS,2025-11-23,2025-11-30,,43.4,delivered
SHP-222373684,ORD-7824456,WH-008,USPS,2024-06-10,2024-06-15,2024-06-18,18.47,exception
SHP-290568264,ORD-6877440,WH-010,USPS,2024-10-22,2024-10-24,2024-10-24,45.12,label_created
SHP-460730632,ORD-2694931,WH-008,UPS,2025-05-04,2025-05-11,2025-05-11,24.93,exception
SHP-245139202,ORD-5610907,WH-002,UPS,2025-12-03,2025-12-10,2025-12-10,34.13,delivered
SHP-217433690,ORD-8155535,,UPS,2024-01-25,2024-02-04,2024-02-04,17.29,delivered
SHP-310087012,ORD-9780909,WH-004,USPS,2025-07-31,2025-08-05,2025-08-04,23.23,delivered
SHP-490888283,ORD-2296003,WH-004,DB Schenker,2024-07-02,2024-07-05,2024-07-12,35.81,in_transit
SHP-461128307,ORD-4447445,WH-014,DHL,2024-07-22,2024-07-24,2024-07-24,27.54,delivered
SHP-917285944,ORD-4554717,WH-016,FedEx,2025-02-18,2025-02-28,2025-02-28,45.09,delivered
SHP-737570471,ORD-3060264,WH-007,DHL,2024-11-25,2024-11-27,2024-11-27,36.96,in_transit
SHP-474989256,ORD-9341691,WH-014,DB Schenker,2024-10-22,2024-10-29,2024-10-29,29.7,delivered
SHP-974739312,ORD-8058774,WH-009,DB Schenker,2025-03-21,2025-03-28,,43.24,delivered
SHP-619333386,ORD-1656097,WH-005,CEVA,2024-09-26,2024-10-06,2024-10-06,33.95,delivered
SHP-463360131,ORD-5044020,WH-011,DHL,2025-08-09,2025-08-12,2025-08-13,33.19,delivered
SHP-447171288,ORD-8350625,WH-002,FedEx,2025-05-21,2025-05-31,2025-05-31,16.35,label_created
SHP-634069503,ORD-4106191,,FedEx,2024-02-26,2024-03-02,2024-03-02,22.58,delivered
SHP-622493054,ORD-4106191,WH-009,DHL,2025-09-19,2025-09-29,2025-09-30,34.7,delivered
SHP-496207772,ORD-1158185,WH-015,CEVA,2024-01-09,2024-01-19,2024-01-19,43.46,
SHP-716683377,ORD-3779727,WH-007,Maersk,2025-09-29,2025-10-04,2025-10-04,19.25,delivered
SHP-876092571,ORD-8216132,WH-009,DB Schenker,2025-09-08,2025-09-11,2025-09-11,15.05,delivered
SHP-181132067,ORD-5913557,WH-010,CEVA,2025-11-11,2025-11-18,2025-11-19,30.94,exception
SHP-862656792,ORD-5489698,WH-009,Maersk,2025-11-17,2025-11-22,2025-11-21,8.82,in_transit
SHP-752378642,ORD-5873302,WH-002,FedEx,2024-01-10,2024-01-17,2024-01-17,36.01,returned
SHP-189399221,ORD-6849547,WH-006,USPS,2025-11-10,2025-11-12,2025-11-12,35.53,
SHP-529801386,ORD-7650863,WH-016,UPS,2025-07-25,2025-08-01,2025-08-01,20.91,delivered
SHP-704381238,ORD-7750460,WH-007,DHL,2024-05-09,2024-05-16,2024-05-18,43.49,delivered
SHP-451065434,ORD-1331013,WH-005,Maersk,2025-03-01,2025-03-06,2025-03-06,27.09,delivered
SHP-689666194,ORD-7544512,WH-002,CEVA,2025-09-17,2025-09-22,2025-09-22,33.12,delivered
SHP-769200951,ORD-4128195,WH-008,CEVA,2025-11-10,2025-11-15,2025-11-15,14.8,delivered
SHP-477899994,ORD-3896662,,FedEx,2024-01-17,2024-01-22,2024-01-22,23.53,delivered
SHP-761930899,ORD-4632982,WH-006,Maersk,2025-05-14,2025-05-16,2025-05-17,42.22,in_transit
SHP-353483703,ORD-6389492,WH-012,DHL,2025-02-11,2025-02-14,2025-02-14,14.94,in_transit
SHP-222466768,ORD-6519016,WH-004,DB Schenker,2025-05-13,2025-05-18,2025-05-17,22.4,label_created
SHP-918561309,ORD-5864963,WH-002,UPS,2025-12-26,2025-12-29,2025-12-29,19.36,in_transit
SHP-205609754,ORD-8348051,WH-010,USPS,2025-04-28,2025-05-05,2025-05-06,12.35,delivered
SHP-509898808,ORD-3836738,,FedEx,2025-08-25,2025-09-04,2025-09-09,18.17,in_transit
SHP-885272870,ORD-2296003,WH-008,FedEx,2025-05-08,2025-05-18,2025-05-18,15.78,delivered
SHP-954686415,ORD-3159142,WH-010,FedEx,2025-07-17,2025-07-27,2025-07-27,44.79,delivered
SHP-613031367,ORD-8886446,WH-016,USPS,2025-01-25,2025-01-27,2025-01-27,37.13,delivered
SHP-551520270,ORD-8163591,WH-009,USPS,2025-03-12,2025-03-14,2025-03-14,19.28,delivered
SHP-484594336,ORD-2857964,WH-006,Maersk,2025-01-18,2025-01-21,2025-01-22,38.06,delivered
SHP-108584588,ORD-2686125,WH-006,DHL,2025-12-24,2026-01-03,2026-01-10,6.93,label_created
SHP-378266457,ORD-7087738,WH-006,USPS,2024-11-21,2024-11-26,2024-11-27,28.11,delivered
SHP-323713310,ORD-1058379,WH-015,UPS,2025-07-08,2025-07-15,2025-07-16,16.51,delivered
SHP-222755458,ORD-3895256,WH-004,USPS,2024-02-27,2024-03-08,,10.8,delivered
SHP-558923899,ORD-3768973,WH-003,USPS,2024-11-18,2024-11-21,2024-11-28,43.12,in_transit
SHP-999410297,ORD-2423232,WH-004,FedEx,2024-09-23,2024-09-25,2024-09-26,14.37,exception
SHP-337559261,ORD-5041024,WH-004,UPS,2024-02-06,2024-02-16,,40.54,exception
SHP-840400343,ORD-3119497,WH-016,USPS,2025-09-08,2025-09-10,2025-09-10,23.36,delivered
SHP-741488532,ORD-8502834,WH-008,Maersk,2025-09-17,2025-09-24,2025-09-23,6.6,delivered
SHP-873123956,ORD-3034113,WH-008,Maersk,2024-11-30,2024-12-10,2024-12-10,36.77,delivered
SHP-410283524,ORD-9016775,WH-013,Maersk,2025-03-22,27/03/2025,,31.05,delivered
SHP-229641785,ORD-6489893,WH-008,USPS,2025-07-10,2025-07-15,2025-07-15,20.46,delivered
SHP-620118622,ORD-2295817,WH-002,Maersk,2024-06-25,2024-06-28,2024-07-05,17.82,delivered
SHP-937256675,ORD-7459379,WH-010,UPS,2024-04-23,2024-04-26,2024-04-27,9.1,in_transit
SHP-520483312,ORD-4769981,WH-004,Maersk,2024-01-13,2024-01-15,2024-01-16,45.54,delivered
SHP-130959843,ORD-4582446,,UPS,2025-05-28,2025-06-02,2025-06-03,26.75,returned
SHP-460035062,ORD-3328323,WH-016,Maersk,2024-09-12,2024-09-19,2024-09-19,9.59,in_transit
SHP-451328656,ORD-1010910,WH-002,Maersk,2024-01-30,04/02/2024,2024-02-04,42.48,delivered
SHP-235639730,ORD-4120398,WH-008,UPS,2025-07-01,2025-07-04,2025-07-04,17.71,in_transit
