"date","product_type","telemetry_rows","avg_disconnects","crash_rate","avg_temp_c","claims","approved_claims","claim_rate_per_1k_orders"
2024-07-09,Speakers,4,0.250,0.0000,30.15,230,182,257.85
2024-02-27,Portable PA,6,0.000,0.0000,33.95,66,56,203.70
2025-09-21,Aviation Headsets,2,0.500,0.0000,27.10,60,45,333.33
2024-09-01,Portable PA,3,0.000,0.0000,26.50,66,56,203.70
2024-02-11,Headphones,178,0.431,0.0230,32.41,380,302,241.73
2024-02-19,Speakers,4,1.250,0.0000,35.73,230,182,257.85
2024-01-04,Portable PA,9,0.000,0.0000,32.50,66,56,203.70
2025-06-25,Headphones,150,0.542,0.0205,32.61,380,302,241.73
2024-10-02,Earbuds,28,0.192,0.0000,33.51,358,282,246.05
2025-10-10,Headphones,145,0.555,0.0139,32.24,380,302,241.73
2025-03-12,Home Theater,11,0.300,0.0000,30.37,146,111,253.47
2025-09-01,Earbuds,20,0.375,0.0500,35.15,358,282,246.05
2025-03-03,Aviation Headsets,4,0.500,0.0000,32.03,60,45,333.33
2024-06-02,Speakers,5,0.800,0.0000,33.78,230,182,257.85
2024-12-01,Speakers,7,0.500,0.0000,33.86,230,182,257.85
2024-02-12,Home Theater,16,0.214,0.0000,32.31,146,111,253.47
2025-08-24,Earbuds,28,0.565,0.0357,31.09,358,282,246.05
2025-08-03,Headphones,167,0.370,0.0182,31.77,380,302,241.73
2024-08-13,Earbuds,21,0.579,0.0000,32.92,358,282,246.05
2024-10-16,Speakers,8,0.571,0.0000,27.79,230,182,257.85
2025-12-17,Headphones,159,0.343,0.0126,32.71,380,302,241.73
2025-10-07,Headphones,159,0.401,0.0194,31.43,380,302,241.73
2024-11-18,Earbuds,18,0.467,0.0000,34.16,358,282,246.05
2024-01-08,Home Theater,13,0.222,0.0000,35.13,146,111,253.47
2025-08-31,Home Theater,12,0.273,0.0000,30.11,146,111,253.47
2025-01-10,Headphones,159,0.426,0.0000,32.32,380,302,241.73
2025-07-06,Earbuds,22,0.526,0.0000,32.38,358,282,246.05
2024-10-11,Home Theater,9,0.000,0.1111,32.80,146,111,253.47
2024-06-16,Speakers,3,1.000,0.0000,32.40,230,182,257.85
2024-02-02,Earbuds,22,0.789,0.0000,29.10,358,282,246.05
2024-01-01,Aviation Headsets,3,0.000,0.0000,33.73,60,45,333.33
2024-08-23,Home Theater,7,0.200,0.0000,31.44,146,111,253.47
2024-12-18,Headphones,154,0.457,0.0132,31.68,380,302,241.73
2025-11-30,Earbuds,21,0.588,0.0000,31.45,358,282,246.05
2024-08-28,Aviation Headsets,3,0.000,0.0000,31.67,60,45,333.33
2025-01-21,Headphones,164,0.500,0.0123,32.50,380,302,241.73
2024-10-03,Aviation Headsets,2,0.000,0.0000,29.55,60,45,333.33
2024-08-07,Earbuds,20,0.368,0.0000,33.97,358,282,246.05
2024-02-05,Speakers,9,0.375,0.0000,30.51,230,182,257.85
2025-08-24,Aviation Headsets,2,0.000,0.0000,28.60,60,45,333.33
2024-11-12,Earbuds,18,0.571,0.0000,30.62,358,282,246.05
2024-03-07,Headphones,149,0.454,0.0000,32.27,380,302,241.73
2025-06-15,Home Theater,5,0.000,0.0000,35.72,146,111,253.47
2024-10-26,Headphones,187,0.343,0.0164,32.37,380,302,241.73
2024-02-19,Home Theater,10,0.100,0.0000,28.94,146,111,253.47
2025-09-12,Portable PA,5,0.600,0.2000,32.58,66,56,203.70
2024-06-29,Speakers,5,0.667,0.0000,32.72,230,182,257.85
2025-07-13,Headphones,168,0.452,0.0120,32.16,380,302,241.73
2024-01-02,Earbuds,16,0.533,0.0000,31.96,358,282,246.05
2024-05-22,Portable PA,5,0.000,0.0000,34.96,66,56,203.70
2024-02-08,Aviation Headsets,2,0.500,0.0000,38.70,60,45,333.33
2025-12-18,Home Theater,9,0.143,0.0000,29.41,146,111,253.47
2025-03-28,Aviation Headsets,1,0.000,0.0000,29.60,60,45,333.33
2024-06-18,Portable PA,6,0.000,0.0000,29.78,66,56,203.70
2024-03-06,Headphones,194,0.413,0.0052,32.02,380,302,241.73
2024-01-28,Earbuds,20,0.438,0.0000,34.06,358,282,246.05
2025-03-18,Speakers,6,1.167,0.0000,34.38,230,182,257.85
2024-12-20,Earbuds,19,0.611,0.0000,32.59,358,282,246.05
2025-11-18,Portable PA,5,0.400,0.0000,31.94,66,56,203.70
2024-03-12,Aviation Headsets,4,0.000,0.0000,29.63,60,45,333.33
2024-03-13,Speakers,3,0.667,0.0000,34.50,230,182,257.85
2024-10-09,Portable PA,6,0.000,0.0000,31.93,66,56,203.70
2024-03-29,Portable PA,5,0.250,0.0000,32.18,66,56,203.70
2025-01-07,Headphones,169,0.430,0.0060,32.01,380,302,241.73
2025-04-08,Portable PA,4,0.500,0.0000,29.75,66,56,203.70
2025-01-26,Portable PA,7,0.000,0.0000,30.00,66,56,203.70
2024-06-16,Portable PA,8,0.000,0.0000,27.49,66,56,203.70
2024-07-05,Speakers,4,0.500,0.0000,33.83,230,182,257.85
2025-11-19,Earbuds,15,0.286,0.0000,30.57,358,282,246.05
2024-04-28,Headphones,160,0.455,0.0191,31.69,380,302,241.73
2024-06-17,Home Theater,10,0.111,0.0000,32.27,146,111,253.47
2024-12-29,Speakers,3,0.333,0.0000,34.70,230,182,257.85
2024-05-21,Portable PA,3,0.000,0.0000,41.40,66,56,203.70
2024-04-17,Speakers,7,0.286,0.0000,30.90,230,182,257.85
2025-09-17,Aviation Headsets,3,0.333,0.0000,31.17,60,45,333.33
2025-07-05,Earbuds,24,0.250,0.0000,31.66,358,282,246.05
2025-10-24,Headphones,144,0.457,0.0000,31.95,380,302,241.73
2024-12-29,Portable PA,12,0.000,0.0000,33.81,66,56,203.70
2025-02-20,Home Theater,7,0.429,0.0000,32.33,146,111,253.47
2025-02-24,Home Theater,7,0.000,0.0000,32.00,146,111,253.47
2025-05-04,Speakers,7,0.286,0.0000,28.13,230,182,257.85
2024-04-25,Headphones,179,0.494,0.0056,31.30,380,302,241.73
2024-02-04,Earbuds,27,0.417,0.0000,33.91,358,282,246.05
2024-04-11,Headphones,137,0.516,0.0074,31.50,380,302,241.73
2024-09-07,Aviation Headsets,2,0.000,0.0000,37.15,60,45,333.33
2024-05-31,Speakers,6,0.333,0.0000,28.92,230,182,257.85
2025-09-13,Headphones,174,0.468,0.0294,32.38,380,302,241.73
2025-08-21,Portable PA,6,0.167,0.0000,28.58,66,56,203.70
2024-05-24,Headphones,144,0.457,0.0071,30.97,380,302,241.73
2025-08-15,Headphones,141,0.427,0.0000,32.21,380,302,241.73
2024-11-01,Headphones,164,0.517,0.0062,32.22,380,302,241.73
2024-04-05,Headphones,168,0.433,0.0120,32.18,380,302,241.73
2024-07-20,Home Theater,9,0.125,0.0000,34.73,146,111,253.47
2025-07-30,Earbuds,23,0.381,0.0000,32.98,358,282,246.05
2024-03-14,Home Theater,6,0.333,0.0000,31.40,146,111,253.47
2025-04-16,Portable PA,8,0.286,0.0000,30.30,66,56,203.70
2025-11-14,Aviation Headsets,3,0.000,0.0000,25.10,60,45,333.33
2024-04-27,Headphones,177,0.417,0.0116,31.92,380,302,241.73
2024-02-17,Home Theater,13,0.231,0.0000,30.32,146,111,253.47
2025-10-03,Speakers,2,0.000,0.0000,27.45,230,182,257.85
2024-06-01,Portable PA,7,0.143,0.0000,28.39,66,56,203.70
2024-02-23,Aviation Headsets,3,0.000,0.0000,40.90,60,45,333.33
2024-02-13,Aviation Headsets,5,0.000,0.0000,31.74,60,45,333.33
2024-09-16,Speakers,8,0.286,0.1250,29.76,230,182,257.85
2024-10-14,Aviation Headsets,1,1.000,0.0000,23.30,60,45,333.33
2025-06-20,Aviation Headsets,5,0.200,0.0000,35.48,60,45,333.33
2025-07-19,Aviation Headsets,3,0.667,0.3333,28.43,60,45,333.33
2025-04-28,Earbuds,20,0.222,0.0000,31.68,358,282,246.05
2024-02-03,Portable PA,6,0.167,0.0000,31.65,66,56,203.70
2024-06-15,Earbuds,16,0.400,0.0000,31.55,358,282,246.05
2024-03-17,Aviation Headsets,1,1.000,0.0000,30.80,60,45,333.33
2025-08-02,Speakers,4,0.500,0.0000,38.90,230,182,257.85
2025-05-27,Speakers,5,0.600,0.0000,37.80,230,182,257.85
2024-02-21,Portable PA,3,0.000,0.0000,27.30,66,56,203.70
2024-08-03,Earbuds,21,0.526,0.0000,33.72,358,282,246.05
2024-12-04,Aviation Headsets,4,0.500,0.0000,32.75,60,45,333.33
2025-07-03,Earbuds,15,0.286,0.0000,33.29,358,282,246.05
2025-03-14,Speakers,4,0.667,0.0000,25.73,230,182,257.85
2024-09-02,Home Theater,8,0.250,0.0000,31.34,146,111,253.47
2025-02-10,Aviation Headsets,1,0.000,0.0000,32.10,60,45,333.33
2025-10-16,Home Theater,12,0.250,0.0000,31.23,146,111,253.47
2024-04-30,Aviation Headsets,2,0.000,0.0000,29.05,60,45,333.33
2025-09-08,Aviation Headsets,4,0.500,0.0000,31.13,60,45,333.33
2025-10-12,Portable PA,2,0.000,0.0000,32.15,66,56,203.70
2024-02-16,Aviation Headsets,4,1.000,0.0000,36.53,60,45,333.33
2025-11-13,Earbuds,21,0.294,0.1000,33.89,358,282,246.05
2024-08-30,Portable PA,6,0.400,0.0000,32.58,66,56,203.70
2024-12-14,Portable PA,4,0.500,0.0000,28.38,66,56,203.70
2024-08-18,Portable PA,3,0.500,0.0000,25.83,66,56,203.70
2025-10-20,Headphones,184,0.467,0.0110,30.42,380,302,241.73
2024-07-29,Aviation Headsets,2,0.000,0.0000,28.40,60,45,333.33
2025-05-07,Speakers,3,0.333,0.0000,29.00,230,182,257.85
2024-03-29,Home Theater,18,0.200,0.0000,30.58,146,111,253.47
2024-12-10,Aviation Headsets,1,0.000,0.0000,19.00,60,45,333.33
2024-07-29,Earbuds,20,0.333,0.0500,32.28,358,282,246.05
2024-04-27,Aviation Headsets,3,0.000,0.0000,28.77,60,45,333.33
2024-06-21,Home Theater,9,0.125,0.0000,30.41,146,111,253.47
2025-06-24,Headphones,157,0.486,0.0064,32.99,380,302,241.73
2025-11-03,Earbuds,18,0.375,0.0000,33.39,358,282,246.05
2025-02-06,Speakers,2,0.500,0.0000,35.10,230,182,257.85
2024-06-24,Earbuds,24,0.636,0.0000,32.19,358,282,246.05
2025-01-10,Aviation Headsets,2,0.000,0.0000,27.80,60,45,333.33
2024-03-15,Home Theater,17,0.125,0.0000,31.67,146,111,253.47
2025-03-03,Speakers,5,0.500,0.0000,33.86,230,182,257.85
2024-08-19,Earbuds,16,0.429,0.0000,34.23,358,282,246.05
2025-10-06,Headphones,168,0.470,0.0182,31.64,380,302,241.73
2024-12-16,Earbuds,14,0.667,0.0000,32.10,358,282,246.05
2025-09-24,Headphones,146,0.450,0.0069,32.40,380,302,241.73
2024-10-31,Speakers,9,0.250,0.0000,31.52,230,182,257.85
2024-10-16,Home Theater,10,0.300,0.0000,31.69,146,111,253.47
2024-05-21,Earbuds,36,0.576,0.0000,32.68,358,282,246.05
2025-11-11,Speakers,4,1.000,0.2500,39.43,230,182,257.85
2024-12-04,Headphones,180,0.378,0.0056,33.36,380,302,241.73
2024-08-01,Portable PA,4,0.333,0.0000,29.85,66,56,203.70
2025-08-04,Earbuds,14,0.231,0.0000,32.32,358,282,246.05
2024-03-04,Speakers,3,0.667,0.0000,34.43,230,182,257.85
2024-11-15,Aviation Headsets,3,0.000,0.0000,32.13,60,45,333.33
2024-11-03,Home Theater,9,0.444,0.0000,31.47,146,111,253.47
2025-07-18,Headphones,177,0.478,0.0057,31.59,380,302,241.73
2024-04-30,Portable PA,7,0.143,0.0000,27.96,66,56,203.70
2024-08-23,Earbuds,26,0.583,0.0385,32.55,358,282,246.05
2024-08-01,Headphones,169,0.483,0.0181,31.99,380,302,241.73
2024-11-23,Aviation Headsets,3,0.000,0.0000,28.60,60,45,333.33
2024-06-24,Speakers,6,0.500,0.0000,34.37,230,182,257.85
2025-03-14,Earbuds,13,0.364,0.0769,33.60,358,282,246.05
2024-08-18,Aviation Headsets,3,0.667,0.0000,29.67,60,45,333.33
2025-12-02,Home Theater,6,0.000,0.0000,30.33,146,111,253.47
2025-06-21,Home Theater,12,0.250,0.0833,32.76,146,111,253.47
2024-02-21,Speakers,2,0.000,0.0000,42.00,230,182,257.85
2024-09-12,Headphones,141,0.419,0.0216,31.51,380,302,241.73
2024-09-17,Portable PA,5,0.000,0.0000,33.42,66,56,203.70
2024-02-16,Earbuds,28,0.480,0.0000,30.66,358,282,246.05
2024-04-03,Headphones,141,0.405,0.0143,32.67,380,302,241.73
2024-07-23,Headphones,163,0.510,0.0189,31.68,380,302,241.73
2024-11-22,Home Theater,8,0.286,0.0000,37.44,146,111,253.47
2025-09-21,Speakers,7,0.600,0.1429,35.87,230,182,257.85
2025-03-02,Headphones,171,0.413,0.0178,31.85,380,302,241.73
2025-09-18,Home Theater,17,0.188,0.0000,32.18,146,111,253.47
2025-04-29,Aviation Headsets,1,0.000,0.0000,43.80,60,45,333.33
2025-04-11,Speakers,4,0.500,0.0000,36.33,230,182,257.85
2025-10-23,Earbuds,14,0.615,0.0000,33.06,358,282,246.05
2024-03-18,Home Theater,6,0.000,0.0000,33.78,146,111,253.47
2024-10-18,Portable PA,5,0.333,0.0000,31.60,66,56,203.70
2025-07-21,Portable PA,6,0.000,0.0000,33.02,66,56,203.70
2024-05-28,Headphones,169,0.367,0.0121,31.15,380,302,241.73
2024-08-07,Speakers,9,0.250,0.0000,31.89,230,182,257.85
2025-07-24,Portable PA,8,0.500,0.0000,32.90,66,56,203.70
2025-11-13,Speakers,5,0.400,0.0000,30.24,230,182,257.85
2025-07-05,Speakers,3,1.000,0.0000,33.23,230,182,257.85
2025-04-08,Home Theater,7,0.000,0.0000,28.24,146,111,253.47
2025-03-28,Portable PA,3,0.000,0.0000,29.30,66,56,203.70
2024-05-18,Speakers,4,0.250,0.0000,32.45,230,182,257.85
2024-03-04,Aviation Headsets,2,0.000,0.0000,33.70,60,45,333.33
2024-04-04,Portable PA,6,0.000,0.0000,35.75,66,56,203.70
2024-01-08,Earbuds,25,0.333,0.0000,29.37,358,282,246.05
2024-05-01,Earbuds,18,0.444,0.0556,32.42,358,282,246.05
2024-05-31,Home Theater,5,0.600,0.0000,33.36,146,111,253.47
2025-03-10,Earbuds,21,0.700,0.0000,33.25,358,282,246.05
2024-03-25,Earbuds,20,0.500,0.0000,30.83,358,282,246.05
2025-08-26,Portable PA,5,0.250,0.0000,33.38,66,56,203.70
2025-06-17,Speakers,4,1.000,0.0000,35.85,230,182,257.85
2025-10-02,Home Theater,9,0.250,0.0000,33.82,146,111,253.47
2024-10-01,Headphones,177,0.387,0.0114,32.02,380,302,241.73
2024-04-09,Portable PA,6,0.200,0.0000,35.68,66,56,203.70
2025-11-08,Earbuds,14,0.231,0.0000,30.52,358,282,246.05
2025-03-02,Aviation Headsets,3,0.000,0.0000,36.73,60,45,333.33
2024-02-02,Headphones,166,0.470,0.0121,32.14,380,302,241.73
2024-08-09,Portable PA,9,0.333,0.1111,32.91,66,56,203.70
2024-07-19,Earbuds,19,0.375,0.0526,31.77,358,282,246.05
2025-03-14,Home Theater,15,0.286,0.0000,32.05,146,111,253.47
2024-11-24,Earbuds,16,0.267,0.0000,29.69,358,282,246.05
2025-11-30,Aviation Headsets,2,0.000,0.5000,31.80,60,45,333.33
2024-01-10,Speakers,11,0.700,0.0000,30.57,230,182,257.85
2025-02-11,Speakers,4,0.500,0.0000,36.30,230,182,257.85
2025-01-26,Headphones,188,0.376,0.0161,31.31,380,302,241.73
2024-01-15,Headphones,135,0.484,0.0075,31.18,380,302,241.73
2025-02-10,Headphones,144,0.448,0.0000,31.52,380,302,241.73
2024-06-30,Speakers,1,1.000,0.0000,34.80,230,182,257.85
2024-04-26,Earbuds,13,0.385,0.0000,29.05,358,282,246.05
2025-06-03,Aviation Headsets,6,0.333,0.0000,28.42,60,45,333.33
2025-12-01,Headphones,167,0.432,0.0121,32.49,380,302,241.73
2024-11-16,Headphones,166,0.463,0.0123,31.88,380,302,241.73
2025-08-02,Headphones,164,0.409,0.0062,32.52,380,302,241.73
2025-10-29,Home Theater,16,0.333,0.0000,30.44,146,111,253.47
2024-05-02,Headphones,163,0.479,0.0123,32.53,380,302,241.73
2025-02-25,Aviation Headsets,1,0.000,0.0000,36.10,60,45,333.33
2025-03-11,Earbuds,20,0.412,0.0000,29.11,358,282,246.05
2025-02-25,Speakers,4,0.667,0.0000,34.73,230,182,257.85
2025-07-09,Aviation Headsets,1,0.000,0.0000,25.20,60,45,333.33
2024-01-24,Home Theater,8,0.333,0.0000,30.71,146,111,253.47
2024-01-12,Home Theater,14,0.333,0.0714,29.77,146,111,253.47
2024-01-21,Earbuds,22,0.400,0.0000,33.93,358,282,246.05
2025-10-19,Home Theater,10,0.100,0.0000,31.61,146,111,253.47
2024-04-08,Earbuds,22,0.316,0.0455,31.73,358,282,246.05
2025-07-28,Headphones,168,0.548,0.0120,31.96,380,302,241.73
2024-07-27,Earbuds,13,0.769,0.0000,33.15,358,282,246.05
2025-08-24,Portable PA,8,0.000,0.0000,26.78,66,56,203.70
2024-06-11,Earbuds,21,0.750,0.0000,32.63,358,282,246.05
2025-09-17,Headphones,163,0.409,0.0062,32.50,380,302,241.73
2024-11-03,Headphones,159,0.357,0.0064,32.16,380,302,241.73
2025-03-21,Home Theater,15,0.071,0.0000,31.19,146,111,253.47
2025-09-26,Headphones,156,0.564,0.0131,32.24,380,302,241.73
2024-01-18,Portable PA,1,0.000,0.0000,30.10,66,56,203.70
2024-09-05,Speakers,3,0.000,0.0000,35.07,230,182,257.85
2025-05-09,Earbuds,27,0.538,0.0000,34.00,358,282,246.05
2024-08-23,Portable PA,7,0.333,0.0000,32.63,66,56,203.70
2025-06-23,Earbuds,18,0.235,0.0000,31.64,358,282,246.05
2025-08-12,Speakers,5,0.667,0.0000,30.76,230,182,257.85
2024-04-21,Home Theater,8,0.333,0.0000,32.30,146,111,253.47
2024-01-22,Aviation Headsets,2,0.000,0.0000,30.80,60,45,333.33
2024-12-04,Earbuds,24,0.524,0.0000,30.95,358,282,246.05
2025-04-02,Home Theater,9,0.125,0.0000,32.58,146,111,253.47
2024-07-24,Aviation Headsets,3,0.000,0.3333,38.30,60,45,333.33
2025-02-10,Portable PA,5,0.000,0.0000,33.78,66,56,203.70
2024-02-13,Earbuds,18,0.563,0.0000,30.36,358,282,246.05
2024-07-17,Headphones,175,0.510,0.0118,32.17,380,302,241.73
2025-02-20,Portable PA,5,0.200,0.0000,27.18,66,56,203.70
2024-07-22,Speakers,7,0.000,0.1667,32.10,230,182,257.85
2024-09-03,Aviation Headsets,2,0.000,0.0000,33.55,60,45,333.33
2024-02-08,Earbuds,23,0.238,0.0000,33.55,358,282,246.05
2024-01-24,Aviation Headsets,3,0.000,0.0000,29.47,60,45,333.33
2025-05-11,Speakers,8,0.250,0.0000,33.45,230,182,257.85
2025-04-09,Speakers,7,0.143,0.0000,33.53,230,182,257.85
2025-07-22,Speakers,7,0.286,0.1429,27.20,230,182,257.85
2024-11-29,Portable PA,7,0.143,0.0000,34.89,66,56,203.70
2024-06-26,Portable PA,2,0.500,0.0000,35.30,66,56,203.70
2024-05-06,Aviation Headsets,3,0.000,0.0000,32.30,60,45,333.33
2025-07-07,Home Theater,11,0.111,0.0000,29.85,146,111,253.47
2024-07-09,Aviation Headsets,4,0.000,0.0000,30.78,60,45,333.33
2024-06-01,Speakers,1,0.000,0.0000,28.20,230,182,257.85
2025-07-22,Portable PA,9,0.111,0.1111,30.99,66,56,203.70
2025-09-30,Portable PA,6,0.000,0.1667,38.00,66,56,203.70
2025-08-11,Earbuds,13,0.273,0.0000,31.38,358,282,246.05
2025-04-10,Headphones,177,0.354,0.0057,32.77,380,302,241.73
2024-04-12,Speakers,5,0.500,0.0000,29.60,230,182,257.85
2024-12-24,Speakers,6,0.167,0.0000,30.58,230,182,257.85
2025-02-03,Portable PA,6,0.200,0.0000,24.70,66,56,203.70
2025-08-17,Speakers,3,0.000,0.0000,38.10,230,182,257.85
2025-07-04,Home Theater,14,0.077,0.0000,34.61,146,111,253.47
2025-12-10,Aviation Headsets,2,0.500,0.0000,34.15,60,45,333.33
2025-05-27,Portable PA,3,0.333,0.0000,36.10,66,56,203.70
2025-02-14,Headphones,168,0.473,0.0000,31.74,380,302,241.73
2025-11-12,Home Theater,5,0.000,0.2000,30.40,146,111,253.47
2025-09-10,Headphones,164,0.490,0.0186,32.20,380,302,241.73
2024-12-02,Portable PA,4,0.000,0.0000,36.75,66,56,203.70
2024-05-05,Earbuds,24,0.455,0.0000,32.55,358,282,246.05
2025-12-28,Home Theater,8,0.000,0.1250,33.70,146,111,253.47
2024-05-02,Home Theater,11,0.091,0.0000,32.55,146,111,253.47
2024-11-21,Portable PA,7,0.143,0.0000,28.93,66,56,203.70
2025-12-24,Speakers,4,0.000,0.0000,29.48,230,182,257.85
2025-01-13,Portable PA,1,0.000,0.0000,36.50,66,56,203.70
2025-02-13,Aviation Headsets,1,0.000,0.0000,32.90,60,45,333.33
2024-04-18,Portable PA,10,0.111,0.0000,33.08,66,56,203.70
2024-04-26,Portable PA,7,0.286,0.0000,33.99,66,56,203.70
2025-11-24,Earbuds,27,0.370,0.0000,33.27,358,282,246.05
2024-12-10,Earbuds,14,0.077,0.0769,30.70,358,282,246.05
2025-06-10,Speakers,4,0.500,0.0000,33.35,230,182,257.85
2024-11-17,Speakers,3,0.500,0.3333,33.60,230,182,257.85
2024-05-24,Earbuds,23,0.273,0.0435,31.42,358,282,246.05
2025-04-10,Speakers,5,0.600,0.0000,26.48,230,182,257.85
2024-06-20,Home Theater,14,0.167,0.0000,29.40,146,111,253.47
2025-04-08,Earbuds,19,0.412,0.0000,32.19,358,282,246.05
2024-03-12,Portable PA,3,0.000,0.0000,34.10,66,56,203.70
2025-04-15,Home Theater,6,0.000,0.0000,30.97,146,111,253.47
2024-04-28,Aviation Headsets,4,0.000,0.0000,27.50,60,45,333.33
2025-11-05,Speakers,4,0.500,0.0000,38.83,230,182,257.85
2024-05-21,Aviation Headsets,2,0.000,0.0000,31.95,60,45,333.33
2024-04-26,Speakers,4,0.667,0.0000,33.75,230,182,257.85
2024-07-21,Earbuds,26,0.143,0.0000,30.87,358,282,246.05
2025-03-10,Speakers,4,0.000,0.0000,23.40,230,182,257.85
2025-01-27,Home Theater,12,0.364,0.0000,28.88,146,111,253.47
2024-08-09,Earbuds,21,0.300,0.0000,33.63,358,282,246.05
2025-05-15,Speakers,4,0.000,0.0000,37.13,230,182,257.85
2024-10-30,Aviation Headsets,1,0.000,0.0000,30.00,60,45,333.33
2024-05-11,Portable PA,5,0.000,0.0000,34.86,66,56,203.70
2025-12-27,Portable PA,8,0.286,0.0000,26.31,66,56,203.70
2025-11-22,Speakers,1,0.000,0.0000,33.70,230,182,257.85
2024-10-30,Home Theater,13,0.091,0.0833,33.82,146,111,253.47
2024-05-12,Portable PA,7,0.286,0.0000,31.31,66,56,203.70
2025-04-24,Home Theater,7,0.143,0.0000,30.43,146,111,253.47
2024-02-20,Speakers,4,0.333,0.0000,35.00,230,182,257.85
2024-12-22,Speakers,2,1.500,0.0000,35.15,230,182,257.85
2025-04-09,Aviation Headsets,1,0.000,0.0000,30.50,60,45,333.33
2025-12-01,Home Theater,10,0.444,0.0000,30.54,146,111,253.47
2024-04-16,Home Theater,4,0.250,0.0000,32.03,146,111,253.47
2024-11-16,Aviation Headsets,1,0.000,0.0000,41.00,60,45,333.33
2024-07-26,Home Theater,10,0.000,0.0000,32.50,146,111,253.47
2025-11-01,Aviation Headsets,5,0.750,0.0000,34.42,60,45,333.33
2025-07-20,Aviation Headsets,2,0.000,0.0000,31.00,60,45,333.33
2025-03-26,Earbuds,23,0.364,0.0000,32.47,358,282,246.05
2024-06-02,Headphones,175,0.401,0.0172,32.89,380,302,241.73
2025-08-11,Speakers,1,,0.0000,38.60,230,182,257.85
2024-01-25,Headphones,183,0.494,0.0000,33.23,380,302,241.73
2024-11-22,Speakers,3,0.000,0.0000,24.87,230,182,257.85
2025-01-06,Headphones,140,0.496,0.0000,31.85,380,302,241.73
2025-09-29,Earbuds,20,0.500,0.0000,31.08,358,282,246.05
2025-05-26,Portable PA,10,0.222,0.0000,36.74,66,56,203.70
2025-06-22,Earbuds,16,0.438,0.0000,29.71,358,282,246.05
2024-05-14,Aviation Headsets,3,0.500,0.0000,19.93,60,45,333.33
2024-02-02,Portable PA,8,0.500,0.0000,33.31,66,56,203.70
2025-03-14,Portable PA,2,0.000,0.0000,35.05,66,56,203.70
2025-01-20,Portable PA,4,0.333,0.0000,33.60,66,56,203.70
2024-06-18,Aviation Headsets,3,0.000,0.0000,34.53,60,45,333.33
2025-12-10,Home Theater,7,0.143,0.0000,27.54,146,111,253.47
2024-01-25,Speakers,3,0.667,0.0000,37.00,230,182,257.85
2024-03-13,Aviation Headsets,4,0.000,0.0000,31.10,60,45,333.33
2025-01-20,Earbuds,9,0.125,0.0000,29.90,358,282,246.05
2024-05-30,Speakers,7,0.000,0.0000,27.43,230,182,257.85
2025-07-13,Portable PA,4,0.000,0.0000,41.58,66,56,203.70
2024-10-04,Portable PA,10,0.000,0.1000,29.74,66,56,203.70
2024-09-20,Home Theater,5,0.250,0.0000,31.20,146,111,253.47
2025-04-19,Home Theater,10,0.222,0.0000,31.84,146,111,253.47
2024-06-08,Portable PA,8,0.375,0.0000,30.86,66,56,203.70
2024-12-07,Portable PA,6,0.200,0.0000,31.17,66,56,203.70
2024-07-30,Aviation Headsets,1,,0.0000,24.00,60,45,333.33
2025-08-09,Headphones,178,0.500,0.0172,31.20,380,302,241.73
2024-11-10,Portable PA,4,0.000,0.0000,26.15,66,56,203.70
2025-04-14,Headphones,158,0.490,0.0000,32.78,380,302,241.73
2024-05-04,Aviation Headsets,2,0.500,0.0000,26.90,60,45,333.33
2025-03-26,Home Theater,7,0.286,0.0000,32.19,146,111,253.47
2024-12-10,Portable PA,12,0.300,0.0000,35.88,66,56,203.70
2025-08-20,Speakers,4,0.333,0.2500,27.98,230,182,257.85
2025-01-01,Headphones,157,0.460,0.0000,32.84,380,302,241.73
2025-08-04,Home Theater,13,0.182,0.0000,29.92,146,111,253.47
2024-07-25,Earbuds,18,0.688,0.0000,35.77,358,282,246.05
2025-04-11,Home Theater,3,0.667,0.0000,34.17,146,111,253.47
2024-07-15,Earbuds,16,0.467,0.0000,32.06,358,282,246.05
2025-09-04,Earbuds,16,0.714,0.0000,31.24,358,282,246.05
2025-08-04,Aviation Headsets,3,0.000,0.0000,31.13,60,45,333.33
2024-04-16,Speakers,5,0.400,0.0000,29.78,230,182,257.85
